time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,P
1.63,0.29,0.97,-0.04,1.14,1.61,0.59,-0.12,0.16,-1.20,1018.82
1.646,0.29,0.97,-0.04,1.14,1.61,0.59,-0.12,0.16,-1.20,1018.93
1.659,0.29,0.97,-0.04,1.14,1.61,0.59,-0.49,0.41,0.57,1018.93
1.679,0.29,0.97,-0.04,4.62,0.99,0.24,-0.49,0.41,0.57,1018.93
1.686,0.29,0.97,-0.04,4.62,0.99,0.24,-0.49,0.41,0.57,1018.98
1.699,0.92,1.09,-0.05,4.62,0.99,0.24,-0.49,0.41,0.57,1018.98
1.731,0.92,1.09,-0.05,4.62,0.99,0.24,-0.63,0.66,0.58,1018.98
1.75,0.92,1.09,-0.05,9.37,0.65,-0.67,-0.63,0.66,0.58,1018.98
1.766,0.92,1.09,-0.05,9.37,0.65,-0.67,-0.63,0.66,0.58,1019.99
1.77,-0.38,1.05,-0.24,9.37,0.65,-0.67,-0.63,0.66,0.58,1019.99
1.799,-0.38,1.05,-0.24,9.37,0.65,-0.67,-0.57,0.00,0.17,1019.99
1.819,-0.38,1.05,-0.24,0.67,1.27,-0.82,-0.57,0.00,0.17,1019.99
1.84,-0.12,0.96,0.11,0.67,1.27,-0.82,-0.57,0.00,0.17,1019.99
1.846,-0.12,0.96,0.11,0.67,1.27,-0.82,-0.57,0.00,0.17,1019.38
1.87,-0.12,0.96,0.11,0.67,1.27,-0.82,-0.17,0.05,0.09,1019.38
1.886,-0.12,0.96,0.11,0.67,1.27,-0.82,-0.17,0.05,0.09,1019.16
1.89,-0.12,0.96,0.11,0.22,-0.14,0.76,-0.17,0.05,0.09,1019.16
1.91,-0.13,0.98,0.01,0.22,-0.14,0.76,-0.17,0.05,0.09,1019.16
1.939,-0.13,0.98,0.01,0.22,-0.14,0.76,-0.04,0.01,0.05,1019.16
1.959,-0.13,0.98,0.01,0.13,0.18,-0.01,-0.04,0.01,0.05,1019.16
1.965,-0.13,0.98,0.01,0.13,0.18,-0.01,-0.04,0.01,0.05,1019.02
1.979,-0.13,0.97,0.00,0.13,0.18,-0.01,-0.04,0.01,0.05,1019.02
2.01,-0.13,0.97,0.00,0.13,0.18,-0.01,-0.00,0.01,0.06,1019.02
2.031,-0.13,0.97,0.00,0.12,-0.02,0.03,-0.00,0.01,0.06,1019.02
2.046,-0.13,0.97,0.00,0.12,-0.02,0.03,-0.00,0.01,0.06,1019.02
2.05,-0.16,0.97,0.00,0.12,-0.02,0.03,-0.00,0.01,0.06,1019.02
2.079,-0.16,0.97,0.00,0.12,-0.02,0.03,0.03,-0.00,0.19,1019.02
2.088,-0.16,0.97,0.00,0.12,-0.02,0.03,0.03,-0.00,0.19,1019.04
2.099,-0.16,0.97,0.00,-0.22,-0.08,0.06,0.03,-0.00,0.19,1019.04
2.123,-0.12,0.99,-0.02,-0.22,-0.08,0.06,0.03,-0.00,0.19,1019.04
2.151,-0.12,0.99,-0.02,-0.22,-0.08,0.06,0.03,-0.04,0.21,1019.04
2.166,-0.12,0.99,-0.02,-0.22,-0.08,0.06,0.03,-0.04,0.21,1018.98
2.17,-0.12,0.99,-0.02,-0.14,0.13,-0.21,0.03,-0.04,0.21,1018.98
2.19,-0.12,0.98,0.02,-0.14,0.13,-0.21,0.03,-0.04,0.21,1018.98
2.225,-0.12,0.98,0.02,-0.14,0.13,-0.21,0.14,-0.09,0.27,1018.98
2.239,-0.12,0.98,0.02,-0.11,-0.03,0.19,0.14,-0.09,0.27,1018.98
2.246,-0.12,0.98,0.02,-0.11,-0.03,0.19,0.14,-0.09,0.27,1019.00
2.259,-0.13,0.99,-0.02,-0.11,-0.03,0.19,0.14,-0.09,0.27,1019.00
2.286,-0.13,0.99,-0.02,-0.11,-0.03,0.19,0.14,-0.09,0.27,1019.02
2.29,-0.13,0.99,-0.02,-0.11,-0.03,0.19,0.14,-0.13,0.49,1019.02
2.31,-0.13,0.99,-0.02,-0.42,0.08,-0.10,0.14,-0.13,0.49,1019.02
2.331,-0.19,1.07,-0.09,-0.42,0.08,-0.10,0.14,-0.13,0.49,1019.02
2.359,-0.19,1.07,-0.09,-0.42,0.08,-0.10,-0.03,-0.17,1.11,1019.02
2.365,-0.19,1.07,-0.09,-0.42,0.08,-0.10,-0.03,-0.17,1.11,1019.05
2.379,-0.19,1.07,-0.09,-1.18,0.51,-0.21,-0.03,-0.17,1.11,1019.05
2.399,-0.28,1.19,-0.20,-1.18,0.51,-0.21,-0.03,-0.17,1.11,1019.05
2.43,-0.28,1.19,-0.20,-1.18,0.51,-0.21,-0.64,-0.18,2.33,1019.05
2.446,-0.28,1.19,-0.20,-1.18,0.51,-0.21,-0.64,-0.18,2.33,1019.03
2.45,-0.28,1.19,-0.20,-2.89,1.43,-1.40,-0.64,-0.18,2.33,1019.03
2.47,-0.68,1.42,-0.21,-2.89,1.43,-1.40,-0.64,-0.18,2.33,1019.03
2.487,-0.68,1.42,-0.21,-2.89,1.43,-1.40,-0.64,-0.18,2.33,1018.81
2.499,-0.68,1.42,-0.21,-2.89,1.43,-1.40,-1.38,-0.78,4.91,1018.81
2.519,-0.68,1.42,-0.21,-7.69,3.91,-3.42,-1.38,-0.78,4.91,1018.81
2.539,-0.09,1.49,0.21,-7.69,3.91,-3.42,-1.38,-0.78,4.91,1018.81
2.567,-0.09,1.49,0.21,-7.69,3.91,-3.42,-1.38,-0.78,4.91,1018.34
2.57,-0.09,1.49,0.21,-7.69,3.91,-3.42,-0.83,-1.40,5.23,1018.34
2.59,-0.09,1.49,0.21,-9.29,6.90,0.92,-0.83,-1.40,5.23,1018.34
2.611,0.34,0.56,0.25,-9.29,6.90,0.92,-0.83,-1.40,5.23,1018.34
2.641,0.34,0.56,0.25,-9.29,6.90,0.92,0.08,-1.06,-1.18,1018.34
2.646,0.34,0.56,0.25,-9.29,6.90,0.92,0.08,-1.06,-1.18,1018.52
2.66,0.34,0.56,0.25,-2.55,1.75,1.38,0.08,-1.06,-1.18,1018.52
2.68,-0.26,0.42,-0.10,-2.55,1.75,1.38,0.08,-1.06,-1.18,1018.52
2.686,-0.26,0.42,-0.10,-2.55,1.75,1.38,0.08,-1.06,-1.18,1018.86
2.711,-0.26,0.42,-0.10,-2.55,1.75,1.38,-0.06,0.18,-3.58,1018.86
2.731,-0.26,0.42,-0.10,-9.88,-3.62,-0.51,-0.06,0.18,-3.58,1018.86
2.751,-0.09,0.67,-0.06,-9.88,-3.62,-0.51,-0.06,0.18,-3.58,1018.86
2.767,-0.09,0.67,-0.06,-9.88,-3.62,-0.51,-0.06,0.18,-3.58,1018.87
2.78,-0.09,0.67,-0.06,-9.88,-3.62,-0.51,0.31,0.07,-5.16,1018.87
2.801,-0.09,0.67,-0.06,-3.14,-3.43,-0.50,0.31,0.07,-5.16,1018.87
2.824,0.02,1.20,-0.16,-3.14,-3.43,-0.50,0.31,0.07,-5.16,1018.87
2.846,0.02,1.20,-0.16,-3.14,-3.43,-0.50,0.31,0.07,-5.16,1018.90
2.85,0.02,1.20,-0.16,-3.14,-3.43,-0.50,0.57,-0.08,-5.11,1018.90
2.871,0.02,1.20,-0.16,0.30,0.80,-0.99,0.57,-0.08,-5.11,1018.90
2.887,0.02,1.20,-0.16,0.30,0.80,-0.99,0.57,-0.08,-5.11,1018.85
2.89,0.04,1.64,-0.13,0.30,0.80,-0.99,0.57,-0.08,-5.11,1018.85
2.919,0.04,1.64,-0.13,0.30,0.80,-0.99,0.44,0.71,-3.66,1018.85
2.94,0.04,1.64,-0.13,2.99,5.86,-1.06,0.44,0.71,-3.66,1018.85
2.959,1.58,1.57,0.12,2.99,5.86,-1.06,0.44,0.71,-3.66,1018.85
2.966,1.58,1.57,0.12,2.99,5.86,-1.06,0.44,0.71,-3.66,1019.02
2.991,1.58,1.57,0.12,2.99,5.86,-1.06,-0.08,0.53,-1.74,1019.02
3.011,1.58,1.57,0.12,15.01,9.03,0.66,-0.08,0.53,-1.74,1019.02
3.03,0.02,1.14,-0.27,15.01,9.03,0.66,-0.08,0.53,-1.74,1019.02
3.047,0.02,1.14,-0.27,15.01,9.03,0.66,-0.08,0.53,-1.74,1019.22
3.059,0.02,1.14,-0.27,15.01,9.03,0.66,-1.06,0.59,3.69,1019.22
3.08,0.02,1.14,-0.27,12.84,4.02,3.16,-1.06,0.59,3.69,1019.22
3.085,0.02,1.14,-0.27,12.84,4.02,3.16,-1.06,0.59,3.69,1019.46
3.099,0.56,1.23,0.31,12.84,4.02,3.16,-1.06,0.59,3.69,1019.46
3.13,0.56,1.23,0.31,12.84,4.02,3.16,-0.44,0.62,1.23,1019.46
3.151,0.56,1.23,0.31,2.84,0.09,-0.90,-0.44,0.62,1.23,1019.46
3.167,0.56,1.23,0.31,2.84,0.09,-0.90,-0.44,0.62,1.23,1019.59
3.17,-0.10,1.01,-0.18,2.84,0.09,-0.90,-0.44,0.62,1.23,1019.59
3.2,-0.10,1.01,-0.18,2.84,0.09,-0.90,-0.27,0.09,0.30,1019.59
3.22,-0.10,1.01,-0.18,2.85,1.96,-1.29,-0.27,0.09,0.30,1019.59
3.241,-0.09,1.00,0.01,2.85,1.96,-1.29,-0.27,0.09,0.30,1019.59
3.246,-0.09,1.00,0.01,2.85,1.96,-1.29,-0.27,0.09,0.30,1019.19
3.271,-0.09,1.00,0.01,2.85,1.96,-1.29,-0.09,0.06,0.17,1019.19
3.287,-0.09,1.00,0.01,2.85,1.96,-1.29,-0.09,0.06,0.17,1018.99
3.291,-0.09,1.00,0.01,0.28,0.26,0.31,-0.09,0.06,0.17,1018.99
3.31,-0.12,0.98,0.00,0.28,0.26,0.31,-0.09,0.06,0.17,1018.99
3.343,-0.12,0.98,0.00,0.28,0.26,0.31,-0.05,0.00,0.15,1018.99
3.361,-0.12,0.98,0.00,0.14,0.24,-0.09,-0.05,0.00,0.15,1018.99
3.365,-0.12,0.98,0.00,0.14,0.24,-0.09,-0.05,0.00,0.15,1018.92
3.38,-0.11,0.98,-0.00,0.14,0.24,-0.09,-0.05,0.00,0.15,1018.92
3.411,-0.11,0.98,-0.00,0.14,0.24,-0.09,-0.04,-0.04,0.18,1018.92
3.431,-0.11,0.98,-0.00,0.05,0.13,-0.11,-0.04,-0.04,0.18,1018.92
3.446,-0.11,0.98,-0.00,0.05,0.13,-0.11,-0.04,-0.04,0.18,1018.89
3.45,-0.11,0.97,0.03,0.05,0.13,-0.11,-0.04,-0.04,0.18,1018.89
3.48,-0.11,0.97,0.03,0.05,0.13,-0.11,0.03,-0.08,0.24,1018.89
3.486,-0.11,0.97,0.03,0.05,0.13,-0.11,0.03,-0.08,0.24,1018.97
3.501,-0.11,0.97,0.03,-0.06,0.01,0.15,0.03,-0.08,0.24,1018.97
3.519,-0.09,0.98,0.03,-0.06,0.01,0.15,0.03,-0.08,0.24,1018.97
3.551,-0.09,0.98,0.03,-0.06,0.01,0.15,0.13,-0.12,0.31,1018.97
3.567,-0.09,0.98,0.03,-0.06,0.01,0.15,0.13,-0.12,0.31,1019.04
3.571,-0.09,0.98,0.03,-0.06,0.08,0.18,0.13,-0.12,0.31,1019.04
3.591,-0.17,1.04,-0.03,-0.06,0.08,0.18,0.13,-0.12,0.31,1019.04
3.62,-0.17,1.04,-0.03,-0.06,0.08,0.18,0.10,-0.18,0.76,1019.04
3.64,-0.17,1.04,-0.03,-0.72,0.36,0.22,0.10,-0.18,0.76,1019.04
3.647,-0.17,1.04,-0.03,-0.72,0.36,0.22,0.10,-0.18,0.76,1019.07
3.66,-0.30,1.16,-0.11,-0.72,0.36,0.22,0.10,-0.18,0.76,1019.07
3.689,-0.30,1.16,-0.11,-0.72,0.36,0.22,0.10,-0.18,0.76,1019.11
3.69,-0.30,1.16,-0.11,-0.72,0.36,0.22,-0.21,-0.18,1.97,1019.11
3.711,-0.30,1.16,-0.11,-2.67,1.42,-1.01,-0.21,-0.18,1.97,1019.11
3.73,-0.70,1.42,-0.21,-2.67,1.42,-1.01,-0.21,-0.18,1.97,1019.11
3.759,-0.70,1.42,-0.21,-2.67,1.42,-1.01,-0.70,-0.60,4.58,1019.11
3.765,-0.70,1.42,-0.21,-2.67,1.42,-1.01,-0.70,-0.60,4.58,1018.84
3.78,-0.70,1.42,-0.21,-6.86,3.84,-2.14,-0.70,-0.60,4.58,1018.84
3.801,-0.26,1.46,0.28,-6.86,3.84,-2.14,-0.70,-0.60,4.58,1018.84
3.83,-0.26,1.46,0.28,-6.86,3.84,-2.14,-0.13,-0.85,5.82,1018.84
3.846,-0.26,1.46,0.28,-6.86,3.84,-2.14,-0.13,-0.85,5.82,1018.29
3.85,-0.26,1.46,0.28,-10.86,6.47,0.71,-0.13,-0.85,5.82,1018.29
3.87,0.51,0.79,0.18,-10.86,6.47,0.71,-0.13,-0.85,5.82,1018.29
3.887,0.51,0.79,0.18,-10.86,6.47,0.71,-0.13,-0.85,5.82,1018.54
3.9,0.51,0.79,0.18,-10.86,6.47,0.71,-0.15,-0.06,-0.22,1018.54
3.921,0.51,0.79,0.18,-4.20,3.53,2.09,-0.15,-0.06,-0.22,1018.54
3.94,-0.35,0.28,0.01,-4.20,3.53,2.09,-0.15,-0.06,-0.22,1018.54
3.967,-0.35,0.28,0.01,-4.20,3.53,2.09,-0.15,-0.06,-0.22,1018.79
3.969,-0.35,0.28,0.01,-4.20,3.53,2.09,-0.11,0.25,-2.85,1018.79
3.991,-0.35,0.28,0.01,-7.80,-3.46,0.58,-0.11,0.25,-2.85,1018.79
4.01,-0.07,0.52,-0.05,-7.80,-3.46,0.58,-0.11,0.25,-2.85,1018.79
4.039,-0.07,0.52,-0.05,-7.80,-3.46,0.58,0.39,0.02,-4.96,1018.79
4.047,-0.07,0.52,-0.05,-7.80,-3.46,0.58,0.39,0.02,-4.96,1018.94
4.059,-0.07,0.52,-0.05,-3.67,-4.42,-0.39,0.39,0.02,-4.96,1018.94
4.079,0.01,1.11,-0.16,-3.67,-4.42,-0.39,0.39,0.02,-4.96,1018.94
4.086,0.01,1.11,-0.16,-3.67,-4.42,-0.39,0.39,0.02,-4.96,1018.94
4.11,0.01,1.11,-0.16,-3.67,-4.42,-0.39,0.56,0.40,-5.38,1018.94
4.13,0.01,1.11,-0.16,-1.04,-0.24,-1.22,0.56,0.40,-5.38,1018.94
4.15,-0.10,1.66,-0.12,-1.04,-0.24,-1.22,0.56,0.40,-5.38,1018.94
4.166,-0.10,1.66,-0.12,-1.04,-0.24,-1.22,0.56,0.40,-5.38,1018.91
4.18,-0.10,1.66,-0.12,-1.04,-0.24,-1.22,0.55,0.27,-4.54,1018.91
4.2,-0.10,1.66,-0.12,1.90,5.68,-0.99,0.55,0.27,-4.54,1018.91
4.22,0.92,1.74,0.08,1.90,5.68,-0.99,0.55,0.27,-4.54,1018.91
4.248,0.92,1.74,0.08,1.90,5.68,-0.99,0.55,0.27,-4.54,1019.09
4.253,0.92,1.74,0.08,1.90,5.68,-0.99,0.13,-0.19,-2.11,1019.09
4.271,0.92,1.74,0.08,8.73,9.99,0.69,0.13,-0.19,-2.11,1019.09
4.286,0.92,1.74,0.08,8.73,9.99,0.69,0.13,-0.19,-2.11,1018.99
4.292,0.84,1.23,0.12,8.73,9.99,0.69,0.13,-0.19,-2.11,1018.99
4.32,0.84,1.23,0.12,8.73,9.99,0.69,-0.78,0.91,3.22,1018.99
4.344,0.84,1.23,0.12,19.39,3.86,1.76,-0.78,0.91,3.22,1018.99
4.362,0.18,1.12,0.15,19.39,3.86,1.76,-0.78,0.91,3.22,1018.99
4.366,0.18,1.12,0.15,19.39,3.86,1.76,-0.78,0.91,3.22,1019.64
4.391,0.18,1.12,0.15,19.39,3.86,1.76,-0.45,0.88,2.02,1019.64
4.41,0.18,1.12,0.15,-1.50,1.85,-2.18,-0.45,0.88,2.02,1019.64
4.43,0.01,1.10,-0.37,-1.50,1.85,-2.18,-0.45,0.88,2.02,1019.64
4.447,0.01,1.10,-0.37,-1.50,1.85,-2.18,-0.45,0.88,2.02,1019.59
4.46,0.01,1.10,-0.37,-1.50,1.85,-2.18,-0.41,0.03,0.24,1019.59
4.48,0.01,1.10,-0.37,5.83,2.69,0.54,-0.41,0.03,0.24,1019.59
4.486,0.01,1.10,-0.37,5.83,2.69,0.54,-0.41,0.03,0.24,1019.17
4.506,-0.13,0.97,0.08,5.83,2.69,0.54,-0.41,0.03,0.24,1019.17
4.53,-0.13,0.97,0.08,5.83,2.69,0.54,-0.06,0.04,0.15,1019.17
4.551,-0.13,0.97,0.08,0.07,0.06,0.76,-0.06,0.04,0.15,1019.17
4.566,-0.13,0.97,0.08,0.07,0.06,0.76,-0.06,0.04,0.15,1019.04
4.57,-0.13,0.99,-0.03,0.07,0.06,0.76,-0.06,0.04,0.15,1019.04
4.6,-0.13,0.99,-0.03,0.07,0.06,0.76,-0.07,-0.03,0.07,1019.04
4.621,-0.13,0.99,-0.03,0.22,0.31,-0.22,-0.07,-0.03,0.07,1019.04
4.64,-0.14,0.97,0.00,0.22,0.31,-0.22,-0.07,-0.03,0.07,1019.04
4.648,-0.14,0.97,0.00,0.22,0.31,-0.22,-0.07,-0.03,0.07,1018.95
4.67,-0.14,0.97,0.00,0.22,0.31,-0.22,-0.02,-0.04,0.11,1018.95
4.687,-0.14,0.97,0.00,0.22,0.31,-0.22,-0.02,-0.04,0.11,1018.92
4.69,-0.14,0.97,0.00,-0.07,0.13,0.11,-0.02,-0.04,0.11,1018.92
4.711,-0.16,0.97,0.01,-0.07,0.13,0.11,-0.02,-0.04,0.11,1018.92
4.741,-0.16,0.97,0.01,-0.07,0.13,0.11,0.01,-0.06,0.22,1018.92
4.76,-0.16,0.97,0.01,-0.27,0.13,-0.03,0.01,-0.06,0.22,1018.92
4.765,-0.16,0.97,0.01,-0.27,0.13,-0.03,0.01,-0.06,0.22,1018.94
4.78,-0.11,0.97,0.01,-0.27,0.13,-0.03,0.01,-0.06,0.22,1018.94
4.811,-0.11,0.97,0.01,-0.27,0.13,-0.03,0.04,-0.05,0.25,1018.94
4.831,-0.11,0.97,0.01,-0.14,0.11,0.05,0.04,-0.05,0.25,1018.94
4.851,-0.11,0.97,0.01,-0.14,0.11,0.05,0.04,-0.05,0.25,1018.98
4.852,-0.13,0.98,0.02,-0.14,0.11,0.05,0.04,-0.05,0.25,1018.98
4.88,-0.13,0.98,0.02,-0.14,0.11,0.05,0.14,-0.10,0.38,1018.98
4.885,-0.13,0.98,0.02,-0.14,0.11,0.05,0.14,-0.10,0.38,1019.04
4.9,-0.13,0.98,0.02,-0.21,0.12,0.13,0.14,-0.10,0.38,1019.04
