time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,P
0.637,-0.24,1.16,-0.05,-0.25,0.09,0.36,0.28,-0.31,0.81,1018.88
0.647,-0.21,1.14,-0.06,-0.25,0.09,0.36,0.28,-0.31,0.81,1018.88
0.647,-0.21,1.14,-0.06,-0.25,0.09,0.36,0.28,-0.31,0.81,1018.86
0.654,-0.10,1.03,0.22,-0.25,0.09,0.36,0.28,-0.31,0.81,1018.86
0.655,-0.10,1.03,0.22,-2.03,0.58,0.01,0.28,-0.31,0.81,1018.86
0.704,-0.10,1.03,0.22,-2.03,0.58,0.01,0.57,0.11,1.11,1018.86
0.706,0.07,0.87,0.37,-2.03,0.58,0.01,0.57,0.11,1.11,1018.86
0.706,0.14,0.91,0.16,-2.03,0.58,0.01,0.57,0.11,1.11,1018.86
0.724,0.20,0.97,0.00,-2.03,0.58,0.01,0.57,0.11,1.11,1018.86
0.725,0.20,0.97,0.00,-2.35,1.12,0.64,0.57,0.11,1.11,1018.86
0.727,0.20,0.97,0.00,-2.35,1.12,0.64,0.57,0.11,1.11,1018.81
0.767,0.20,0.97,0.00,-2.35,1.12,0.64,0.57,0.11,1.11,1018.74
0.768,0.15,0.95,-0.00,-2.35,1.12,0.64,0.57,0.11,1.11,1018.74
0.768,-0.42,0.79,0.06,-2.35,1.12,0.64,0.57,0.11,1.11,1018.74
0.774,-0.42,0.79,0.06,-2.35,1.12,0.64,0.32,1.81,-0.43,1018.74
0.795,-0.73,0.82,-0.08,-2.35,1.12,0.64,0.32,1.81,-0.43,1018.74
0.796,-0.57,0.83,-0.05,-2.35,1.12,0.64,0.32,1.81,-0.43,1018.74
0.796,-0.57,0.83,-0.05,1.30,-0.62,1.73,0.32,1.81,-0.43,1018.74
0.844,-0.40,0.82,0.04,1.30,-0.62,1.73,0.32,1.81,-0.43,1018.74
0.845,-0.32,0.85,-0.02,1.30,-0.62,1.73,0.32,1.81,-0.43,1018.74
0.846,-0.32,0.85,-0.02,1.30,-0.62,1.73,-0.01,0.83,-0.97,1018.74
0.847,-0.32,0.85,-0.02,1.30,-0.62,1.73,-0.01,0.83,-0.97,1018.74
0.864,-0.33,0.87,-0.08,1.30,-0.62,1.73,-0.01,0.83,-0.97,1018.74
0.865,-0.33,0.87,-0.08,-3.84,-1.53,0.15,-0.01,0.83,-0.97,1018.74
0.914,-0.33,0.90,-0.07,-3.84,-1.53,0.15,-0.01,0.83,-0.97,1018.74
0.916,-0.33,0.93,-0.06,-3.84,-1.53,0.15,-0.01,0.83,-0.97,1018.74
0.916,-0.33,0.93,-0.06,-3.84,-1.53,0.15,0.12,0.52,-1.21,1018.74
0.927,-0.30,0.99,-0.06,-3.84,-1.53,0.15,0.12,0.52,-1.21,1018.74
0.927,-0.30,0.99,-0.06,-3.84,-1.53,0.15,0.12,0.52,-1.21,1018.76
0.934,-0.24,1.04,-0.07,-3.84,-1.53,0.15,0.12,0.52,-1.21,1018.76
0.935,-0.24,1.04,-0.07,-1.72,-1.07,0.19,0.12,0.52,-1.21,1018.76
0.967,-0.18,1.05,-0.09,-1.72,-1.07,0.19,0.12,0.52,-1.21,1018.76
0.969,-0.18,1.05,-0.09,-1.72,-1.07,0.19,0.12,0.52,-1.21,1018.82
0.986,-0.11,1.04,-0.11,-1.72,-1.07,0.19,0.12,0.52,-1.21,1018.82
0.987,-0.11,1.04,-0.11,-1.72,-1.07,0.19,0.03,0.21,-1.00,1018.82
0.997,-0.02,1.04,-0.16,-1.72,-1.07,0.19,0.03,0.21,-1.00,1018.82
1.004,-0.02,1.04,-0.16,-0.50,0.24,-0.23,0.03,0.21,-1.00,1018.82
1.048,0.03,1.00,-0.19,-0.50,0.24,-0.23,0.03,0.21,-1.00,1018.82
1.05,0.05,0.97,-0.18,-0.50,0.24,-0.23,0.03,0.21,-1.00,1018.82
1.051,0.05,0.97,-0.18,-0.50,0.24,-0.23,0.03,0.21,-1.00,1018.84
1.054,0.05,0.97,-0.18,-0.50,0.24,-0.23,-0.26,-0.71,-0.86,1018.84
1.064,0.12,0.88,-0.10,-0.50,0.24,-0.23,-0.26,-0.71,-0.86,1018.84
1.075,0.30,0.77,-0.04,-0.50,0.24,-0.23,-0.26,-0.71,-0.86,1018.84
1.075,0.30,0.77,-0.04,1.82,0.90,-1.11,-0.26,-0.71,-0.86,1018.84
1.124,0.66,0.79,-0.14,1.82,0.90,-1.11,-0.26,-0.71,-0.86,1018.84
1.126,0.40,1.65,0.33,1.82,0.90,-1.11,-0.26,-0.71,-0.86,1018.84
1.127,0.40,1.65,0.33,1.82,0.90,-1.11,-0.09,-0.12,1.29,1018.84
1.127,0.40,1.65,0.33,1.82,0.90,-1.11,-0.09,-0.12,1.29,1019.02
1.144,2.91,1.36,-0.26,1.82,0.90,-1.11,-0.09,-0.12,1.29,1019.02
1.145,2.91,1.36,-0.26,3.20,-0.69,-0.97,-0.09,-0.12,1.29,1019.02
1.167,-0.77,1.32,0.25,3.20,-0.69,-0.97,-0.09,-0.12,1.29,1019.02
1.169,-0.77,1.32,0.25,3.20,-0.69,-0.97,-0.09,-0.12,1.29,1020.18
1.195,-0.90,0.99,-1.11,3.20,-0.69,-0.97,-0.09,-0.12,1.29,1020.18
1.195,-0.90,0.99,-1.11,3.20,-0.69,-0.97,0.00,0.38,-0.02,1020.18
1.203,0.46,1.07,0.15,3.20,-0.69,-0.97,0.00,0.38,-0.02,1020.18
1.215,-0.28,0.86,-0.23,3.20,-0.69,-0.97,0.00,0.38,-0.02,1020.18
1.217,-0.28,0.86,-0.23,12.28,3.04,1.14,0.00,0.38,-0.02,1020.18
1.247,0.01,0.95,0.11,12.28,3.04,1.14,0.00,0.38,-0.02,1020.18
1.248,0.01,0.95,0.11,12.28,3.04,1.14,0.00,0.38,-0.02,1019.53
1.265,-0.22,0.97,0.05,12.28,3.04,1.14,0.00,0.38,-0.02,1019.53
1.266,-0.22,0.97,0.05,12.28,3.04,1.14,-0.38,0.04,0.12,1019.53
1.284,-0.09,1.00,0.06,12.28,3.04,1.14,-0.38,0.04,0.12,1019.53
1.286,-0.09,1.00,0.06,-3.08,0.29,-3.80,-0.38,0.04,0.12,1019.53
1.327,-0.09,1.00,0.06,-3.08,0.29,-3.80,-0.38,0.04,0.12,1019.41
1.329,-0.12,0.98,0.06,-3.08,0.29,-3.80,-0.38,0.04,0.12,1019.41
1.329,-0.14,1.01,0.00,-3.08,0.29,-3.80,-0.38,0.04,0.12,1019.41
1.334,-0.14,1.01,0.00,-3.08,0.29,-3.80,-0.08,0.08,0.15,1019.41
1.355,-0.14,1.01,0.00,0.10,-0.08,0.61,-0.08,0.08,0.15,1019.41
1.356,-0.11,1.01,-0.09,0.10,-0.08,0.61,-0.08,0.08,0.15,1019.41
1.357,-0.06,0.99,-0.01,0.10,-0.08,0.61,-0.08,0.08,0.15,1019.41
1.367,-0.06,0.99,-0.01,0.10,-0.08,0.61,-0.08,0.08,0.15,1019.24
1.396,-0.08,0.98,-0.00,0.10,-0.08,0.61,-0.08,0.08,0.15,1019.24
1.397,-0.09,0.99,0.01,0.10,-0.08,0.61,-0.08,0.08,0.15,1019.24
1.405,-0.09,0.99,0.01,0.10,-0.08,0.61,-0.06,0.03,0.07,1019.24
1.424,-0.09,0.99,0.01,0.10,-0.08,0.61,-0.06,0.03,0.07,1019.24
1.425,-0.09,0.99,0.01,-0.07,0.16,-0.12,-0.06,0.03,0.07,1019.24
1.447,-0.10,0.99,-0.02,-0.07,0.16,-0.12,-0.06,0.03,0.07,1019.24
1.449,-0.10,0.99,-0.02,-0.07,0.16,-0.12,-0.06,0.03,0.07,1019.12
1.464,-0.10,0.99,-0.02,-0.07,0.16,-0.12,-0.06,0.03,0.07,1019.12
1.475,-0.10,0.99,-0.02,-0.07,0.16,-0.12,-0.01,-0.01,0.00,1019.12
1.496,-0.10,0.99,-0.02,0.16,0.04,-0.01,-0.01,-0.01,0.00,1019.12
1.497,-0.10,0.98,-0.02,0.16,0.04,-0.01,-0.01,-0.01,0.00,1019.12
1.497,-0.11,0.98,-0.01,0.16,0.04,-0.01,-0.01,-0.01,0.00,1019.12
1.527,-0.12,0.98,-0.01,0.16,0.04,-0.01,-0.01,-0.01,0.00,1019.12
1.529,-0.12,0.98,-0.01,0.16,0.04,-0.01,-0.01,-0.01,0.00,1019.03
1.545,-0.12,0.98,-0.01,0.16,0.04,-0.01,-0.04,-0.02,0.02,1019.03
1.546,-0.12,0.97,0.01,0.16,0.04,-0.01,-0.04,-0.02,0.02,1019.03
1.565,-0.14,0.97,0.01,0.16,0.04,-0.01,-0.04,-0.02,0.02,1019.03
1.566,-0.14,0.97,0.01,-0.02,0.02,-0.22,-0.04,-0.02,0.02,1019.03
1.567,-0.14,0.97,0.01,-0.02,0.02,-0.22,-0.04,-0.02,0.02,1018.97
1.594,-0.12,0.98,-0.01,-0.02,0.02,-0.22,-0.04,-0.02,0.02,1018.97
1.596,-0.13,0.98,-0.00,-0.02,0.02,-0.22,-0.04,-0.02,0.02,1018.97
1.615,-0.13,0.98,-0.00,-0.02,0.02,-0.22,-0.01,-0.03,0.13,1018.97
1.635,-0.13,0.98,-0.00,-0.31,-0.08,-0.05,-0.01,-0.03,0.13,1018.97
1.636,-0.11,0.99,-0.00,-0.31,-0.08,-0.05,-0.01,-0.03,0.13,1018.97
1.637,-0.09,0.99,-0.01,-0.31,-0.08,-0.05,-0.01,-0.03,0.13,1018.97
1.646,-0.09,0.99,-0.01,-0.31,-0.08,-0.05,-0.01,-0.03,0.13,1018.95
1.663,-0.11,0.98,0.00,-0.31,-0.08,-0.05,-0.01,-0.03,0.13,1018.95
1.684,-0.10,0.98,0.01,-0.31,-0.08,-0.05,-0.01,-0.03,0.13,1018.95
1.685,-0.10,0.98,0.01,-0.31,-0.08,-0.05,0.00,-0.06,0.17,1018.95
1.704,-0.12,0.96,0.04,-0.31,-0.08,-0.05,0.00,-0.06,0.17,1018.95
1.705,-0.12,0.96,0.04,-0.30,-0.01,-0.12,0.00,-0.06,0.17,1018.95
1.727,-0.12,0.98,0.03,-0.30,-0.01,-0.12,0.00,-0.06,0.17,1018.95
1.728,-0.12,0.98,0.03,-0.30,-0.01,-0.12,0.00,-0.06,0.17,1018.96
1.755,-0.12,0.98,0.03,-0.30,-0.01,-0.12,0.11,-0.05,0.30,1018.96
1.757,-0.10,0.99,0.00,-0.30,-0.01,-0.12,0.11,-0.05,0.30,1018.96
1.766,-0.10,0.99,-0.01,-0.30,-0.01,-0.12,0.11,-0.05,0.30,1018.96
1.767,-0.10,0.99,-0.01,-0.30,-0.01,-0.12,0.11,-0.05,0.30,1018.98
1.774,-0.12,1.00,0.03,-0.30,-0.01,-0.12,0.11,-0.05,0.30,1018.98
1.775,-0.12,1.00,0.03,-0.53,-0.12,0.26,0.11,-0.05,0.30,1018.98
1.797,-0.10,1.01,-0.03,-0.53,-0.12,0.26,0.11,-0.05,0.30,1018.98
1.825,-0.10,1.01,-0.03,-0.53,-0.12,0.26,0.19,-0.12,0.50,1018.98
1.826,-0.12,1.04,-0.03,-0.53,-0.12,0.26,0.19,-0.12,0.50,1018.98
1.844,-0.16,1.07,-0.05,-0.53,-0.12,0.26,0.19,-0.12,0.50,1018.98
1.845,-0.16,1.07,-0.05,-0.80,0.04,0.21,0.19,-0.12,0.50,1018.98
1.846,-0.16,1.07,-0.05,-0.80,0.04,0.21,0.19,-0.12,0.50,1018.96
1.864,-0.29,1.13,-0.07,-0.80,0.04,0.21,0.19,-0.12,0.50,1018.96
1.895,-0.35,1.20,-0.13,-0.80,0.04,0.21,0.19,-0.12,0.50,1018.96
1.896,-0.35,1.20,-0.13,-0.80,0.04,0.21,0.09,-0.14,1.30,1018.96
1.916,-0.35,1.20,-0.13,-2.11,0.57,-0.27,0.09,-0.14,1.30,1018.96
1.917,-0.40,1.31,-0.26,-2.11,0.57,-0.27,0.09,-0.14,1.30,1018.96
1.918,-0.45,1.38,-0.28,-2.11,0.57,-0.27,0.09,-0.14,1.30,1018.96
1.927,-0.45,1.38,-0.28,-2.11,0.57,-0.27,0.09,-0.14,1.30,1018.96
1.965,-0.45,1.38,-0.28,-2.11,0.57,-0.27,-0.48,-0.34,3.21,1018.96
1.967,-0.54,1.42,-0.17,-2.11,0.57,-0.27,-0.48,-0.34,3.21,1018.96
1.967,-0.69,1.38,-0.23,-2.11,0.57,-0.27,-0.48,-0.34,3.21,1018.96
1.968,-0.69,1.38,-0.23,-2.11,0.57,-0.27,-0.48,-0.34,3.21,1018.89
1.984,-0.63,1.25,0.18,-2.11,0.57,-0.27,-0.48,-0.34,3.21,1018.89
1.985,-0.63,1.25,0.18,-6.85,3.28,-2.04,-0.48,-0.34,3.21,1018.89
1.996,-0.32,1.32,0.04,-6.85,3.28,-2.04,-0.48,-0.34,3.21,1018.89
2.035,-0.32,1.32,0.04,-6.85,3.28,-2.04,-0.33,-0.95,5.12,1018.89
2.037,0.13,1.33,0.24,-6.85,3.28,-2.04,-0.33,-0.95,5.12,1018.89
2.047,0.20,1.30,0.29,-6.85,3.28,-2.04,-0.33,-0.95,5.12,1018.89
2.047,0.20,1.30,0.29,-6.85,3.28,-2.04,-0.33,-0.95,5.12,1018.28
2.055,-0.03,1.16,0.22,-6.85,3.28,-2.04,-0.33,-0.95,5.12,1018.28
2.056,-0.03,1.16,0.22,-11.60,5.45,-0.38,-0.33,-0.95,5.12,1018.28
2.095,0.28,0.47,-0.00,-11.60,5.45,-0.38,-0.33,-0.95,5.12,1018.28
2.105,0.28,0.47,-0.00,-11.60,5.45,-0.38,-0.05,-0.60,2.52,1018.28
2.106,1.15,1.01,0.22,-11.60,5.45,-0.38,-0.05,-0.60,2.52,1018.28
2.125,-0.43,0.48,0.24,-11.60,5.45,-0.38,-0.05,-0.60,2.52,1018.28
2.126,-0.43,0.48,0.24,-5.53,4.98,2.38,-0.05,-0.60,2.52,1018.28
2.126,-0.43,0.48,0.24,-5.53,4.98,2.38,-0.05,-0.60,2.52,1018.33
2.167,-0.43,0.48,0.24,-5.53,4.98,2.38,-0.05,-0.60,2.52,1018.66
2.167,-0.73,0.49,-0.04,-5.53,4.98,2.38,-0.05,-0.60,2.52,1018.66
2.168,-0.25,0.51,-0.13,-5.53,4.98,2.38,-0.05,-0.60,2.52,1018.66
2.175,-0.25,0.51,-0.13,-5.53,4.98,2.38,-0.01,0.24,-1.44,1018.66
2.195,-0.25,0.51,-0.13,-3.13,-2.12,1.32,-0.01,0.24,-1.44,1018.66
2.195,0.07,0.52,0.05,-3.13,-2.12,1.32,-0.01,0.24,-1.44,1018.66
2.196,-0.00,0.52,0.06,-3.13,-2.12,1.32,-0.01,0.24,-1.44,1018.66
2.237,-0.22,0.59,-0.01,-3.13,-2.12,1.32,-0.01,0.24,-1.44,1018.66
2.238,-0.23,0.70,-0.01,-3.13,-2.12,1.32,-0.01,0.24,-1.44,1018.66
2.244,-0.23,0.70,-0.01,-3.13,-2.12,1.32,0.18,0.72,-4.02,1018.66
2.246,-0.23,0.70,-0.01,-3.13,-2.12,1.32,0.18,0.72,-4.02,1018.87
2.264,-0.17,0.83,-0.03,-3.13,-2.12,1.32,0.18,0.72,-4.02,1018.87
2.265,-0.17,0.83,-0.03,-3.40,-4.21,-0.21,0.18,0.72,-4.02,1018.87
2.316,-0.17,0.83,-0.03,-3.40,-4.21,-0.21,0.42,0.14,-4.92,1018.87
2.317,-0.15,1.00,-0.06,-3.40,-4.21,-0.21,0.42,0.14,-4.92,1018.87
2.318,-0.11,1.17,-0.08,-3.40,-4.21,-0.21,0.42,0.14,-4.92,1018.87
2.328,-0.12,1.35,-0.11,-3.40,-4.21,-0.21,0.42,0.14,-4.92,1018.87
2.328,-0.12,1.35,-0.11,-3.40,-4.21,-0.21,0.42,0.14,-4.92,1018.88
2.335,-0.14,1.51,-0.15,-3.40,-4.21,-0.21,0.42,0.14,-4.92,1018.88
2.336,-0.14,1.51,-0.15,-0.65,-2.02,0.07,0.42,0.14,-4.92,1018.88
2.367,-0.19,1.64,-0.17,-0.65,-2.02,0.07,0.42,0.14,-4.92,1018.88
2.368,-0.19,1.64,-0.17,-0.65,-2.02,0.07,0.42,0.14,-4.92,1018.78
2.385,-0.05,1.81,-0.25,-0.65,-2.02,0.07,0.42,0.14,-4.92,1018.78
2.386,-0.05,1.81,-0.25,-0.65,-2.02,0.07,0.31,0.19,-4.30,1018.78
2.397,0.47,1.87,-0.15,-0.65,-2.02,0.07,0.31,0.19,-4.30,1018.78
2.405,0.47,1.87,-0.15,2.39,4.03,-0.54,0.31,0.19,-4.30,1018.78
2.436,1.27,1.76,-0.12,2.39,4.03,-0.54,0.31,0.19,-4.30,1018.78
2.437,1.81,1.51,0.09,2.39,4.03,-0.54,0.31,0.19,-4.30,1018.78
2.448,1.81,1.51,0.09,2.39,4.03,-0.54,0.31,0.19,-4.30,1018.83
2.455,1.81,1.51,0.09,2.39,4.03,-0.54,0.13,0.23,-2.52,1018.83
2.464,2.23,1.21,0.12,2.39,4.03,-0.54,0.13,0.23,-2.52,1018.83
2.476,2.23,1.21,0.12,6.63,8.94,-1.24,0.13,0.23,-2.52,1018.83
2.477,2.06,0.96,0.15,6.63,8.94,-1.24,0.13,0.23,-2.52,1018.83
2.525,2.06,0.96,0.15,6.63,8.94,-1.24,-0.40,0.32,2.62,1018.83
2.526,0.50,1.24,0.24,6.63,8.94,-1.24,-0.40,0.32,2.62,1018.83
2.526,-0.21,1.07,-0.47,6.63,8.94,-1.24,-0.40,0.32,2.62,1018.83
2.526,-0.21,1.07,-0.47,6.63,8.94,-1.24,-0.40,0.32,2.62,1019.11
2.545,-0.21,1.42,0.50,6.63,8.94,-1.24,-0.40,0.32,2.62,1019.11
2.545,-0.21,1.42,0.50,20.84,3.34,1.35,-0.40,0.32,2.62,1019.11
2.567,1.22,1.08,-0.75,20.84,3.34,1.35,-0.40,0.32,2.62,1019.11
2.568,1.22,1.08,-0.75,20.84,3.34,1.35,-0.40,0.32,2.62,1019.68
2.596,1.41,1.75,0.62,20.84,3.34,1.35,-0.40,0.32,2.62,1019.68
2.598,1.41,1.75,0.62,20.84,3.34,1.35,-0.30,0.46,1.13,1019.68
2.598,-0.83,0.88,-1.21,20.84,3.34,1.35,-0.30,0.46,1.13,1019.68
2.615,-0.12,0.97,0.42,20.84,3.34,1.35,-0.30,0.46,1.13,1019.68
2.616,-0.12,0.97,0.42,3.05,2.26,-0.92,-0.30,0.46,1.13,1019.68
2.648,-0.12,0.97,0.42,3.05,2.26,-0.92,-0.30,0.46,1.13,1019.53
2.649,-0.15,0.99,0.06,3.05,2.26,-0.92,-0.30,0.46,1.13,1019.53
2.664,-0.13,0.97,0.06,3.05,2.26,-0.92,-0.30,0.46,1.13,1019.53
2.665,-0.13,0.97,0.06,3.05,2.26,-0.92,-0.34,0.04,0.19,1019.53
2.688,-0.13,0.97,0.06,4.57,2.23,-0.59,-0.34,0.04,0.19,1019.53
2.689,-0.10,0.98,0.05,4.57,2.23,-0.59,-0.34,0.04,0.19,1019.53
2.728,-0.03,0.98,0.01,4.57,2.23,-0.59,-0.34,0.04,0.19,1019.53
2.73,-0.05,1.00,-0.01,4.57,2.23,-0.59,-0.34,0.04,0.19,1019.53
2.73,-0.05,1.00,-0.01,4.57,2.23,-0.59,-0.34,0.04,0.19,1019.15
2.735,-0.05,1.00,-0.01,4.57,2.23,-0.59,-0.08,0.05,0.18,1019.15
2.755,-0.05,1.00,-0.01,0.01,0.02,0.53,-0.08,0.05,0.18,1019.15
2.756,-0.06,1.00,-0.02,0.01,0.02,0.53,-0.08,0.05,0.18,1019.15
2.757,-0.10,0.99,-0.00,0.01,0.02,0.53,-0.08,0.05,0.18,1019.15
2.767,-0.10,0.99,-0.00,0.01,0.02,0.53,-0.08,0.05,0.18,1019.03
2.797,-0.09,0.99,0.00,0.01,0.02,0.53,-0.08,0.05,0.18,1019.03
2.797,-0.08,0.98,0.01,0.01,0.02,0.53,-0.08,0.05,0.18,1019.03
2.805,-0.08,0.98,0.01,0.01,0.02,0.53,-0.05,0.00,0.08,1019.03
2.825,-0.10,0.98,-0.01,0.01,0.02,0.53,-0.05,0.00,0.08,1019.03
2.826,-0.10,0.98,-0.01,0.41,0.14,-0.10,-0.05,0.00,0.08,1019.03
2.848,-0.10,0.98,-0.01,0.41,0.14,-0.10,-0.05,0.00,0.08,1018.93
2.849,-0.12,0.98,0.00,0.41,0.14,-0.10,-0.05,0.00,0.08,1018.93
2.864,-0.14,0.98,0.02,0.41,0.14,-0.10,-0.05,0.00,0.08,1018.93
2.875,-0.14,0.98,0.02,0.41,0.14,-0.10,-0.02,-0.03,0.17,1018.93
2.895,-0.14,0.98,0.02,-0.04,0.03,-0.02,-0.02,-0.03,0.17,1018.93
2.896,-0.11,0.98,0.02,-0.04,0.03,-0.02,-0.02,-0.03,0.17,1018.93
2.896,-0.08,0.98,-0.01,-0.04,0.03,-0.02,-0.02,-0.03,0.17,1018.93
2.927,-0.05,0.98,-0.00,-0.04,0.03,-0.02,-0.02,-0.03,0.17,1018.93
2.928,-0.05,0.98,-0.00,-0.04,0.03,-0.02,-0.02,-0.03,0.17,1018.91
2.945,-0.05,0.98,-0.00,-0.04,0.03,-0.02,0.01,-0.07,0.24,1018.91
2.945,-0.05,0.98,-0.00,-0.04,0.03,-0.02,0.01,-0.07,0.24,1018.91
2.965,-0.06,0.97,0.03,-0.04,0.03,-0.02,0.01,-0.07,0.24,1018.91
2.966,-0.06,0.97,0.03,-0.34,0.00,0.10,0.01,-0.07,0.24,1018.91
2.966,-0.06,0.97,0.03,-0.34,0.00,0.10,0.01,-0.07,0.24,1018.93
2.997,-0.04,0.97,0.04,-0.34,0.00,0.10,0.01,-0.07,0.24,1018.93
2.998,-0.06,0.97,0.03,-0.34,0.00,0.10,0.01,-0.07,0.24,1018.93
