time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,P
0.483,-0.01,0.99,0.03,0.07,-0.07,0.48,0.26,0.02,-0.03,1018.99
0.503,-0.03,1.00,0.02,0.07,-0.07,0.48,0.26,0.02,-0.03,1018.99
0.513,-0.03,1.00,0.02,0.07,-0.07,0.48,0.38,-0.00,-0.01,1018.99
0.524,-0.04,1.01,-0.01,0.07,-0.07,0.48,0.38,-0.00,-0.01,1018.99
0.533,-0.04,1.01,-0.01,-0.02,0.06,0.41,0.38,-0.00,-0.01,1018.99
0.548,-0.03,1.00,-0.01,-0.02,0.06,0.41,0.38,-0.00,-0.01,1018.99
0.551,-0.03,1.00,-0.01,-0.02,0.06,0.41,0.38,-0.00,-0.01,1018.91
0.563,-0.01,0.99,-0.04,-0.02,0.06,0.41,0.38,-0.00,-0.01,1018.91
0.584,-0.01,0.99,-0.04,-0.02,0.06,0.41,0.43,-0.05,0.07,1018.91
0.585,0.00,1.00,-0.06,-0.02,0.06,0.41,0.43,-0.05,0.07,1018.91
0.603,-0.01,0.99,-0.05,-0.02,0.06,0.41,0.43,-0.05,0.07,1018.91
0.604,-0.01,0.99,-0.05,-0.25,0.12,0.26,0.43,-0.05,0.07,1018.91
0.623,-0.01,1.00,-0.08,-0.25,0.12,0.26,0.43,-0.05,0.07,1018.91
0.63,-0.01,1.00,-0.08,-0.25,0.12,0.26,0.43,-0.05,0.07,1018.77
0.644,0.00,1.00,-0.09,-0.25,0.12,0.26,0.43,-0.05,0.07,1018.77
0.652,0.00,1.00,-0.09,-0.25,0.12,0.26,0.32,-0.19,0.08,1018.77
0.664,-0.05,1.02,-0.08,-0.25,0.12,0.26,0.32,-0.19,0.08,1018.77
0.67,-0.05,1.02,-0.08,-0.25,0.12,0.26,0.32,-0.19,0.08,1018.62
0.672,-0.05,1.02,-0.08,-0.12,0.08,-0.10,0.32,-0.19,0.08,1018.62
0.683,-0.13,1.03,-0.02,-0.12,0.08,-0.10,0.32,-0.19,0.08,1018.62
0.703,-0.20,1.06,0.00,-0.12,0.08,-0.10,0.32,-0.19,0.08,1018.62
0.723,-0.20,1.06,0.00,-0.12,0.08,-0.10,0.25,-0.26,0.42,1018.62
0.724,-0.25,1.10,-0.01,-0.12,0.08,-0.10,0.25,-0.26,0.42,1018.62
0.744,-0.08,0.99,0.18,-0.12,0.08,-0.10,0.25,-0.26,0.42,1018.62
0.745,-0.08,0.99,0.18,-0.77,0.24,-0.19,0.25,-0.26,0.42,1018.62
0.75,-0.08,0.99,0.18,-0.77,0.24,-0.19,0.25,-0.26,0.42,1018.63
0.763,0.15,0.94,0.15,-0.77,0.24,-0.19,0.25,-0.26,0.42,1018.63
0.784,0.01,0.99,-0.03,-0.77,0.24,-0.19,0.25,-0.26,0.42,1018.63
0.793,0.01,0.99,-0.03,-0.77,0.24,-0.19,0.72,0.35,0.76,1018.63
0.803,-0.28,1.13,-0.21,-0.77,0.24,-0.19,0.72,0.35,0.76,1018.63
0.813,-0.28,1.13,-0.21,-2.42,0.66,1.43,0.72,0.35,0.76,1018.63
0.823,-0.33,1.07,-0.11,-2.42,0.66,1.43,0.72,0.35,0.76,1018.63
0.83,-0.33,1.07,-0.11,-2.42,0.66,1.43,0.72,0.35,0.76,1018.88
0.849,-0.37,0.89,0.06,-2.42,0.66,1.43,0.72,0.35,0.76,1018.88
0.863,-0.37,0.89,0.06,-2.42,0.66,1.43,0.19,0.96,-0.08,1018.88
0.864,-0.42,0.90,-0.05,-2.42,0.66,1.43,0.19,0.96,-0.08,1018.88
0.87,-0.42,0.90,-0.05,-2.42,0.66,1.43,0.19,0.96,-0.08,1018.96
0.883,-0.42,0.90,-0.05,-1.33,0.53,0.47,0.19,0.96,-0.08,1018.96
0.884,-0.44,0.95,-0.12,-1.33,0.53,0.47,0.19,0.96,-0.08,1018.96
0.903,-0.41,0.92,-0.12,-1.33,0.53,0.47,0.19,0.96,-0.08,1018.96
0.923,-0.37,0.92,-0.12,-1.33,0.53,0.47,0.19,0.96,-0.08,1018.96
0.934,-0.37,0.92,-0.12,-1.33,0.53,0.47,0.07,0.13,-0.78,1018.96
0.944,-0.34,0.94,-0.15,-1.33,0.53,0.47,0.07,0.13,-0.78,1018.96
0.95,-0.34,0.94,-0.15,-1.33,0.53,0.47,0.07,0.13,-0.78,1018.93
0.952,-0.34,0.94,-0.15,-3.59,-0.57,0.55,0.07,0.13,-0.78,1018.93
0.964,-0.36,0.97,-0.18,-3.59,-0.57,0.55,0.07,0.13,-0.78,1018.93
0.983,-0.31,0.99,-0.19,-3.59,-0.57,0.55,0.07,0.13,-0.78,1018.93
1.003,-0.31,0.99,-0.19,-3.59,-0.57,0.55,0.03,-0.48,-1.06,1018.93
1.004,-0.22,0.99,-0.22,-3.59,-0.57,0.55,0.03,-0.48,-1.06,1018.93
1.023,-0.22,0.99,-0.22,-2.52,-0.44,-0.36,0.03,-0.48,-1.06,1018.93
1.025,-0.08,0.97,-0.20,-2.52,-0.44,-0.36,0.03,-0.48,-1.06,1018.93
1.033,-0.08,0.97,-0.20,-2.52,-0.44,-0.36,0.03,-0.48,-1.06,1018.90
1.043,0.04,0.98,-0.24,-2.52,-0.44,-0.36,0.03,-0.48,-1.06,1018.90
1.063,0.11,0.96,-0.23,-2.52,-0.44,-0.36,0.03,-0.48,-1.06,1018.90
1.07,0.11,0.96,-0.23,-2.52,-0.44,-0.36,0.03,-0.48,-1.06,1018.91
1.072,0.11,0.96,-0.23,-2.52,-0.44,-0.36,0.02,-0.28,-1.12,1018.91
1.083,0.16,0.93,-0.27,-2.52,-0.44,-0.36,0.02,-0.28,-1.12,1018.91
1.093,0.16,0.93,-0.27,-0.27,0.20,-0.99,0.02,-0.28,-1.12,1018.91
1.103,0.19,0.87,-0.23,-0.27,0.20,-0.99,0.02,-0.28,-1.12,1018.91
1.123,0.29,0.84,-0.15,-0.27,0.20,-0.99,0.02,-0.28,-1.12,1018.91
1.143,0.29,0.84,-0.15,-0.27,0.20,-0.99,0.02,-0.28,-0.87,1018.91
1.145,0.42,0.85,-0.12,-0.27,0.20,-0.99,0.02,-0.28,-0.87,1018.91
1.15,0.42,0.85,-0.12,-0.27,0.20,-0.99,0.02,-0.28,-0.87,1018.98
1.163,0.41,0.90,-0.04,-0.27,0.20,-0.99,0.02,-0.28,-0.87,1018.98
1.164,0.41,0.90,-0.04,3.30,-0.08,-1.42,0.02,-0.28,-0.87,1018.98
1.183,0.40,0.91,0.09,3.30,-0.08,-1.42,0.02,-0.28,-0.87,1018.98
1.203,0.49,0.93,0.13,3.30,-0.08,-1.42,0.02,-0.28,-0.87,1018.98
1.213,0.49,0.93,0.13,3.30,-0.08,-1.42,-0.37,0.20,0.58,1018.98
1.223,0.52,0.88,0.17,3.30,-0.08,-1.42,-0.37,0.20,0.58,1018.98
1.23,0.52,0.88,0.17,3.30,-0.08,-1.42,-0.37,0.20,0.58,1019.05
1.233,0.52,0.88,0.17,4.69,-1.05,-0.42,-0.37,0.20,0.58,1019.05
1.243,0.52,1.54,0.18,4.69,-1.05,-0.42,-0.37,0.20,0.58,1019.05
1.263,0.20,0.65,-0.46,4.69,-1.05,-0.42,-0.37,0.20,0.58,1019.05
1.27,0.20,0.65,-0.46,4.69,-1.05,-0.42,-0.37,0.20,0.58,1018.96
1.283,0.20,0.65,-0.46,4.69,-1.05,-0.42,-0.56,1.22,1.14,1018.96
1.285,-0.11,1.04,-2.03,4.69,-1.05,-0.42,-0.56,1.22,1.14,1018.96
1.303,0.21,1.16,1.10,4.69,-1.05,-0.42,-0.56,1.22,1.14,1018.96
1.305,0.21,1.16,1.10,5.25,-0.75,1.68,-0.56,1.22,1.14,1018.96
1.323,-0.26,1.02,-0.51,5.25,-0.75,1.68,-0.56,1.22,1.14,1018.96
1.343,0.18,1.01,-0.25,5.25,-0.75,1.68,-0.56,1.22,1.14,1018.96
1.35,0.18,1.01,-0.25,5.25,-0.75,1.68,-0.56,1.22,1.14,1020.07
1.352,0.18,1.01,-0.25,5.25,-0.75,1.68,-0.51,0.26,0.20,1020.07
1.363,-0.05,0.93,0.18,5.25,-0.75,1.68,-0.51,0.26,0.20,1020.07
1.373,-0.05,0.93,0.18,1.88,1.49,-3.38,-0.51,0.26,0.20,1020.07
1.383,-0.13,0.95,0.17,1.88,1.49,-3.38,-0.51,0.26,0.20,1020.07
1.403,-0.02,1.00,-0.05,1.88,1.49,-3.38,-0.51,0.26,0.20,1020.07
1.423,-0.02,1.00,-0.05,1.88,1.49,-3.38,-0.25,0.11,0.14,1020.07
1.424,0.03,1.00,-0.01,1.88,1.49,-3.38,-0.25,0.11,0.14,1020.07
1.435,0.03,1.00,-0.01,1.88,1.49,-3.38,-0.25,0.11,0.14,1019.43
1.443,0.01,1.01,-0.06,1.88,1.49,-3.38,-0.25,0.11,0.14,1019.43
1.444,0.01,1.01,-0.06,-0.40,-0.04,-1.25,-0.25,0.11,0.14,1019.43
1.463,-0.03,1.01,-0.04,-0.40,-0.04,-1.25,-0.25,0.11,0.14,1019.43
1.47,-0.03,1.01,-0.04,-0.40,-0.04,-1.25,-0.25,0.11,0.14,1019.36
1.483,-0.03,0.99,-0.00,-0.40,-0.04,-1.25,-0.25,0.11,0.14,1019.36
1.492,-0.03,0.99,-0.00,-0.40,-0.04,-1.25,-0.15,0.08,0.06,1019.36
1.504,-0.02,0.98,0.02,-0.40,-0.04,-1.25,-0.15,0.08,0.06,1019.36
1.514,-0.02,0.98,0.02,0.21,0.17,-0.04,-0.15,0.08,0.06,1019.36
1.523,-0.01,0.99,-0.01,0.21,0.17,-0.04,-0.15,0.08,0.06,1019.36
1.543,-0.01,0.99,-0.03,0.21,0.17,-0.04,-0.15,0.08,0.06,1019.36
1.551,-0.01,0.99,-0.03,0.21,0.17,-0.04,-0.15,0.08,0.06,1019.18
1.563,-0.01,0.99,-0.03,0.21,0.17,-0.04,-0.06,0.00,0.04,1019.18
1.564,-0.02,0.99,-0.02,0.21,0.17,-0.04,-0.06,0.00,0.04,1019.18
1.584,-0.04,0.98,-0.01,0.21,0.17,-0.04,-0.06,0.00,0.04,1019.18
1.585,-0.04,0.98,-0.01,-0.05,0.11,-0.04,-0.06,0.00,0.04,1019.18
1.603,-0.04,0.98,0.02,-0.05,0.11,-0.04,-0.06,0.00,0.04,1019.18
1.623,-0.03,0.98,0.01,-0.05,0.11,-0.04,-0.06,0.00,0.04,1019.18
1.637,-0.03,0.98,0.01,-0.05,0.11,-0.04,-0.06,0.00,0.04,1019.12
1.638,-0.03,0.98,0.01,-0.05,0.11,-0.04,-0.02,-0.03,0.08,1019.12
1.643,-0.03,0.98,-0.00,-0.05,0.11,-0.04,-0.02,-0.03,0.08,1019.12
1.653,-0.03,0.98,-0.00,-0.07,0.06,-0.15,-0.02,-0.03,0.08,1019.12
1.663,-0.03,0.99,-0.02,-0.07,0.06,-0.15,-0.02,-0.03,0.08,1019.12
1.67,-0.03,0.99,-0.02,-0.07,0.06,-0.15,-0.02,-0.03,0.08,1019.07
1.683,-0.03,0.98,-0.00,-0.07,0.06,-0.15,-0.02,-0.03,0.08,1019.07
1.703,-0.03,0.98,-0.00,-0.07,0.06,-0.15,0.03,-0.01,0.16,1019.07
1.705,-0.02,0.98,-0.01,-0.07,0.06,-0.15,0.03,-0.01,0.16,1019.07
1.723,-0.01,0.98,0.00,-0.07,0.06,-0.15,0.03,-0.01,0.16,1019.07
1.724,-0.01,0.98,0.00,-0.28,0.00,0.09,0.03,-0.01,0.16,1019.07
1.743,0.00,0.98,-0.00,-0.28,0.00,0.09,0.03,-0.01,0.16,1019.07
1.75,0.00,0.98,-0.00,-0.28,0.00,0.09,0.03,-0.01,0.16,1019.00
1.763,0.01,0.99,-0.03,-0.28,0.00,0.09,0.03,-0.01,0.16,1019.00
1.773,0.01,0.99,-0.03,-0.28,0.00,0.09,0.06,0.01,0.21,1019.00
1.793,0.00,0.99,-0.02,-0.28,0.00,0.09,0.06,0.01,0.21,1019.00
1.794,0.00,0.99,-0.02,-0.29,0.02,0.02,0.06,0.01,0.21,1019.00
1.835,0.00,0.99,-0.04,-0.29,0.02,0.02,0.06,0.01,0.21,1019.00
1.836,-0.01,0.99,0.01,-0.29,0.02,0.02,0.06,0.01,0.21,1019.00
1.836,-0.01,0.99,0.01,-0.29,0.02,0.02,0.06,0.01,0.21,1019.00
1.843,-0.01,0.99,0.01,-0.29,0.02,0.02,0.05,-0.00,0.26,1019.00
1.864,-0.01,0.99,0.01,-0.25,0.05,-0.11,0.05,-0.00,0.26,1019.00
1.865,-0.02,0.99,0.01,-0.25,0.05,-0.11,0.05,-0.00,0.26,1019.00
1.865,-0.02,1.00,-0.02,-0.25,0.05,-0.11,0.05,-0.00,0.26,1019.00
1.87,-0.02,1.00,-0.02,-0.25,0.05,-0.11,0.05,-0.00,0.26,1019.01
1.904,-0.01,1.00,-0.00,-0.25,0.05,-0.11,0.05,-0.00,0.26,1019.01
1.915,-0.05,1.01,0.03,-0.25,0.05,-0.11,0.05,-0.00,0.26,1019.01
1.916,-0.05,1.01,0.03,-0.25,0.05,-0.11,0.15,-0.09,0.46,1019.01
1.934,-0.01,1.05,-0.08,-0.25,0.05,-0.11,0.15,-0.09,0.46,1019.01
1.935,-0.01,1.05,-0.08,-0.77,0.14,0.18,0.15,-0.09,0.46,1019.01
1.953,-0.02,1.06,-0.13,-0.77,0.14,0.18,0.15,-0.09,0.46,1019.01
1.954,-0.02,1.06,-0.13,-0.77,0.14,0.18,0.15,-0.09,0.46,1019.04
1.97,-0.09,1.10,-0.07,-0.77,0.14,0.18,0.15,-0.09,0.46,1019.04
1.983,-0.09,1.10,-0.07,-0.77,0.14,0.18,0.06,-0.13,0.92,1019.04
1.986,-0.11,1.17,-0.18,-0.77,0.14,0.18,0.06,-0.13,0.92,1019.04
2.003,-0.13,1.24,-0.21,-0.77,0.14,0.18,0.06,-0.13,0.92,1019.04
2.005,-0.13,1.24,-0.21,-1.48,0.44,-0.12,0.06,-0.13,0.92,1019.04
2.038,-0.17,1.33,-0.22,-1.48,0.44,-0.12,0.06,-0.13,0.92,1019.04
2.04,-0.17,1.33,-0.22,-1.48,0.44,-0.12,0.06,-0.13,0.92,1019.08
2.053,-0.17,1.33,-0.22,-1.48,0.44,-0.12,-0.45,-0.18,2.05,1019.08
2.054,-0.31,1.43,-0.18,-1.48,0.44,-0.12,-0.45,-0.18,2.05,1019.08
2.07,-0.55,1.49,-0.14,-1.48,0.44,-0.12,-0.45,-0.18,2.05,1019.08
2.071,-0.55,1.49,-0.14,-1.48,0.44,-0.12,-0.45,-0.18,2.05,1018.97
2.073,-0.55,1.49,-0.14,-3.83,2.09,-1.57,-0.45,-0.18,2.05,1018.97
2.104,-0.50,1.51,0.14,-3.83,2.09,-1.57,-0.45,-0.18,2.05,1018.97
2.124,-0.35,1.56,0.03,-3.83,2.09,-1.57,-0.45,-0.18,2.05,1018.97
2.125,-0.35,1.56,0.03,-3.83,2.09,-1.57,-0.99,-0.88,4.32,1018.97
2.145,-0.35,1.56,0.03,-9.20,6.06,-1.70,-0.99,-0.88,4.32,1018.97
2.146,-0.00,1.52,0.19,-9.20,6.06,-1.70,-0.99,-0.88,4.32,1018.97
2.146,-0.03,1.36,0.13,-9.20,6.06,-1.70,-0.99,-0.88,4.32,1018.97
2.151,-0.03,1.36,0.13,-9.20,6.06,-1.70,-0.99,-0.88,4.32,1018.55
2.17,-0.02,1.06,0.12,-9.20,6.06,-1.70,-0.99,-0.88,4.32,1018.55
2.194,-0.02,1.06,0.12,-9.20,6.06,-1.70,-0.82,-1.80,3.99,1018.55
2.195,0.40,0.60,0.16,-9.20,6.06,-1.70,-0.82,-1.80,3.99,1018.55
2.214,0.48,0.84,0.32,-9.20,6.06,-1.70,-0.82,-1.80,3.99,1018.55
2.215,0.48,0.84,0.32,-8.33,7.61,1.45,-0.82,-1.80,3.99,1018.55
2.231,-0.44,0.64,-0.05,-8.33,7.61,1.45,-0.82,-1.80,3.99,1018.55
2.231,-0.44,0.64,-0.05,-8.33,7.61,1.45,-0.82,-1.80,3.99,1018.43
2.259,-0.26,0.62,-0.23,-8.33,7.61,1.45,-0.82,-1.80,3.99,1018.43
2.263,-0.26,0.62,-0.23,-8.33,7.61,1.45,-0.12,-0.98,-0.23,1018.43
2.271,-0.10,0.53,-0.08,-8.33,7.61,1.45,-0.12,-0.98,-0.23,1018.43
2.271,-0.10,0.53,-0.08,-8.33,7.61,1.45,-0.12,-0.98,-0.23,1018.75
2.285,-0.10,0.53,-0.08,-4.29,0.47,1.96,-0.12,-0.98,-0.23,1018.75
2.286,-0.11,0.52,-0.09,-4.29,0.47,1.96,-0.12,-0.98,-0.23,1018.75
2.339,-0.11,0.52,-0.09,-4.29,0.47,1.96,-0.40,0.38,-2.80,1018.75
2.339,-0.17,0.57,-0.14,-4.29,0.47,1.96,-0.40,0.38,-2.80,1018.75
2.34,-0.14,0.63,-0.09,-4.29,0.47,1.96,-0.40,0.38,-2.80,1018.75
2.35,-0.13,0.70,-0.11,-4.29,0.47,1.96,-0.40,0.38,-2.80,1018.75
2.351,-0.13,0.70,-0.11,-4.29,0.47,1.96,-0.40,0.38,-2.80,1018.82
2.354,-0.13,0.70,-0.11,-5.99,-2.92,-1.37,-0.40,0.38,-2.80,1018.82
2.369,-0.15,0.80,-0.16,-5.99,-2.92,-1.37,-0.40,0.38,-2.80,1018.82
2.404,-0.10,0.96,-0.17,-5.99,-2.92,-1.37,-0.40,0.38,-2.80,1018.82
2.405,-0.10,0.96,-0.17,-5.99,-2.92,-1.37,0.13,0.16,-4.60,1018.82
2.424,-0.01,1.14,-0.19,-5.99,-2.92,-1.37,0.13,0.16,-4.60,1018.82
2.425,0.02,1.31,-0.17,-5.99,-2.92,-1.37,0.13,0.16,-4.60,1018.82
2.426,0.02,1.31,-0.17,-2.30,-2.95,-1.03,0.13,0.16,-4.60,1018.82
2.43,0.02,1.31,-0.17,-2.30,-2.95,-1.03,0.13,0.16,-4.60,1018.90
2.471,0.02,1.48,-0.13,-2.30,-2.95,-1.03,0.13,0.16,-4.60,1018.90
2.472,-0.03,1.66,-0.12,-2.30,-2.95,-1.03,0.13,0.16,-4.60,1018.90
2.472,-0.03,1.66,-0.12,-2.30,-2.95,-1.03,0.13,0.16,-4.60,1018.95
2.473,-0.03,1.66,-0.12,-2.30,-2.95,-1.03,0.41,0.11,-5.16,1018.95
2.486,-0.12,1.79,-0.11,-2.30,-2.95,-1.03,0.41,0.11,-5.16,1018.95
2.494,-0.12,1.79,-0.11,1.86,1.58,-1.29,0.41,0.11,-5.16,1018.95
2.544,-0.12,1.79,-0.11,1.86,1.58,-1.29,0.06,-0.50,-4.17,1018.95
2.545,-0.03,1.92,-0.12,1.86,1.58,-1.29,0.06,-0.50,-4.17,1018.95
2.545,0.55,1.95,-0.12,1.86,1.58,-1.29,0.06,-0.50,-4.17,1018.95
2.55,1.33,1.69,-0.09,1.86,1.58,-1.29,0.06,-0.50,-4.17,1018.95
2.551,1.33,1.69,-0.09,1.86,1.58,-1.29,0.06,-0.50,-4.17,1018.90
2.564,1.90,1.31,0.00,1.86,1.58,-1.29,0.06,-0.50,-4.17,1018.90
2.565,1.90,1.31,0.00,4.07,8.10,-0.85,0.06,-0.50,-4.17,1018.90
2.614,1.90,1.31,0.00,4.07,8.10,-0.85,0.05,0.06,-1.13,1018.90
2.615,2.46,0.94,0.33,4.07,8.10,-0.85,0.05,0.06,-1.13,1018.90
2.616,1.42,1.05,-0.19,4.07,8.10,-0.85,0.05,0.06,-1.13,1018.90
2.63,0.53,0.93,0.13,4.07,8.10,-0.85,0.05,0.06,-1.13,1018.90
2.631,0.53,0.93,0.13,4.07,8.10,-0.85,0.05,0.06,-1.13,1019.12
2.636,0.53,0.93,0.13,14.29,7.75,-0.37,0.05,0.06,-1.13,1019.12
2.671,0.53,0.93,0.13,14.29,7.75,-0.37,0.05,0.06,-1.13,1019.31
2.672,-0.32,1.22,-0.81,14.29,7.75,-0.37,0.05,0.06,-1.13,1019.31
2.673,-0.64,0.81,-0.37,14.29,7.75,-0.37,0.05,0.06,-1.13,1019.31
2.684,-0.64,0.81,-0.37,14.29,7.75,-0.37,-0.97,1.15,4.36,1019.31
2.705,1.53,1.56,0.11,14.29,7.75,-0.37,-0.97,1.15,4.36,1019.31
2.706,1.53,1.56,0.11,13.90,0.26,-0.30,-0.97,1.15,4.36,1019.31
2.707,1.86,1.54,1.35,13.90,0.26,-0.30,-0.97,1.15,4.36,1019.31
2.753,1.86,1.54,1.35,13.90,0.26,-0.30,-0.97,1.15,4.36,1019.65
2.754,-0.64,1.01,-1.22,13.90,0.26,-0.30,-0.97,1.15,4.36,1019.65
2.755,0.52,1.09,0.16,13.90,0.26,-0.30,-0.97,1.15,4.36,1019.65
2.755,0.52,1.09,0.16,13.90,0.26,-0.30,-0.14,0.60,0.83,1019.65
2.77,-0.16,0.92,0.28,13.90,0.26,-0.30,-0.14,0.60,0.83,1019.65
2.773,-0.16,0.92,0.28,6.85,3.19,1.78,-0.14,0.60,0.83,1019.65
2.824,-0.01,1.03,-0.13,6.85,3.19,1.78,-0.14,0.60,0.83,1019.65
2.824,0.02,1.02,-0.01,6.85,3.19,1.78,-0.14,0.60,0.83,1019.65
2.825,0.02,1.02,-0.01,6.85,3.19,1.78,0.02,0.14,0.40,1019.65
2.831,-0.02,0.97,0.12,6.85,3.19,1.78,0.02,0.14,0.40,1019.65
2.831,-0.02,0.97,0.12,6.85,3.19,1.78,0.02,0.14,0.40,1019.42
2.843,-0.02,0.97,0.12,-0.25,0.37,-2.26,0.02,0.14,0.40,1019.42
2.844,0.01,1.01,-0.03,-0.25,0.37,-2.26,0.02,0.14,0.40,1019.42
2.87,0.01,1.01,-0.09,-0.25,0.37,-2.26,0.02,0.14,0.40,1019.42
2.871,0.01,1.01,-0.09,-0.25,0.37,-2.26,0.02,0.14,0.40,1019.17
2.894,0.01,1.00,-0.01,-0.25,0.37,-2.26,0.02,0.14,0.40,1019.17
2.895,0.01,1.00,-0.01,-0.25,0.37,-2.26,0.07,0.05,0.25,1019.17
2.914,0.00,0.99,-0.02,-0.25,0.37,-2.26,0.07,0.05,0.25,1019.17
2.914,0.00,0.99,-0.02,-0.10,0.18,-0.01,0.07,0.05,0.25,1019.17
2.958,0.00,0.99,-0.02,-0.10,0.18,-0.01,0.07,0.05,0.25,1018.98
2.958,0.00,0.98,0.02,-0.10,0.18,-0.01,0.07,0.05,0.25,1018.98
2.959,0.01,0.97,0.02,-0.10,0.18,-0.01,0.07,0.05,0.25,1018.98
2.964,0.01,0.97,0.02,-0.10,0.18,-0.01,0.05,-0.00,0.17,1018.98
2.969,0.02,0.98,-0.01,-0.10,0.18,-0.01,0.05,-0.00,0.17,1018.98
2.984,0.03,0.98,-0.03,-0.10,0.18,-0.01,0.05,-0.00,0.17,1018.98
2.985,0.03,0.98,-0.03,0.10,0.14,-0.23,0.05,-0.00,0.17,1018.98
3.032,0.03,0.98,-0.03,0.10,0.14,-0.23,0.05,-0.00,0.17,1018.93
3.032,0.03,0.98,-0.02,0.10,0.14,-0.23,0.05,-0.00,0.17,1018.93
3.033,0.02,0.98,-0.04,0.10,0.14,-0.23,0.05,-0.00,0.17,1018.93
