time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,P
2.574,-0.22,0.97,-0.14,-0.67,0.30,-0.47,0.21,-0.08,-0.76,1008.87
2.575,-0.19,0.95,-0.13,-0.67,0.30,-0.47,0.21,-0.08,-0.76,1008.87
2.575,-0.19,0.95,-0.13,-0.67,0.30,-0.47,0.18,-0.04,-0.54,1008.87
2.575,-0.19,0.95,-0.13,0.14,-0.00,0.40,0.18,-0.04,-0.54,1008.87
2.599,-0.19,0.95,-0.13,0.14,-0.00,0.40,0.18,-0.04,-0.54,1008.86
2.632,-0.17,0.95,-0.14,0.14,-0.00,0.40,0.18,-0.04,-0.54,1008.86
2.633,-0.18,0.92,-0.15,0.14,-0.00,0.40,0.18,-0.04,-0.54,1008.86
2.633,-0.19,0.91,-0.18,0.14,-0.00,0.40,0.18,-0.04,-0.54,1008.86
2.633,-0.19,0.91,-0.18,0.14,-0.00,0.40,0.18,0.31,-0.67,1008.86
2.634,-0.19,0.91,-0.18,0.91,-0.29,0.49,0.18,0.31,-0.67,1008.86
2.679,-0.19,0.91,-0.18,0.91,-0.29,0.49,0.18,0.31,-0.67,1008.85
2.691,-0.21,0.95,-0.18,0.91,-0.29,0.49,0.18,0.31,-0.67,1008.85
2.692,-0.16,0.99,-0.17,0.91,-0.29,0.49,0.18,0.31,-0.67,1008.85
2.692,-0.02,1.07,-0.17,0.91,-0.29,0.49,0.18,0.31,-0.67,1008.85
2.692,-0.02,1.07,-0.17,0.91,-0.29,0.49,0.33,0.12,-0.90,1008.85
2.692,-0.02,1.07,-0.17,1.87,0.63,0.48,0.33,0.12,-0.90,1008.85
2.72,-0.02,1.07,-0.17,1.87,0.63,0.48,0.33,0.12,-0.90,1008.83
2.75,0.03,1.19,-0.12,1.87,0.63,0.48,0.33,0.12,-0.90,1008.83
2.75,0.08,1.24,-0.07,1.87,0.63,0.48,0.33,0.12,-0.90,1008.83
2.751,0.22,1.28,-0.07,1.87,0.63,0.48,0.33,0.12,-0.90,1008.83
2.751,0.22,1.28,-0.07,1.87,0.63,0.48,0.71,-0.33,-1.45,1008.83
2.752,0.22,1.28,-0.07,4.95,3.27,1.64,0.71,-0.33,-1.45,1008.83
2.8,0.22,1.28,-0.07,4.95,3.27,1.64,0.71,-0.33,-1.45,1008.82
2.808,0.41,1.51,-0.11,4.95,3.27,1.64,0.71,-0.33,-1.45,1008.82
2.809,0.83,1.72,-0.14,4.95,3.27,1.64,0.71,-0.33,-1.45,1008.82
2.809,1.09,1.41,-0.27,4.95,3.27,1.64,0.71,-0.33,-1.45,1008.82
