time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,P
1.363,-0.07,1.37,-0.16,0.90,-3.02,-1.67,0.85,0.80,-1.12,1008.80
1.364,-0.07,1.37,-0.16,-4.21,0.48,-0.09,0.85,0.80,-1.12,1008.80
1.365,-0.07,1.37,-0.16,-4.21,0.48,-0.09,-0.11,0.32,-0.68,1008.80
1.411,0.31,1.30,-0.17,-4.21,0.48,-0.09,-0.11,0.32,-0.68,1008.80
1.413,0.29,1.07,-0.07,-4.21,0.48,-0.09,-0.11,0.32,-0.68,1008.80
1.414,0.08,0.91,0.01,-4.21,0.48,-0.09,-0.11,0.32,-0.68,1008.80
1.415,0.08,0.91,0.01,-4.21,0.48,-0.09,0.13,-0.14,-0.10,1008.80
1.416,0.08,0.91,0.01,1.50,0.72,-0.28,0.13,-0.14,-0.10,1008.80
1.417,0.08,0.91,0.01,1.50,0.72,-0.28,0.13,-0.14,-0.10,1008.82
1.454,0.08,0.91,0.01,1.50,0.72,-0.28,0.13,-0.14,-0.10,1008.80
1.475,-0.05,0.85,0.00,1.50,0.72,-0.28,0.13,-0.14,-0.10,1008.80
1.482,-0.04,0.97,-0.09,1.50,0.72,-0.28,0.13,-0.14,-0.10,1008.80
1.483,0.06,1.10,-0.12,1.50,0.72,-0.28,0.13,-0.14,-0.10,1008.80
1.484,0.06,1.10,-0.12,1.50,0.72,-0.28,0.15,-0.06,-0.23,1008.80
1.484,0.06,1.10,-0.12,-0.66,-0.43,-0.13,0.15,-0.06,-0.23,1008.80
1.528,0.16,1.06,-0.09,-0.66,-0.43,-0.13,0.15,-0.06,-0.23,1008.80
1.531,0.16,1.02,-0.03,-0.66,-0.43,-0.13,0.15,-0.06,-0.23,1008.80
1.532,0.06,1.00,0.05,-0.66,-0.43,-0.13,0.15,-0.06,-0.23,1008.80
1.533,0.06,1.00,0.05,-0.66,-0.43,-0.13,0.13,0.16,-0.17,1008.80
1.534,0.06,1.00,0.05,0.74,0.10,0.39,0.13,0.16,-0.17,1008.80
1.535,0.06,1.00,0.05,0.74,0.10,0.39,0.13,0.16,-0.17,1008.83
1.593,0.01,0.98,0.01,0.74,0.10,0.39,0.13,0.16,-0.17,1008.83
1.597,-0.03,1.03,-0.02,0.74,0.10,0.39,0.13,0.16,-0.17,1008.83
1.598,0.02,1.02,-0.01,0.74,0.10,0.39,0.13,0.16,-0.17,1008.83
1.6,0.02,1.02,-0.01,0.74,0.10,0.39,0.38,-0.33,-0.25,1008.83
1.601,0.02,1.02,-0.01,-0.34,-0.05,0.77,0.38,-0.33,-0.25,1008.83
1.611,0.02,1.02,-0.01,-0.34,-0.05,0.77,0.38,-0.33,-0.25,1008.84
1.645,0.09,0.97,0.05,-0.34,-0.05,0.77,0.38,-0.33,-0.25,1008.84
1.647,0.11,0.99,0.08,-0.34,-0.05,0.77,0.38,-0.33,-0.25,1008.84
1.647,0.10,1.08,0.07,-0.34,-0.05,0.77,0.38,-0.33,-0.25,1008.84
1.648,0.10,1.08,0.07,-0.34,-0.05,0.77,0.60,-0.14,-0.23,1008.84
1.648,0.10,1.08,0.07,0.76,0.02,1.76,0.60,-0.14,-0.23,1008.84
1.654,0.10,1.08,0.07,0.76,0.02,1.76,0.60,-0.14,-0.23,1008.85
1.704,0.05,1.14,0.07,0.76,0.02,1.76,0.60,-0.14,-0.23,1008.85
1.705,-0.03,1.10,0.10,0.76,0.02,1.76,0.60,-0.14,-0.23,1008.85
1.705,-0.03,1.05,-0.02,0.76,0.02,1.76,0.60,-0.14,-0.23,1008.85
1.706,-0.03,1.05,-0.02,0.76,0.02,1.76,1.00,-0.47,-0.31,1008.85
1.706,-0.03,1.05,-0.02,-0.02,0.89,2.16,1.00,-0.47,-0.31,1008.85
1.73,-0.03,1.05,-0.02,-0.02,0.89,2.16,1.00,-0.47,-0.31,1008.84
1.76,0.01,1.02,-0.20,-0.02,0.89,2.16,1.00,-0.47,-0.31,1008.84
1.762,-0.04,1.14,-0.28,-0.02,0.89,2.16,1.00,-0.47,-0.31,1008.84
1.763,-0.05,1.23,0.08,-0.02,0.89,2.16,1.00,-0.47,-0.31,1008.84
1.764,-0.05,1.23,0.08,-0.02,0.89,2.16,1.40,-1.61,-0.31,1008.84
1.765,-0.05,1.23,0.08,0.09,1.36,1.10,1.40,-1.61,-0.31,1008.84
1.811,-0.05,1.23,0.08,0.09,1.36,1.10,1.40,-1.61,-0.31,1008.79
1.819,0.01,1.22,0.04,0.09,1.36,1.10,1.40,-1.61,-0.31,1008.79
1.82,0.09,1.22,0.03,0.09,1.36,1.10,1.40,-1.61,-0.31,1008.79
1.821,0.20,1.09,0.10,0.09,1.36,1.10,1.40,-1.61,-0.31,1008.79
1.821,0.20,1.09,0.10,0.09,1.36,1.10,1.47,-2.02,-0.24,1008.79
1.822,0.20,1.09,0.10,1.76,2.00,3.63,1.47,-2.02,-0.24,1008.79
1.851,0.20,1.09,0.10,1.76,2.00,3.63,1.47,-2.02,-0.24,1008.79
1.877,-0.13,1.01,0.15,1.76,2.00,3.63,1.47,-2.02,-0.24,1008.79
1.878,-0.40,1.16,0.04,1.76,2.00,3.63,1.47,-2.02,-0.24,1008.79
1.878,-0.36,1.23,-0.05,1.76,2.00,3.63,1.47,-2.02,-0.24,1008.79
1.881,-0.36,1.23,-0.05,1.76,2.00,3.63,1.27,-1.47,-0.81,1008.79
1.885,-0.36,1.23,-0.05,-1.35,1.85,4.08,1.27,-1.47,-0.81,1008.79
1.93,-0.36,1.23,-0.05,-1.35,1.85,4.08,1.27,-1.47,-0.81,1008.87
1.935,-0.27,1.28,-0.30,-1.35,1.85,4.08,1.27,-1.47,-0.81,1008.87
1.935,0.08,1.09,-0.27,-1.35,1.85,4.08,1.27,-1.47,-0.81,1008.87
1.936,0.44,0.74,0.08,-1.35,1.85,4.08,1.27,-1.47,-0.81,1008.87
1.936,0.44,0.74,0.08,-1.35,1.85,4.08,0.40,-4.04,0.27,1008.87
1.937,0.44,0.74,0.08,3.01,0.92,1.74,0.40,-4.04,0.27,1008.87
1.993,0.57,0.58,0.06,3.01,0.92,1.74,0.40,-4.04,0.27,1008.87
1.994,0.45,0.66,0.02,3.01,0.92,1.74,0.40,-4.04,0.27,1008.87
1.994,0.34,0.72,-0.06,3.01,0.92,1.74,0.40,-4.04,0.27,1008.87
1.994,0.34,0.72,-0.06,3.01,0.92,1.74,-0.61,-4.06,2.05,1008.87
1.996,0.34,0.72,-0.06,6.06,-3.09,2.53,-0.61,-4.06,2.05,1008.87
2.01,0.34,0.72,-0.06,6.06,-3.09,2.53,-0.61,-4.06,2.05,1008.92
2.051,0.34,0.72,-0.06,6.06,-3.09,2.53,-0.61,-4.06,2.05,1008.89
2.053,0.27,0.81,-0.13,6.06,-3.09,2.53,-0.61,-4.06,2.05,1008.89
2.053,0.22,0.93,-0.18,6.06,-3.09,2.53,-0.61,-4.06,2.05,1008.89
2.053,0.12,1.07,-0.20,6.06,-3.09,2.53,-0.61,-4.06,2.05,1008.89
2.054,0.12,1.07,-0.20,6.06,-3.09,2.53,-0.48,-1.57,3.10,1008.89
2.054,0.12,1.07,-0.20,2.05,-0.54,0.41,-0.48,-1.57,3.10,1008.89
2.11,-0.05,1.18,-0.19,2.05,-0.54,0.41,-0.48,-1.57,3.10,1008.89
2.111,-0.21,1.19,-0.14,2.05,-0.54,0.41,-0.48,-1.57,3.10,1008.89
2.112,-0.29,1.11,-0.15,2.05,-0.54,0.41,-0.48,-1.57,3.10,1008.89
2.112,-0.29,1.11,-0.15,-3.43,1.67,-0.03,-0.48,-1.57,3.10,1008.89
2.113,-0.29,1.11,-0.15,-3.43,1.67,-0.03,-0.95,-0.51,3.24,1008.89
2.133,-0.29,1.11,-0.15,-3.43,1.67,-0.03,-0.95,-0.51,3.24,1008.92
2.176,-0.22,1.05,-0.25,-3.43,1.67,-0.03,-0.95,-0.51,3.24,1008.92
2.181,-0.14,1.04,-0.27,-3.43,1.67,-0.03,-0.95,-0.51,3.24,1008.92
2.183,-0.10,1.04,-0.29,-3.43,1.67,-0.03,-0.95,-0.51,3.24,1008.92
2.183,-0.10,1.04,-0.29,-4.72,0.86,-1.48,-0.95,-0.51,3.24,1008.92
2.184,-0.10,1.04,-0.29,-4.72,0.86,-1.48,-1.07,-1.28,3.10,1008.92
2.211,-0.10,1.04,-0.29,-4.72,0.86,-1.48,-1.07,-1.28,3.10,1008.88
2.228,-0.08,0.94,-0.23,-4.72,0.86,-1.48,-1.07,-1.28,3.10,1008.88
2.229,-0.33,0.92,-0.15,-4.72,0.86,-1.48,-1.07,-1.28,3.10,1008.88
2.232,-0.60,0.97,-0.08,-4.72,0.86,-1.48,-1.07,-1.28,3.10,1008.88
2.233,-0.60,0.97,-0.08,-4.72,0.86,-1.48,-0.74,-1.58,1.82,1008.88
2.235,-0.60,0.97,-0.08,-7.22,0.21,-0.40,-0.74,-1.58,1.82,1008.88
2.252,-0.60,0.97,-0.08,-7.22,0.21,-0.40,-0.74,-1.58,1.82,1008.88
2.294,-0.58,0.86,-0.17,-7.22,0.21,-0.40,-0.74,-1.58,1.82,1008.88
2.296,-0.52,0.84,-0.16,-7.22,0.21,-0.40,-0.74,-1.58,1.82,1008.88
2.297,-0.60,1.04,-0.26,-7.22,0.21,-0.40,-0.74,-1.58,1.82,1008.88
2.298,-0.60,1.04,-0.26,-7.22,0.21,-0.40,-0.33,-1.32,-0.63,1008.88
2.3,-0.60,1.04,-0.26,-8.92,-0.20,-0.68,-0.33,-1.32,-0.63,1008.88
2.332,-0.60,1.04,-0.26,-8.92,-0.20,-0.68,-0.33,-1.32,-0.63,1008.88
2.345,-0.14,1.74,-0.83,-8.92,-0.20,-0.68,-0.33,-1.32,-0.63,1008.88
2.346,1.79,1.77,0.34,-8.92,-0.20,-0.68,-0.33,-1.32,-0.63,1008.88
2.348,1.01,1.48,-0.11,-8.92,-0.20,-0.68,-0.33,-1.32,-0.63,1008.88
2.349,1.01,1.48,-0.11,-8.92,-0.20,-0.68,-0.65,-0.42,-0.94,1008.88
2.35,1.01,1.48,-0.11,5.78,6.80,-0.95,-0.65,-0.42,-0.94,1008.88
2.404,-0.44,0.91,-1.20,5.78,6.80,-0.95,-0.65,-0.42,-0.94,1008.88
2.406,-0.64,0.59,-0.40,5.78,6.80,-0.95,-0.65,-0.42,-0.94,1008.88
2.407,-0.77,0.87,0.64,5.78,6.80,-0.95,-0.65,-0.42,-0.94,1008.88
2.407,-0.77,0.87,0.64,5.78,6.80,-0.95,-0.19,0.08,-2.75,1008.88
2.409,-0.77,0.87,0.64,-7.30,-2.07,-2.20,-0.19,0.08,-2.75,1008.88
2.412,-0.77,0.87,0.64,-7.30,-2.07,-2.20,-0.19,0.08,-2.75,1008.87
2.452,-0.77,0.87,0.64,-7.30,-2.07,-2.20,-0.19,0.08,-2.75,1008.83
2.463,0.00,1.14,0.23,-7.30,-2.07,-2.20,-0.19,0.08,-2.75,1008.83
2.465,0.48,1.10,0.03,-7.30,-2.07,-2.20,-0.19,0.08,-2.75,1008.83
2.466,0.31,0.94,0.08,-7.30,-2.07,-2.20,-0.19,0.08,-2.75,1008.83
2.467,0.31,0.94,0.08,-7.30,-2.07,-2.20,-0.10,-0.75,-0.89,1008.83
2.468,0.31,0.94,0.08,1.88,0.51,1.94,-0.10,-0.75,-0.89,1008.83
2.523,-0.00,0.94,0.01,1.88,0.51,1.94,-0.10,-0.75,-0.89,1008.83
2.525,-0.18,0.98,-0.10,1.88,0.51,1.94,-0.10,-0.75,-0.89,1008.83
2.525,-0.26,1.02,-0.11,1.88,0.51,1.94,-0.10,-0.75,-0.89,1008.83
2.526,-0.26,1.02,-0.11,-1.35,-0.31,0.25,-0.10,-0.75,-0.89,1008.83
2.527,-0.26,1.02,-0.11,-1.35,-0.31,0.25,0.04,-0.06,-1.32,1008.83
2.531,-0.26,1.02,-0.11,-1.35,-0.31,0.25,0.04,-0.06,-1.32,1008.82
2.582,-0.21,1.02,-0.14,-1.35,-0.31,0.25,0.04,-0.06,-1.32,1008.82
2.583,-0.06,0.99,-0.13,-1.35,-0.31,0.25,0.04,-0.06,-1.32,1008.82
2.584,-0.00,1.01,-0.10,-1.35,-0.31,0.25,0.04,-0.06,-1.32,1008.82
2.584,-0.00,1.01,-0.10,-1.35,-0.31,0.25,0.08,-0.35,-0.87,1008.82
2.584,-0.00,1.01,-0.10,-0.30,0.00,-0.28,0.08,-0.35,-0.87,1008.82
2.611,-0.00,1.01,-0.10,-0.30,0.00,-0.28,0.08,-0.35,-0.87,1008.83
2.637,-0.06,1.01,-0.10,-0.30,0.00,-0.28,0.08,-0.35,-0.87,1008.83
2.639,-0.13,1.01,-0.09,-0.30,0.00,-0.28,0.08,-0.35,-0.87,1008.83
2.64,-0.15,1.01,-0.10,-0.30,0.00,-0.28,0.08,-0.35,-0.87,1008.83
2.641,-0.15,1.01,-0.10,-0.30,0.00,-0.28,0.10,-0.05,-0.92,1008.83
2.642,-0.15,1.01,-0.10,0.03,0.05,0.06,0.10,-0.05,-0.92,1008.83
2.652,-0.15,1.01,-0.10,0.03,0.05,0.06,0.10,-0.05,-0.92,1008.87
2.694,-0.17,0.99,-0.09,0.03,0.05,0.06,0.10,-0.05,-0.92,1008.87
2.695,-0.20,0.98,-0.08,0.03,0.05,0.06,0.10,-0.05,-0.92,1008.87
2.696,-0.21,0.99,-0.09,0.03,0.05,0.06,0.10,-0.05,-0.92,1008.87
2.696,-0.21,0.99,-0.09,0.03,0.05,0.06,0.16,0.10,-0.87,1008.87
2.697,-0.21,0.99,-0.09,-0.27,-0.06,0.24,0.16,0.10,-0.87,1008.87
2.731,-0.21,0.99,-0.09,-0.27,-0.06,0.24,0.16,0.10,-0.87,1008.89
2.754,-0.20,0.99,-0.10,-0.27,-0.06,0.24,0.16,0.10,-0.87,1008.89
2.756,-0.18,0.97,-0.10,-0.27,-0.06,0.24,0.16,0.10,-0.87,1008.89
2.758,-0.21,0.95,-0.12,-0.27,-0.06,0.24,0.16,0.10,-0.87,1008.89
2.765,-0.21,0.95,-0.12,-0.27,-0.06,0.24,0.19,0.14,-0.81,1008.89
2.766,-0.21,0.95,-0.12,0.13,-0.15,0.14,0.19,0.14,-0.81,1008.89
2.81,-0.27,0.95,-0.12,0.13,-0.15,0.14,0.19,0.14,-0.81,1008.89
2.812,-0.28,0.97,-0.14,0.13,-0.15,0.14,0.19,0.14,-0.81,1008.89
2.812,-0.25,0.99,-0.13,0.13,-0.15,0.14,0.19,0.14,-0.81,1008.89
