time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,P
0.262,-0.15,1.03,0.01,-0.03,-0.30,0.06,-0.00,-0.09,0.10,1005.93
0.3,-0.15,1.03,0.01,-0.03,-0.30,0.06,-0.00,-0.09,0.10,1005.93
0.318,-0.15,1.03,0.01,-0.43,0.26,0.26,-0.00,-0.09,0.10,1005.93
0.318,-0.10,1.02,0.01,-0.43,0.26,0.26,-0.00,-0.09,0.10,1005.93
0.318,-0.08,1.01,0.01,-0.43,0.26,0.26,-0.00,-0.09,0.10,1005.93
0.319,-0.06,0.98,0.03,-0.43,0.26,0.26,-0.00,-0.09,0.10,1005.93
0.319,-0.06,0.98,0.03,-0.43,0.26,0.26,0.12,-0.02,0.19,1005.93
0.376,-0.05,0.97,0.04,-0.43,0.26,0.26,0.12,-0.02,0.19,1005.93
0.377,-0.04,0.98,0.05,-0.43,0.26,0.26,0.12,-0.02,0.19,1005.93
0.377,-0.08,0.99,0.03,-0.43,0.26,0.26,0.12,-0.02,0.19,1005.93
0.377,-0.08,0.99,0.03,-0.43,0.26,0.26,0.32,0.21,0.21,1005.93
0.378,-0.08,0.99,0.03,0.11,-0.13,0.60,0.32,0.21,0.21,1005.93
0.381,-0.08,0.99,0.03,0.11,-0.13,0.60,0.32,0.21,0.21,1005.93
0.434,-0.15,1.00,0.01,0.11,-0.13,0.60,0.32,0.21,0.21,1005.93
0.435,-0.13,1.00,-0.04,0.11,-0.13,0.60,0.32,0.21,0.21,1005.93
0.435,-0.07,1.00,-0.14,0.11,-0.13,0.60,0.32,0.21,0.21,1005.93
0.436,-0.07,1.00,-0.14,0.11,-0.13,0.60,0.49,0.11,0.28,1005.93
0.436,-0.07,1.00,-0.14,-0.30,-0.09,0.90,0.49,0.11,0.28,1005.93
0.46,-0.07,1.00,-0.14,-0.30,-0.09,0.90,0.49,0.11,0.28,1005.94
0.494,-0.08,1.01,-0.12,-0.30,-0.09,0.90,0.49,0.11,0.28,1005.94
0.495,-0.08,1.00,-0.06,-0.30,-0.09,0.90,0.49,0.11,0.28,1005.94
0.495,-0.03,0.99,-0.06,-0.30,-0.09,0.90,0.49,0.11,0.28,1005.94
0.496,-0.03,0.99,-0.06,-0.30,-0.09,0.90,0.31,0.11,0.31,1005.94
0.496,-0.03,0.99,-0.06,-0.49,0.06,-0.22,0.31,0.11,0.31,1005.94
0.501,-0.03,0.99,-0.06,-0.49,0.06,-0.22,0.31,0.11,0.31,1005.94
0.552,0.03,1.02,-0.17,-0.49,0.06,-0.22,0.31,0.11,0.31,1005.94
0.554,-0.01,1.04,-0.13,-0.49,0.06,-0.22,0.31,0.11,0.31,1005.94
0.555,-0.02,1.01,-0.05,-0.49,0.06,-0.22,0.31,0.11,0.31,1005.94
0.556,-0.02,1.01,-0.05,-0.49,0.06,-0.22,0.28,0.13,0.27,1005.94
0.557,-0.02,1.01,-0.05,-0.01,0.07,-0.01,0.28,0.13,0.27,1005.94
0.588,-0.02,1.01,-0.05,-0.01,0.07,-0.01,0.28,0.13,0.27,1005.93
0.612,0.01,1.00,-0.10,-0.01,0.07,-0.01,0.28,0.13,0.27,1005.93
0.615,0.01,1.00,-0.10,-0.01,0.07,-0.01,0.28,0.13,0.27,1005.93
0.616,0.01,0.99,-0.08,-0.01,0.07,-0.01,0.28,0.13,0.27,1005.93
0.618,0.01,0.99,-0.08,-0.01,0.07,-0.01,0.29,0.01,0.16,1005.93
0.62,0.01,0.99,-0.08,0.09,0.21,0.17,0.29,0.01,0.16,1005.93
0.661,0.01,0.99,-0.08,0.09,0.21,0.17,0.29,0.01,0.16,1005.93
0.669,0.02,1.00,-0.11,0.09,0.21,0.17,0.29,0.01,0.16,1005.93
0.67,-0.01,1.01,-0.11,0.09,0.21,0.17,0.29,0.01,0.16,1005.93
0.672,-0.10,1.01,-0.03,0.09,0.21,0.17,0.29,0.01,0.16,1005.93
0.673,-0.10,1.01,-0.03,0.09,0.21,0.17,0.31,0.16,0.03,1005.93
0.674,-0.10,1.01,-0.03,0.25,0.03,0.31,0.31,0.16,0.03,1005.93
0.7,-0.10,1.01,-0.03,0.25,0.03,0.31,0.31,0.16,0.03,1005.93
0.727,-0.27,1.03,0.03,0.25,0.03,0.31,0.31,0.16,0.03,1005.93
0.73,-0.28,1.09,-0.10,0.25,0.03,0.31,0.31,0.16,0.03,1005.93
0.731,-0.10,1.23,-0.13,0.25,0.03,0.31,0.31,0.16,0.03,1005.93
0.732,-0.10,1.23,-0.13,0.25,0.03,0.31,0.49,0.08,0.03,1005.93
0.733,-0.10,1.23,-0.13,-1.08,0.21,1.10,0.49,0.08,0.03,1005.93
0.786,-0.10,1.23,-0.13,-1.08,0.21,1.10,0.49,0.08,0.03,1005.92
0.788,0.11,1.24,-0.33,-1.08,0.21,1.10,0.49,0.08,0.03,1005.92
0.789,0.02,1.24,-0.39,-1.08,0.21,1.10,0.49,0.08,0.03,1005.92
0.79,-0.23,1.34,-0.38,-1.08,0.21,1.10,0.49,0.08,0.03,1005.92
0.792,-0.23,1.34,-0.38,-1.08,0.21,1.10,0.49,-0.32,0.34,1005.92
0.793,-0.23,1.34,-0.38,-0.85,1.88,-0.07,0.49,-0.32,0.34,1005.92
0.843,-0.39,1.42,-0.36,-0.85,1.88,-0.07,0.49,-0.32,0.34,1005.92
0.846,-0.38,1.29,-0.23,-0.85,1.88,-0.07,0.49,-0.32,0.34,1005.92
0.847,-0.27,1.12,-0.27,-0.85,1.88,-0.07,0.49,-0.32,0.34,1005.92
0.848,-0.27,1.12,-0.27,-0.85,1.88,-0.07,0.31,-0.22,0.91,1005.92
0.849,-0.27,1.12,-0.27,-2.34,3.23,-1.64,0.31,-0.22,0.91,1005.92
0.861,-0.27,1.12,-0.27,-2.34,3.23,-1.64,0.31,-0.22,0.91,1005.91
0.9,-0.27,1.12,-0.27,-2.34,3.23,-1.64,0.31,-0.22,0.91,1005.90
0.902,-0.11,1.00,-0.37,-2.34,3.23,-1.64,0.31,-0.22,0.91,1005.90
0.903,-0.12,0.91,-0.32,-2.34,3.23,-1.64,0.31,-0.22,0.91,1005.90
0.903,-0.35,0.80,-0.27,-2.34,3.23,-1.64,0.31,-0.22,0.91,1005.90
0.904,-0.35,0.80,-0.27,-2.34,3.23,-1.64,0.15,-0.82,1.65,1005.90
0.904,-0.35,0.80,-0.27,-3.52,1.34,-0.67,0.15,-0.82,1.65,1005.90
0.96,-0.42,0.69,-0.28,-3.52,1.34,-0.67,0.15,-0.82,1.65,1005.90
0.963,-0.40,0.61,-0.16,-3.52,1.34,-0.67,0.15,-0.82,1.65,1005.90
0.964,-0.42,0.60,-0.17,-3.52,1.34,-0.67,0.15,-0.82,1.65,1005.90
0.965,-0.42,0.60,-0.17,-3.52,1.34,-0.67,-0.12,-1.77,0.94,1005.90
0.966,-0.42,0.60,-0.17,-4.15,-1.83,-0.59,-0.12,-1.77,0.94,1005.90
0.983,-0.42,0.60,-0.17,-4.15,-1.83,-0.59,-0.12,-1.77,0.94,1005.91
1.021,-0.42,0.60,-0.17,-4.64,-3.64,0.36,-0.12,-1.77,0.94,1005.91
1.023,-0.41,0.62,-0.19,-4.64,-3.64,0.36,-0.12,-1.77,0.94,1005.91
1.023,-0.39,0.61,-0.14,-4.64,-3.64,0.36,-0.12,-1.77,0.94,1005.91
1.024,-0.38,0.67,-0.12,-4.64,-3.64,0.36,-0.12,-1.77,0.94,1005.91
1.024,-0.38,0.67,-0.12,-4.64,-3.64,0.36,-0.54,-1.91,-0.33,1005.91
1.06,-0.38,0.67,-0.12,-4.64,-3.64,0.36,-0.54,-1.91,-0.33,1005.92
1.077,-0.37,0.77,-0.14,-4.64,-3.64,0.36,-0.54,-1.91,-0.33,1005.92
1.079,-0.32,0.80,-0.18,-4.64,-3.64,0.36,-0.54,-1.91,-0.33,1005.92
1.08,-0.24,0.81,-0.22,-4.64,-3.64,0.36,-0.54,-1.91,-0.33,1005.92
1.081,-0.24,0.81,-0.22,-4.64,-3.64,0.36,-1.01,-2.66,-1.30,1005.92
1.082,-0.24,0.81,-0.22,-3.20,-2.97,0.19,-1.01,-2.66,-1.30,1005.92
1.103,-0.24,0.81,-0.22,-3.20,-2.97,0.19,-1.01,-2.66,-1.30,1005.93
1.135,-0.15,0.86,-0.30,-3.20,-2.97,0.19,-1.01,-2.66,-1.30,1005.93
1.136,-0.05,0.97,-0.37,-3.20,-2.97,0.19,-1.01,-2.66,-1.30,1005.93
1.136,0.06,1.00,-0.41,-3.20,-2.97,0.19,-1.01,-2.66,-1.30,1005.93
1.137,0.06,1.00,-0.41,-3.20,-2.97,0.19,-1.10,-2.99,-1.54,1005.93
1.137,0.06,1.00,-0.41,-0.73,-1.52,-1.55,-1.10,-2.99,-1.54,1005.93
1.187,0.06,1.00,-0.41,-0.73,-1.52,-1.55,-1.10,-2.99,-1.54,1005.93
1.195,0.18,0.90,-0.43,-0.73,-1.52,-1.55,-1.10,-2.99,-1.54,1005.93
1.196,0.32,0.88,-0.38,-0.73,-1.52,-1.55,-1.10,-2.99,-1.54,1005.93
1.197,0.46,0.98,-0.26,-0.73,-1.52,-1.55,-1.10,-2.99,-1.54,1005.93
1.198,0.46,0.98,-0.26,-0.73,-1.52,-1.55,-0.99,-2.50,-1.01,1005.93
1.199,0.46,0.98,-0.26,2.75,-0.10,-3.90,-0.99,-2.50,-1.01,1005.93
1.251,0.70,1.04,-0.26,2.75,-0.10,-3.90,-0.99,-2.50,-1.01,1005.93
1.252,0.91,1.01,-0.42,2.75,-0.10,-3.90,-0.99,-2.50,-1.01,1005.93
1.253,1.02,1.13,-1.10,2.75,-0.10,-3.90,-0.99,-2.50,-1.01,1005.93
1.253,1.02,1.13,-1.10,2.75,-0.10,-3.90,-0.27,-1.43,0.84,1005.93
1.254,1.02,1.13,-1.10,6.27,-0.07,-3.14,-0.27,-1.43,0.84,1005.93
1.26,1.02,1.13,-1.10,6.27,-0.07,-3.14,-0.27,-1.43,0.84,1005.92
1.301,1.02,1.13,-1.10,6.27,-0.07,-3.14,-0.27,-1.43,0.84,1005.93
1.311,1.06,1.93,-0.66,6.27,-0.07,-3.14,-0.27,-1.43,0.84,1005.93
1.313,-1.02,1.68,1.18,6.27,-0.07,-3.14,-0.27,-1.43,0.84,1005.93
1.314,-1.63,0.81,0.13,6.27,-0.07,-3.14,-0.27,-1.43,0.84,1005.93
1.315,-1.63,0.81,0.13,6.27,-0.07,-3.14,-0.14,2.62,1.21,1005.93
1.316,-1.63,0.81,0.13,10.21,3.56,-7.02,-0.14,2.62,1.21,1005.93
1.368,0.01,0.86,-0.76,10.21,3.56,-7.02,-0.14,2.62,1.21,1005.93
1.371,0.70,1.21,-0.18,10.21,3.56,-7.02,-0.14,2.62,1.21,1005.93
1.372,0.37,1.01,-0.07,10.21,3.56,-7.02,-0.14,2.62,1.21,1005.93
1.373,0.37,1.01,-0.07,10.21,3.56,-7.02,0.25,-0.32,2.19,1005.93
1.374,0.37,1.01,-0.07,-9.12,1.19,2.02,0.25,-0.32,2.19,1005.93
1.382,0.37,1.01,-0.07,-9.12,1.19,2.02,0.25,-0.32,2.19,1005.91
1.427,0.39,1.03,-0.07,-9.12,1.19,2.02,0.25,-0.32,2.19,1005.91
1.429,0.54,1.01,-0.09,-9.12,1.19,2.02,0.25,-0.32,2.19,1005.91
1.43,0.31,1.03,-0.12,-9.12,1.19,2.02,0.25,-0.32,2.19,1005.91
1.432,0.31,1.03,-0.12,-9.12,1.19,2.02,0.15,-0.38,1.21,1005.91
1.433,0.31,1.03,-0.12,3.49,0.91,-0.68,0.15,-0.38,1.21,1005.91
1.46,0.31,1.03,-0.12,3.49,0.91,-0.68,0.15,-0.38,1.21,1005.92
1.485,0.15,1.05,-0.06,3.49,0.91,-0.68,0.15,-0.38,1.21,1005.92
1.487,0.09,0.98,-0.00,3.49,0.91,-0.68,0.15,-0.38,1.21,1005.92
1.488,0.04,1.03,0.04,3.49,0.91,-0.68,0.15,-0.38,1.21,1005.92
1.489,0.04,1.03,0.04,1.56,0.44,-0.43,0.15,-0.38,1.21,1005.92
1.49,0.04,1.03,0.04,1.56,0.44,-0.43,0.15,0.01,0.66,1005.92
1.506,0.04,1.03,0.04,1.56,0.44,-0.43,0.15,0.01,0.66,1005.93
1.544,0.13,1.04,0.02,1.56,0.44,-0.43,0.15,0.01,0.66,1005.93
1.546,0.40,0.96,-0.04,1.56,0.44,-0.43,0.15,0.01,0.66,1005.93
1.547,0.41,0.92,-0.05,1.56,0.44,-0.43,0.15,0.01,0.66,1005.93
1.548,0.41,0.92,-0.05,-1.27,0.38,0.84,0.15,0.01,0.66,1005.93
1.549,0.41,0.92,-0.05,-1.27,0.38,0.84,0.25,-0.70,0.80,1005.93
1.586,0.41,0.92,-0.05,-1.27,0.38,0.84,0.25,-0.70,0.80,1005.94
1.602,0.41,0.92,-0.05,0.83,-0.08,0.55,0.25,-0.70,0.80,1005.94
1.603,0.18,1.00,-0.01,0.83,-0.08,0.55,0.25,-0.70,0.80,1005.94
1.604,0.06,1.05,-0.01,0.83,-0.08,0.55,0.25,-0.70,0.80,1005.94
1.604,0.09,0.99,-0.02,0.83,-0.08,0.55,0.25,-0.70,0.80,1005.94
1.605,0.09,0.99,-0.02,0.83,-0.08,0.55,0.33,-0.25,0.56,1005.94
1.66,0.20,0.96,-0.04,0.83,-0.08,0.55,0.33,-0.25,0.56,1005.94
1.663,0.26,0.98,-0.07,0.83,-0.08,0.55,0.33,-0.25,0.56,1005.94
1.664,0.23,0.98,-0.09,0.83,-0.08,0.55,0.33,-0.25,0.56,1005.94
1.665,0.23,0.98,-0.09,0.83,-0.08,0.55,0.41,-0.71,0.84,1005.94
1.666,0.23,0.98,-0.09,-1.63,0.44,0.94,0.41,-0.71,0.84,1005.94
1.667,0.23,0.98,-0.09,-1.63,0.44,0.94,0.41,-0.71,0.84,1005.94
1.708,0.23,0.98,-0.09,-1.63,0.44,0.94,0.41,-0.71,0.84,1005.94
1.726,0.18,1.03,-0.10,-1.63,0.44,0.94,0.41,-0.71,0.84,1005.94
1.727,0.10,1.00,-0.10,-1.63,0.44,0.94,0.41,-0.71,0.84,1005.94
1.728,0.12,0.97,-0.15,-1.63,0.44,0.94,0.41,-0.71,0.84,1005.94
1.728,0.12,0.97,-0.15,-1.63,0.44,0.94,0.50,-0.80,1.04,1005.94
1.729,0.12,0.97,-0.15,-1.05,0.61,0.72,0.50,-0.80,1.04,1005.94
1.777,0.19,1.04,-0.20,-1.05,0.61,0.72,0.50,-0.80,1.04,1005.94
1.778,0.13,1.14,-0.18,-1.05,0.61,0.72,0.50,-0.80,1.04,1005.94
1.78,-0.07,1.23,-0.07,-1.05,0.61,0.72,0.50,-0.80,1.04,1005.94
1.792,-0.07,1.23,-0.07,-2.50,1.02,0.62,0.50,-0.80,1.04,1005.94
1.794,-0.07,1.23,-0.07,-2.50,1.02,0.62,0.79,-0.66,1.38,1005.94
1.795,-0.07,1.23,-0.07,-2.50,1.02,0.62,0.79,-0.66,1.38,1005.94
1.835,-0.07,1.23,-0.07,-5.23,3.84,2.26,0.79,-0.66,1.38,1005.94
1.837,-0.25,1.31,0.02,-5.23,3.84,2.26,0.79,-0.66,1.38,1005.94
1.837,-0.44,1.48,0.03,-5.23,3.84,2.26,0.79,-0.66,1.38,1005.94
1.838,-0.83,1.91,0.25,-5.23,3.84,2.26,0.79,-0.66,1.38,1005.94
1.838,-0.83,1.91,0.25,-5.23,3.84,2.26,1.49,-0.99,2.05,1005.94
1.861,-0.83,1.91,0.25,-5.23,3.84,2.26,1.49,-0.99,2.05,1005.93
1.893,-1.38,2.14,0.09,-5.23,3.84,2.26,1.49,-0.99,2.05,1005.93
1.895,-1.12,1.75,-0.04,-5.23,3.84,2.26,1.49,-0.99,2.05,1005.93
1.896,0.10,1.38,-0.43,-5.23,3.84,2.26,1.49,-0.99,2.05,1005.93
1.897,0.10,1.38,-0.43,-5.23,3.84,2.26,1.87,-2.68,3.16,1005.93
1.898,0.10,1.38,-0.43,-13.74,11.00,5.73,1.87,-2.68,3.16,1005.93
1.905,0.10,1.38,-0.43,-13.74,11.00,5.73,1.87,-2.68,3.16,1005.94
1.951,1.24,1.47,-0.62,-13.74,11.00,5.73,1.87,-2.68,3.16,1005.94
1.953,1.42,1.37,-0.55,-13.74,11.00,5.73,1.87,-2.68,3.16,1005.94
1.953,0.68,0.90,-0.63,-13.74,11.00,5.73,1.87,-2.68,3.16,1005.94
1.954,0.68,0.90,-0.63,-13.74,11.00,5.73,1.96,-2.03,3.50,1005.94
1.954,0.68,0.90,-0.63,-4.88,9.43,2.21,1.96,-2.03,3.50,1005.94
2.0,0.68,0.90,-0.63,-4.88,9.43,2.21,1.96,-2.03,3.50,1005.95
2.01,0.56,0.53,-0.93,-4.88,9.43,2.21,1.96,-2.03,3.50,1005.95
2.011,0.55,0.40,-0.81,-4.88,9.43,2.21,1.96,-2.03,3.50,1005.95
2.012,0.33,0.24,-0.42,-4.88,9.43,2.21,1.96,-2.03,3.50,1005.95
2.013,0.33,0.24,-0.42,-4.88,9.43,2.21,-0.98,-0.43,0.61,1005.95
2.013,0.33,0.24,-0.42,2.98,3.31,-1.23,-0.98,-0.43,0.61,1005.95
2.061,0.33,0.24,-0.42,2.98,3.31,-1.23,-0.98,-0.43,0.61,1005.88
2.068,-0.03,0.00,0.06,2.98,3.31,-1.23,-0.98,-0.43,0.61,1005.88
2.069,-0.02,-0.13,0.02,2.98,3.31,-1.23,-0.98,-0.43,0.61,1005.88
2.069,0.17,0.08,-0.40,2.98,3.31,-1.23,-0.98,-0.43,0.61,1005.88
2.07,0.17,0.08,-0.40,2.98,3.31,-1.23,-3.02,0.46,-2.20,1005.88
2.07,0.17,0.08,-0.40,-2.17,-5.16,0.52,-3.02,0.46,-2.20,1005.88
2.104,0.17,0.08,-0.40,-2.17,-5.16,0.52,-3.02,0.46,-2.20,1005.93
2.126,0.15,0.29,-0.58,-2.17,-5.16,0.52,-3.02,0.46,-2.20,1005.93
2.128,-0.03,0.32,-0.28,-2.17,-5.16,0.52,-3.02,0.46,-2.20,1005.93
2.128,-0.14,0.40,-0.06,-2.17,-5.16,0.52,-3.02,0.46,-2.20,1005.93
2.128,-0.14,0.40,-0.06,-2.17,-5.16,0.52,-3.78,0.01,-4.08,1005.93
2.129,-0.14,0.40,-0.06,-1.97,-8.03,-0.59,-3.78,0.01,-4.08,1005.93
2.18,-0.14,0.40,-0.06,-1.97,-8.03,-0.59,-3.78,0.01,-4.08,1005.97
2.185,-0.20,0.61,-0.16,-1.97,-8.03,-0.59,-3.78,0.01,-4.08,1005.97
2.186,-0.29,0.97,-0.56,-1.97,-8.03,-0.59,-3.78,0.01,-4.08,1005.97
2.187,0.08,1.41,-0.97,-1.97,-8.03,-0.59,-3.78,0.01,-4.08,1005.97
2.188,0.08,1.41,-0.97,-1.97,-8.03,-0.59,-3.77,-2.36,-5.05,1005.97
2.189,0.08,1.41,-0.97,-1.16,-5.12,-0.95,-3.77,-2.36,-5.05,1005.97
2.243,0.84,1.62,-1.07,-1.16,-5.12,-0.95,-3.77,-2.36,-5.05,1005.97
2.245,1.31,1.54,-1.00,-1.16,-5.12,-0.95,-3.77,-2.36,-5.05,1005.97
2.246,1.37,1.39,-0.89,-1.16,-5.12,-0.95,-3.77,-2.36,-5.05,1005.97
2.247,1.37,1.39,-0.89,4.32,3.91,-9.82,-3.77,-2.36,-5.05,1005.97
2.249,1.37,1.39,-0.89,4.32,3.91,-9.82,-4.04,-0.42,-4.24,1005.97
2.262,1.37,1.39,-0.89,4.32,3.91,-9.82,-4.04,-0.42,-4.24,1005.95
2.305,1.37,1.39,-0.89,4.32,3.91,-9.82,-4.04,-0.42,-4.24,1005.89
2.306,1.16,1.15,-0.51,4.32,3.91,-9.82,-4.04,-0.42,-4.24,1005.89
2.306,0.74,0.99,-0.33,4.32,3.91,-9.82,-4.04,-0.42,-4.24,1005.89
2.307,0.52,0.90,-0.24,4.32,3.91,-9.82,-4.04,-0.42,-4.24,1005.89
2.307,0.52,0.90,-0.24,4.32,3.91,-9.82,-1.88,2.31,-1.99,1005.89
2.308,0.52,0.90,-0.24,15.77,4.60,-9.49,-1.88,2.31,-1.99,1005.89
2.36,0.52,0.86,-0.27,15.77,4.60,-9.49,-1.88,2.31,-1.99,1005.89
2.362,0.56,1.03,-0.90,15.77,4.60,-9.49,-1.88,2.31,-1.99,1005.89
2.363,-0.42,1.71,-0.21,15.77,4.60,-9.49,-1.88,2.31,-1.99,1005.89
2.364,-0.42,1.71,-0.21,15.77,4.60,-9.49,0.55,1.86,1.91,1005.89
2.365,-0.42,1.71,-0.21,8.06,-0.12,-3.72,0.55,1.86,1.91,1005.89
2.386,-0.42,1.71,-0.21,8.06,-0.12,-3.72,0.55,1.86,1.91,1005.89
2.418,-1.83,2.11,0.93,8.06,-0.12,-3.72,0.55,1.86,1.91,1005.89
2.419,-0.62,1.66,-0.60,8.06,-0.12,-3.72,0.55,1.86,1.91,1005.89
2.419,0.44,0.91,-1.37,8.06,-0.12,-3.72,0.55,1.86,1.91,1005.89
2.42,0.44,0.91,-1.37,8.06,-0.12,-3.72,1.27,2.19,1.53,1005.89
2.42,0.44,0.91,-1.37,-3.97,6.40,-0.64,1.27,2.19,1.53,1005.89
2.462,0.44,0.91,-1.37,-3.97,6.40,-0.64,1.27,2.19,1.53,1005.89
2.477,0.51,0.71,0.30,-3.97,6.40,-0.64,1.27,2.19,1.53,1005.89
2.479,0.10,0.76,0.11,-3.97,6.40,-0.64,1.27,2.19,1.53,1005.89
2.48,0.23,1.02,0.05,-3.97,6.40,-0.64,1.27,2.19,1.53,1005.89
2.481,0.23,1.02,0.05,-3.97,6.40,-0.64,0.45,-0.18,2.02,1005.89
2.481,0.23,1.02,0.05,1.49,1.12,-5.15,0.45,-0.18,2.02,1005.89
2.506,0.23,1.02,0.05,1.49,1.12,-5.15,0.45,-0.18,2.02,1005.96
2.536,0.43,1.14,-0.27,1.49,1.12,-5.15,0.45,-0.18,2.02,1005.96
2.538,0.40,1.02,-0.22,1.49,1.12,-5.15,0.45,-0.18,2.02,1005.96
2.539,0.03,1.06,-0.15,1.49,1.12,-5.15,0.45,-0.18,2.02,1005.96
2.539,0.03,1.06,-0.15,1.49,1.12,-5.15,0.34,-0.33,1.05,1005.96
2.54,0.03,1.06,-0.15,2.27,-0.04,0.12,0.34,-0.33,1.05,1005.96
2.582,0.03,1.06,-0.15,2.27,-0.04,0.12,0.34,-0.33,1.05,1005.97
2.594,-0.19,1.05,-0.03,2.27,-0.04,0.12,0.34,-0.33,1.05,1005.97
2.595,-0.07,0.98,0.08,2.27,-0.04,0.12,0.34,-0.33,1.05,1005.97
2.595,0.08,0.99,0.09,2.27,-0.04,0.12,0.34,-0.33,1.05,1005.97
2.596,0.08,0.99,0.09,2.27,-0.04,0.12,0.29,0.06,0.77,1005.97
2.596,0.08,0.99,0.09,0.13,0.67,-0.64,0.29,0.06,0.77,1005.97
2.652,0.08,0.99,0.09,-0.84,0.16,1.55,0.29,0.06,0.77,1005.97
2.653,0.09,0.98,0.03,-0.84,0.16,1.55,0.29,0.06,0.77,1005.97
2.654,0.09,0.94,0.01,-0.84,0.16,1.55,0.29,0.06,0.77,1005.97
2.654,0.12,0.97,-0.03,-0.84,0.16,1.55,0.29,0.06,0.77,1005.97
2.655,0.12,0.97,-0.03,-0.84,0.16,1.55,0.48,-0.24,0.97,1005.97
2.66,0.12,0.97,-0.03,-0.84,0.16,1.55,0.48,-0.24,0.97,1005.94
2.71,0.12,0.97,-0.03,-0.84,0.16,1.55,0.48,-0.24,0.97,1005.95
2.713,0.09,1.01,-0.03,-0.84,0.16,1.55,0.48,-0.24,0.97,1005.95
2.714,0.07,1.00,-0.01,-0.84,0.16,1.55,0.48,-0.24,0.97,1005.95
2.716,0.13,0.97,-0.07,-0.84,0.16,1.55,0.48,-0.24,0.97,1005.95
2.717,0.13,0.97,-0.07,-0.84,0.16,1.55,0.69,-0.31,1.07,1005.95
2.72,0.13,0.97,-0.07,-0.76,0.19,1.12,0.69,-0.31,1.07,1005.95
2.768,0.24,0.96,-0.15,-0.76,0.19,1.12,0.69,-0.31,1.07,1005.95
2.769,0.28,0.98,-0.18,-0.76,0.19,1.12,0.69,-0.31,1.07,1005.95
2.77,0.22,0.99,-0.18,-0.76,0.19,1.12,0.69,-0.31,1.07,1005.95
2.771,0.22,0.99,-0.18,-0.76,0.19,1.12,0.80,-0.33,1.17,1005.95
2.771,0.22,0.99,-0.18,-0.88,0.40,0.95,0.80,-0.33,1.17,1005.95
2.782,0.22,0.99,-0.18,-0.88,0.40,0.95,0.80,-0.33,1.17,1005.95
2.826,0.14,1.00,-0.21,-0.88,0.40,0.95,0.80,-0.33,1.17,1005.95
2.826,0.15,1.03,-0.27,-0.88,0.40,0.95,0.80,-0.33,1.17,1005.95
2.827,0.18,1.07,-0.27,-0.88,0.40,0.95,0.80,-0.33,1.17,1005.95
