time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,P
0.431,0.21,1.05,0.34,-0.17,0.13,-0.09,-0.01,-0.00,0.05,1005.93
0.431,0.24,1.07,0.30,-0.17,0.13,-0.09,-0.01,-0.00,0.05,1005.93
0.432,0.24,1.07,0.30,-0.17,0.13,-0.09,0.08,0.12,0.17,1005.93
0.432,0.24,1.07,0.30,-0.05,0.24,0.38,0.08,0.12,0.17,1005.93
0.443,0.24,1.07,0.30,-0.05,0.24,0.38,0.08,0.12,0.17,1005.93
0.49,0.25,1.12,0.28,-0.05,0.24,0.38,0.08,0.12,0.17,1005.93
0.492,0.23,1.27,0.36,-0.05,0.24,0.38,0.08,0.12,0.17,1005.93
0.492,0.22,1.37,0.48,-0.05,0.24,0.38,0.08,0.12,0.17,1005.93
0.493,0.22,1.37,0.48,-0.05,0.24,0.38,-0.20,0.16,0.38,1005.93
0.494,0.22,1.37,0.48,0.32,1.23,0.24,-0.20,0.16,0.38,1005.93
0.524,0.22,1.37,0.48,0.32,1.23,0.24,-0.20,0.16,0.38,1005.91
0.549,0.34,1.32,0.33,0.32,1.23,0.24,-0.20,0.16,0.38,1005.91
0.549,0.32,1.18,0.28,0.32,1.23,0.24,-0.20,0.16,0.38,1005.91
0.55,0.05,1.06,0.35,0.32,1.23,0.24,-0.20,0.16,0.38,1005.91
0.55,0.05,1.06,0.35,0.32,1.23,0.24,-0.25,-0.05,0.64,1005.91
0.551,0.05,1.06,0.35,0.26,3.54,0.87,-0.25,-0.05,0.64,1005.91
0.604,0.05,1.06,0.35,0.26,3.54,0.87,-0.25,-0.05,0.64,1005.91
0.606,-0.29,0.99,0.15,0.26,3.54,0.87,-0.25,-0.05,0.64,1005.91
0.607,-0.60,1.14,-0.16,0.26,3.54,0.87,-0.25,-0.05,0.64,1005.91
0.608,-0.42,1.25,-0.26,0.26,3.54,0.87,-0.25,-0.05,0.64,1005.91
0.609,-0.42,1.25,-0.26,0.26,3.54,0.87,0.81,-0.31,-1.05,1005.91
0.61,-0.42,1.25,-0.26,-1.49,0.86,0.09,0.81,-0.31,-1.05,1005.91
0.645,-0.42,1.25,-0.26,-1.49,0.86,0.09,0.81,-0.31,-1.05,1005.90
0.665,-0.05,0.98,-0.03,-1.49,0.86,0.09,0.81,-0.31,-1.05,1005.90
0.667,-0.04,0.92,0.18,-1.49,0.86,0.09,0.81,-0.31,-1.05,1005.90
0.668,-0.07,0.96,0.07,-1.49,0.86,0.09,0.81,-0.31,-1.05,1005.90
0.668,-0.07,0.96,0.07,-1.49,0.86,0.09,0.49,-1.27,-1.58,1005.90
0.668,-0.07,0.96,0.07,-4.29,1.05,-3.43,0.49,-1.27,-1.58,1005.90
0.723,-0.08,0.99,0.04,-4.29,1.05,-3.43,0.49,-1.27,-1.58,1005.90
0.724,0.04,0.99,-0.05,-4.29,1.05,-3.43,0.49,-1.27,-1.58,1005.90
0.724,0.26,0.91,0.03,-4.29,1.05,-3.43,0.49,-1.27,-1.58,1005.90
0.725,0.26,0.91,0.03,-4.29,1.05,-3.43,0.74,-1.53,-2.08,1005.90
0.725,0.26,0.91,0.03,-4.29,1.05,-3.43,0.74,-1.53,-2.08,1005.89
0.725,0.26,0.91,0.03,-0.34,-0.67,-0.54,0.74,-1.53,-2.08,1005.89
0.781,0.30,0.81,0.22,-0.34,-0.67,-0.54,0.74,-1.53,-2.08,1005.89
0.782,0.26,0.78,0.17,-0.34,-0.67,-0.54,0.74,-1.53,-2.08,1005.89
0.782,0.24,0.77,0.16,-0.34,-0.67,-0.54,0.74,-1.53,-2.08,1005.89
0.783,0.24,0.77,0.16,-0.34,-0.67,-0.54,0.39,0.51,-1.95,1005.89
0.783,0.24,0.77,0.16,3.28,-1.09,-0.55,0.39,0.51,-1.95,1005.89
0.804,0.24,0.77,0.16,3.28,-1.09,-0.55,0.39,0.51,-1.95,1005.92
0.84,0.20,0.79,0.10,3.28,-1.09,-0.55,0.39,0.51,-1.95,1005.92
0.842,0.11,0.83,0.09,3.28,-1.09,-0.55,0.39,0.51,-1.95,1005.92
0.843,0.08,0.89,0.11,3.28,-1.09,-0.55,0.39,0.51,-1.95,1005.92
0.844,0.08,0.89,0.11,4.40,-2.08,0.68,0.39,0.51,-1.95,1005.92
0.845,0.08,0.89,0.11,4.40,-2.08,0.68,0.61,1.37,-1.54,1005.92
0.846,0.08,0.89,0.11,4.40,-2.08,0.68,0.61,1.37,-1.54,1005.95
0.899,0.11,0.88,0.18,4.40,-2.08,0.68,0.61,1.37,-1.54,1005.95
0.9,0.11,0.85,0.27,4.40,-2.08,0.68,0.61,1.37,-1.54,1005.95
0.901,0.08,0.86,0.31,4.40,-2.08,0.68,0.61,1.37,-1.54,1005.95
0.901,0.08,0.86,0.31,4.40,-2.08,0.68,0.19,0.10,-0.51,1005.95
0.902,0.08,0.86,0.31,3.31,-1.13,0.60,0.19,0.10,-0.51,1005.95
0.926,0.08,0.86,0.31,3.31,-1.13,0.60,0.19,0.10,-0.51,1005.93
0.957,0.01,0.91,0.36,3.31,-1.13,0.60,0.19,0.10,-0.51,1005.93
0.958,-0.05,0.97,0.36,3.31,-1.13,0.60,0.19,0.10,-0.51,1005.93
0.958,-0.11,1.01,0.34,3.31,-1.13,0.60,0.19,0.10,-0.51,1005.93
0.959,-0.11,1.01,0.34,2.88,-1.04,2.34,0.19,0.10,-0.51,1005.93
0.959,-0.11,1.01,0.34,2.88,-1.04,2.34,-0.04,0.04,-0.02,1005.93
1.004,-0.11,1.01,0.34,2.88,-1.04,2.34,-0.04,0.04,-0.02,1005.91
1.017,-0.18,0.98,0.32,2.88,-1.04,2.34,-0.04,0.04,-0.02,1005.91
1.019,-0.43,0.88,0.19,2.88,-1.04,2.34,-0.04,0.04,-0.02,1005.91
1.02,-0.81,0.89,-0.18,2.88,-1.04,2.34,-0.04,0.04,-0.02,1005.91
1.021,-0.81,0.89,-0.18,2.88,-1.04,2.34,0.44,1.70,-0.25,1005.91
1.022,-0.81,0.89,-0.18,1.24,0.11,2.98,0.44,1.70,-0.25,1005.91
1.044,-0.81,0.89,-0.18,1.24,0.11,2.98,0.44,1.70,-0.25,1005.92
1.073,-1.14,0.99,-0.34,1.24,0.11,2.98,0.44,1.70,-0.25,1005.92
1.075,-1.01,0.94,0.07,1.24,0.11,2.98,0.44,1.70,-0.25,1005.92
1.076,-0.51,0.96,-0.01,1.24,0.11,2.98,0.44,1.70,-0.25,1005.92
1.077,-0.51,0.96,-0.01,1.24,0.11,2.98,0.74,0.33,-1.47,1005.92
1.077,-0.51,0.96,-0.01,-4.46,-0.31,-0.94,0.74,0.33,-1.47,1005.92
1.125,-0.51,0.96,-0.01,-4.46,-0.31,-0.94,0.74,0.33,-1.47,1005.92
1.133,0.04,1.06,-0.12,-4.46,-0.31,-0.94,0.74,0.33,-1.47,1005.92
1.135,-0.07,0.87,-0.04,-4.46,-0.31,-0.94,0.74,0.33,-1.47,1005.92
1.136,-0.31,0.87,-0.04,-4.46,-0.31,-0.94,0.74,0.33,-1.47,1005.92
1.138,-0.31,0.87,-0.04,-4.46,-0.31,-0.94,0.58,-0.70,-1.25,1005.92
1.139,-0.31,0.87,-0.04,-0.80,0.60,0.08,0.58,-0.70,-1.25,1005.92
1.191,-0.28,0.95,-0.06,-0.80,0.60,0.08,0.58,-0.70,-1.25,1005.92
1.194,-0.22,0.94,-0.02,-0.80,0.60,0.08,0.58,-0.70,-1.25,1005.92
1.195,-0.11,0.90,0.02,-0.80,0.60,0.08,0.58,-0.70,-1.25,1005.92
1.197,-0.11,0.90,0.02,-0.80,0.60,0.08,0.52,-0.09,-0.89,1005.92
1.198,-0.11,0.90,0.02,2.29,-0.05,0.06,0.52,-0.09,-0.89,1005.92
1.204,-0.11,0.90,0.02,2.29,-0.05,0.06,0.52,-0.09,-0.89,1005.91
1.244,-0.11,0.90,0.02,2.29,-0.05,0.06,0.52,-0.09,-0.89,1005.91
1.256,-0.11,0.90,0.02,3.00,0.12,0.46,0.52,-0.09,-0.89,1005.91
1.257,-0.04,0.92,-0.03,3.00,0.12,0.46,0.52,-0.09,-0.89,1005.91
1.258,-0.09,0.95,-0.02,3.00,0.12,0.46,0.52,-0.09,-0.89,1005.91
1.259,-0.21,0.89,0.04,3.00,0.12,0.46,0.52,-0.09,-0.89,1005.91
1.259,-0.21,0.89,0.04,3.00,0.12,0.46,0.10,0.04,0.18,1005.91
1.307,-0.48,0.79,0.06,3.00,0.12,0.46,0.10,0.04,0.18,1005.91
1.309,-0.56,0.94,-0.12,3.00,0.12,0.46,0.10,0.04,0.18,1005.91
1.31,-0.23,1.04,-0.15,3.00,0.12,0.46,0.10,0.04,0.18,1005.91
1.311,-0.23,1.04,-0.15,3.00,0.12,0.46,-0.04,0.23,0.64,1005.91
1.312,-0.23,1.04,-0.15,1.32,-0.41,0.85,-0.04,0.23,0.64,1005.91
1.326,-0.23,1.04,-0.15,1.32,-0.41,0.85,-0.04,0.23,0.64,1005.91
1.365,-0.08,0.92,0.07,1.32,-0.41,0.85,-0.04,0.23,0.64,1005.91
1.366,-0.31,0.97,0.08,1.32,-0.41,0.85,-0.04,0.23,0.64,1005.91
1.367,-0.19,1.08,-0.12,1.32,-0.41,0.85,-0.04,0.23,0.64,1005.91
1.368,-0.19,1.08,-0.12,1.32,-0.41,0.85,-0.08,-0.28,1.31,1005.91
1.368,-0.19,1.08,-0.12,0.32,0.20,-0.14,-0.08,-0.28,1.31,1005.91
1.405,-0.19,1.08,-0.12,0.32,0.20,-0.14,-0.08,-0.28,1.31,1005.91
1.424,-0.03,0.93,-0.03,0.32,0.20,-0.14,-0.08,-0.28,1.31,1005.91
1.426,-0.21,0.84,0.09,0.32,0.20,-0.14,-0.08,-0.28,1.31,1005.91
1.427,-0.24,0.89,-0.02,0.32,0.20,-0.14,-0.08,-0.28,1.31,1005.91
1.428,-0.24,0.89,-0.02,0.32,0.20,-0.14,-0.03,-0.13,1.67,1005.91
1.429,-0.24,0.89,-0.02,0.48,0.17,0.24,-0.03,-0.13,1.67,1005.91
1.445,-0.24,0.89,-0.02,0.48,0.17,0.24,-0.03,-0.13,1.67,1005.91
1.481,-0.21,0.93,-0.08,0.48,0.17,0.24,-0.03,-0.13,1.67,1005.91
1.482,-0.11,0.92,-0.10,0.48,0.17,0.24,-0.03,-0.13,1.67,1005.91
1.484,-0.06,0.86,-0.05,0.48,0.17,0.24,-0.03,-0.13,1.67,1005.91
1.485,-0.06,0.86,-0.05,0.48,0.17,0.24,0.21,-0.95,2.04,1005.91
1.486,-0.06,0.86,-0.05,-1.01,-1.06,0.46,0.21,-0.95,2.04,1005.91
1.525,-0.06,0.86,-0.05,-1.01,-1.06,0.46,0.21,-0.95,2.04,1005.92
1.54,-0.12,0.80,0.00,-1.01,-1.06,0.46,0.21,-0.95,2.04,1005.92
1.542,-0.27,0.81,-0.01,-1.01,-1.06,0.46,0.21,-0.95,2.04,1005.92
1.544,-0.42,1.08,-0.12,-1.01,-1.06,0.46,0.21,-0.95,2.04,1005.92
1.544,-0.42,1.08,-0.12,-1.01,-1.06,0.46,0.40,-1.29,2.16,1005.92
1.545,-0.42,1.08,-0.12,-0.98,-1.33,0.16,0.40,-1.29,2.16,1005.92
1.598,-0.97,1.52,-0.06,-0.98,-1.33,0.16,0.40,-1.29,2.16,1005.92
1.6,-1.26,2.57,-0.93,-0.98,-1.33,0.16,0.40,-1.29,2.16,1005.92
1.601,0.35,1.44,0.39,-0.98,-1.33,0.16,0.40,-1.29,2.16,1005.92
1.601,0.35,1.44,0.39,-5.37,1.39,0.05,0.40,-1.29,2.16,1005.92
1.602,0.35,1.44,0.39,-5.37,1.39,0.05,-0.00,0.17,0.09,1005.92
1.607,0.35,1.44,0.39,-5.37,1.39,0.05,-0.00,0.17,0.09,1005.92
1.646,0.35,1.44,0.39,-5.37,1.39,0.05,-0.00,0.17,0.09,1005.94
1.657,1.22,0.22,0.46,-5.37,1.39,0.05,-0.00,0.17,0.09,1005.94
1.658,0.36,0.24,-0.46,-5.37,1.39,0.05,-0.00,0.17,0.09,1005.94
1.659,-0.12,0.79,-0.14,-5.37,1.39,0.05,-0.00,0.17,0.09,1005.94
1.66,-0.12,0.79,-0.14,-5.37,1.39,0.05,0.44,1.16,0.12,1005.94
1.661,-0.12,0.79,-0.14,0.92,3.94,0.63,0.44,1.16,0.12,1005.94
1.716,-0.12,0.79,-0.14,0.87,-2.34,-1.19,0.44,1.16,0.12,1005.94
1.719,-0.06,1.26,-0.04,0.87,-2.34,-1.19,0.44,1.16,0.12,1005.94
1.72,-0.11,1.42,-0.05,0.87,-2.34,-1.19,0.44,1.16,0.12,1005.94
1.721,-0.05,1.18,0.04,0.87,-2.34,-1.19,0.44,1.16,0.12,1005.94
1.722,-0.05,1.18,0.04,0.87,-2.34,-1.19,-0.06,-0.56,-0.66,1005.94
1.724,-0.05,1.18,0.04,0.87,-2.34,-1.19,-0.06,-0.56,-0.66,1005.93
1.773,-0.02,0.95,0.02,0.87,-2.34,-1.19,-0.06,-0.56,-0.66,1005.93
1.775,0.13,0.86,0.17,0.87,-2.34,-1.19,-0.06,-0.56,-0.66,1005.93
1.776,0.23,0.88,0.10,0.87,-2.34,-1.19,-0.06,-0.56,-0.66,1005.93
1.777,0.23,0.88,0.10,0.87,-2.34,-1.19,0.10,-0.58,-0.77,1005.93
1.777,0.23,0.88,0.10,0.16,1.79,0.94,0.10,-0.58,-0.77,1005.93
1.805,0.23,0.88,0.10,0.16,1.79,0.94,0.10,-0.58,-0.77,1005.92
1.831,0.03,0.96,-0.14,0.16,1.79,0.94,0.10,-0.58,-0.77,1005.92
1.832,-0.36,1.02,-0.24,0.16,1.79,0.94,0.10,-0.58,-0.77,1005.92
1.833,-0.45,1.01,-0.16,0.16,1.79,0.94,0.10,-0.58,-0.77,1005.92
1.834,-0.45,1.01,-0.16,0.16,1.79,0.94,0.73,0.75,-0.99,1005.92
1.835,-0.45,1.01,-0.16,2.46,-0.86,1.72,0.73,0.75,-0.99,1005.92
1.844,-0.45,1.01,-0.16,2.46,-0.86,1.72,0.73,0.75,-0.99,1005.95
1.89,-0.39,0.93,-0.15,2.46,-0.86,1.72,0.73,0.75,-0.99,1005.95
1.892,-0.22,0.96,-0.26,2.46,-0.86,1.72,0.73,0.75,-0.99,1005.95
1.892,-0.09,1.00,-0.23,2.46,-0.86,1.72,0.73,0.75,-0.99,1005.95
1.893,-0.09,1.00,-0.23,2.46,-0.86,1.72,0.69,-0.30,-0.52,1005.95
1.894,-0.09,1.00,-0.23,-2.37,0.09,-0.11,0.69,-0.30,-0.52,1005.95
1.925,-0.09,1.00,-0.23,-2.37,0.09,-0.11,0.69,-0.30,-0.52,1005.94
1.955,-0.11,0.99,-0.18,-2.37,0.09,-0.11,0.69,-0.30,-0.52,1005.94
1.956,-0.17,0.93,-0.16,-2.37,0.09,-0.11,0.69,-0.30,-0.52,1005.94
1.957,-0.24,0.94,-0.20,-2.37,0.09,-0.11,0.69,-0.30,-0.52,1005.94
1.957,-0.24,0.94,-0.20,-2.37,0.09,-0.11,0.70,-0.06,-0.51,1005.94
1.958,-0.24,0.94,-0.20,0.49,0.17,-0.12,0.70,-0.06,-0.51,1005.94
2.004,-0.24,0.94,-0.20,0.49,0.17,-0.12,0.70,-0.06,-0.51,1005.93
2.006,-0.24,0.96,-0.32,0.49,0.17,-0.12,0.70,-0.06,-0.51,1005.93
2.006,-0.31,0.96,-0.35,0.49,0.17,-0.12,0.70,-0.06,-0.51,1005.93
2.007,-0.46,0.93,-0.34,0.49,0.17,-0.12,0.70,-0.06,-0.51,1005.93
2.008,-0.46,0.93,-0.34,0.49,0.17,-0.12,0.71,0.38,-0.40,1005.93
2.008,-0.46,0.93,-0.34,-0.09,-0.11,0.28,0.71,0.38,-0.40,1005.93
2.045,-0.46,0.93,-0.34,-0.09,-0.11,0.28,0.71,0.38,-0.40,1005.93
2.075,-0.50,0.94,-0.36,-0.09,-0.11,0.28,0.71,0.38,-0.40,1005.93
2.077,-0.37,0.93,-0.35,-0.09,-0.11,0.28,0.71,0.38,-0.40,1005.93
2.078,-0.19,0.98,-0.32,-0.09,-0.11,0.28,0.71,0.38,-0.40,1005.93
2.078,-0.19,0.98,-0.32,-0.09,-0.11,0.28,0.46,-0.27,0.04,1005.93
2.08,-0.19,0.98,-0.32,-2.04,-0.04,-0.70,0.46,-0.27,0.04,1005.93
2.123,-0.18,0.99,-0.23,-2.04,-0.04,-0.70,0.46,-0.27,0.04,1005.93
2.125,-0.34,0.93,-0.27,-2.04,-0.04,-0.70,0.46,-0.27,0.04,1005.93
2.126,-0.32,0.92,-0.30,-2.04,-0.04,-0.70,0.46,-0.27,0.04,1005.93
2.127,-0.32,0.92,-0.30,-0.44,0.24,0.04,0.46,-0.27,0.04,1005.93
2.128,-0.32,0.92,-0.30,-0.44,0.24,0.04,0.45,0.01,0.24,1005.93
2.129,-0.32,0.92,-0.30,-0.44,0.24,0.04,0.45,0.01,0.24,1005.92
2.183,-0.29,0.95,-0.26,-0.44,0.24,0.04,0.45,0.01,0.24,1005.92
2.186,-0.25,1.02,-0.27,-0.44,0.24,0.04,0.45,0.01,0.24,1005.92
2.187,-0.17,0.98,-0.44,-0.44,0.24,0.04,0.45,0.01,0.24,1005.92
2.188,-0.17,0.98,-0.44,-1.40,-0.05,0.52,0.45,0.01,0.24,1005.92
2.189,-0.17,0.98,-0.44,-1.40,-0.05,0.52,0.52,-0.15,0.63,1005.92
2.205,-0.17,0.98,-0.44,-1.40,-0.05,0.52,0.52,-0.15,0.63,1005.93
2.24,-0.05,0.96,-0.60,-1.40,-0.05,0.52,0.52,-0.15,0.63,1005.93
2.241,0.11,0.90,-0.35,-1.40,-0.05,0.52,0.52,-0.15,0.63,1005.93
2.242,0.12,0.99,-0.27,-1.40,-0.05,0.52,0.52,-0.15,0.63,1005.93
2.242,0.12,0.99,-0.27,-1.40,-0.05,0.52,0.49,0.16,0.69,1005.93
2.243,0.12,0.99,-0.27,-0.23,0.50,-0.72,0.49,0.16,0.69,1005.93
2.245,0.12,0.99,-0.27,-0.23,0.50,-0.72,0.49,0.16,0.69,1005.92
2.3,0.06,1.14,-0.08,-0.23,0.50,-0.72,0.49,0.16,0.69,1005.92
2.302,0.02,1.22,-0.03,-0.23,0.50,-0.72,0.49,0.16,0.69,1005.92
2.302,0.25,1.24,-0.04,-0.23,0.50,-0.72,0.49,0.16,0.69,1005.92
2.303,0.25,1.24,-0.04,-0.23,0.50,-0.72,1.07,0.73,0.30,1005.92
2.304,0.25,1.24,-0.04,1.87,0.97,1.83,1.07,0.73,0.30,1005.92
2.325,0.25,1.24,-0.04,1.87,0.97,1.83,1.07,0.73,0.30,1005.93
2.356,0.50,1.60,-0.27,1.87,0.97,1.83,1.07,0.73,0.30,1005.93
2.357,0.64,1.93,-0.19,1.87,0.97,1.83,1.07,0.73,0.30,1005.93
2.358,0.41,1.71,0.01,1.87,0.97,1.83,1.07,0.73,0.30,1005.93
2.358,0.41,1.71,0.01,1.87,0.97,1.83,2.30,-0.80,-0.45,1005.93
2.359,0.41,1.71,0.01,3.82,4.86,4.02,2.30,-0.80,-0.45,1005.93
2.405,0.41,1.71,0.01,3.82,4.86,4.02,2.30,-0.80,-0.45,1005.94
2.416,-0.19,1.45,0.53,3.82,4.86,4.02,2.30,-0.80,-0.45,1005.94
2.418,-0.77,1.27,0.62,3.82,4.86,4.02,2.30,-0.80,-0.45,1005.94
2.419,-1.22,1.19,0.24,3.82,4.86,4.02,2.30,-0.80,-0.45,1005.94
2.42,-1.22,1.19,0.24,3.82,4.86,4.02,2.77,-1.74,-0.61,1005.94
2.421,-1.22,1.19,0.24,4.88,9.05,7.27,2.77,-1.74,-0.61,1005.94
2.445,-1.22,1.19,0.24,4.88,9.05,7.27,2.77,-1.74,-0.61,1005.92
2.477,-1.22,1.19,0.24,-6.99,6.40,9.15,2.77,-1.74,-0.61,1005.92
2.48,-1.37,1.47,-0.04,-6.99,6.40,9.15,2.77,-1.74,-0.61,1005.92
2.481,-0.64,1.50,-0.39,-6.99,6.40,9.15,2.77,-1.74,-0.61,1005.92
2.482,-0.09,1.37,-0.48,-6.99,6.40,9.15,2.77,-1.74,-0.61,1005.92
2.483,-0.09,1.37,-0.48,-6.99,6.40,9.15,2.97,-3.88,-0.75,1005.92
2.523,0.14,1.08,-0.19,-6.99,6.40,9.15,2.97,-3.88,-0.75,1005.92
2.525,-0.07,0.70,0.08,-6.99,6.40,9.15,2.97,-3.88,-0.75,1005.92
2.525,-0.07,0.70,0.08,-6.99,6.40,9.15,2.97,-3.88,-0.75,1005.93
2.531,-0.07,0.70,0.08,3.15,6.75,2.57,2.97,-3.88,-0.75,1005.93
2.532,-0.07,0.70,0.08,3.15,6.75,2.57,1.12,-3.10,0.05,1005.93
2.589,-0.36,0.60,-0.10,3.15,6.75,2.57,1.12,-3.10,0.05,1005.93
2.59,-0.35,0.54,-0.22,3.15,6.75,2.57,1.12,-3.10,0.05,1005.93
2.591,-0.20,0.40,-0.20,3.15,6.75,2.57,1.12,-3.10,0.05,1005.93
2.591,-0.10,0.32,-0.22,3.15,6.75,2.57,1.12,-3.10,0.05,1005.93
2.591,-0.10,0.32,-0.22,3.15,6.75,2.57,-0.37,-2.64,2.32,1005.93
2.591,-0.10,0.32,-0.22,2.41,-0.95,4.22,-0.37,-2.64,2.32,1005.93
2.607,-0.10,0.32,-0.22,2.41,-0.95,4.22,-0.37,-2.64,2.32,1005.92
2.645,-0.10,0.32,-0.22,2.41,-0.95,4.22,-0.37,-2.64,2.32,1005.93
2.648,-0.15,0.37,-0.25,2.41,-0.95,4.22,-0.37,-2.64,2.32,1005.93
2.649,-0.18,0.46,-0.24,2.41,-0.95,4.22,-0.37,-2.64,2.32,1005.93
2.651,-0.21,0.55,-0.23,2.41,-0.95,4.22,-0.37,-2.64,2.32,1005.93
2.652,-0.21,0.55,-0.23,1.87,-4.82,1.67,-0.37,-2.64,2.32,1005.93
2.653,-0.21,0.55,-0.23,1.87,-4.82,1.67,-1.42,-1.87,4.59,1005.93
2.707,-0.25,0.66,-0.25,1.87,-4.82,1.67,-1.42,-1.87,4.59,1005.93
2.71,-0.29,0.87,-0.30,1.87,-4.82,1.67,-1.42,-1.87,4.59,1005.93
2.711,-0.30,1.14,-0.56,1.87,-4.82,1.67,-1.42,-1.87,4.59,1005.93
2.712,-0.30,1.14,-0.56,1.87,-4.82,1.67,-2.15,-0.57,5.79,1005.93
2.714,-0.30,1.14,-0.56,-1.64,-3.93,0.27,-2.15,-0.57,5.79,1005.93
2.725,-0.30,1.14,-0.56,-1.64,-3.93,0.27,-2.15,-0.57,5.79,1005.92
2.764,-0.51,1.27,-0.62,-1.64,-3.93,0.27,-2.15,-0.57,5.79,1005.92
2.765,-0.90,1.48,-0.43,-1.64,-3.93,0.27,-2.15,-0.57,5.79,1005.92
2.765,-1.03,1.44,-0.45,-1.64,-3.93,0.27,-2.15,-0.57,5.79,1005.92
2.766,-1.03,1.44,-0.45,-1.64,-3.93,0.27,-2.79,-0.02,5.54,1005.92
2.766,-1.03,1.44,-0.45,-6.04,1.34,-3.71,-2.79,-0.02,5.54,1005.92
2.804,-1.03,1.44,-0.45,-6.04,1.34,-3.71,-2.79,-0.02,5.54,1005.93
2.825,-0.99,1.10,-0.46,-6.04,1.34,-3.71,-2.79,-0.02,5.54,1005.93
2.826,-0.89,0.93,-0.24,-6.04,1.34,-3.71,-2.79,-0.02,5.54,1005.93
