time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,P
0.998,-0.08,0.96,0.03,0.09,-0.03,-0.07,0.00,-0.03,-0.04,1009.34
1.017,-0.08,0.96,0.03,0.09,-0.03,-0.07,0.01,-0.05,-0.09,1009.34
1.025,-0.08,0.96,0.03,0.09,-0.03,-0.07,0.01,-0.05,-0.09,1009.38
1.026,-0.09,0.98,0.02,0.09,-0.03,-0.07,0.01,-0.05,-0.09,1009.38
1.026,-0.09,0.98,0.02,0.13,-0.01,-0.01,0.01,-0.05,-0.09,1009.38
1.065,0.02,0.98,0.07,0.13,-0.01,-0.01,0.01,-0.05,-0.09,1009.38
1.066,0.01,0.98,0.06,0.13,-0.01,-0.01,0.01,-0.05,-0.09,1009.38
1.087,0.01,0.98,0.06,0.13,-0.01,-0.01,0.05,-0.13,-0.22,1009.38
1.088,-0.15,0.99,-0.01,0.13,-0.01,-0.01,0.05,-0.13,-0.22,1009.38
1.098,-0.13,0.98,0.01,0.13,-0.01,-0.01,0.05,-0.13,-0.22,1009.38
1.099,-0.13,0.98,0.01,0.12,-0.07,0.04,0.05,-0.13,-0.22,1009.38
1.105,-0.13,0.98,0.01,0.12,-0.07,0.04,0.05,-0.13,-0.22,1009.49
1.133,-0.10,0.98,0.05,0.12,-0.07,0.04,0.05,-0.13,-0.22,1009.49
1.157,-0.10,0.98,0.05,0.12,-0.07,0.04,0.01,-0.06,-0.14,1009.49
1.158,-0.11,1.01,0.00,0.12,-0.07,0.04,0.01,-0.06,-0.14,1009.49
1.168,-0.11,1.01,0.00,0.13,0.06,-0.03,0.01,-0.06,-0.14,1009.49
1.169,-0.07,1.02,0.02,0.13,0.06,-0.03,0.01,-0.06,-0.14,1009.49
1.186,-0.10,0.98,0.08,0.13,0.06,-0.03,0.01,-0.06,-0.14,1009.49
1.187,-0.10,0.98,0.08,0.13,0.06,-0.03,0.01,-0.06,-0.14,1009.49
1.198,-0.11,0.96,0.09,0.13,0.06,-0.03,0.01,-0.06,-0.14,1009.49
1.226,-0.13,0.99,-0.03,0.13,0.06,-0.03,0.01,-0.06,-0.14,1009.49
1.227,-0.13,0.99,-0.03,0.13,0.06,-0.03,0.01,-0.06,-0.14,1009.41
1.227,-0.13,0.99,-0.03,0.13,0.06,-0.03,0.08,-0.01,-0.11,1009.41
1.237,-0.13,0.99,-0.03,0.00,0.19,0.02,0.08,-0.01,-0.11,1009.41
1.238,-0.12,1.01,-0.07,0.00,0.19,0.02,0.08,-0.01,-0.11,1009.41
1.266,-0.10,1.00,-0.02,0.00,0.19,0.02,0.08,-0.01,-0.11,1009.41
1.297,-0.10,1.00,-0.02,0.00,0.19,0.02,-0.03,0.03,-0.08,1009.41
1.298,-0.06,0.98,0.07,0.00,0.19,0.02,-0.03,0.03,-0.08,1009.41
1.306,-0.11,0.95,0.08,0.00,0.19,0.02,-0.03,0.03,-0.08,1009.41
1.307,-0.11,0.95,0.08,0.00,0.19,0.02,-0.03,0.03,-0.08,1009.34
1.307,-0.11,0.95,0.08,-0.11,0.05,-0.16,-0.03,0.03,-0.08,1009.34
1.334,-0.08,0.96,0.12,-0.11,0.05,-0.16,-0.03,0.03,-0.08,1009.34
1.338,-0.09,0.97,0.04,-0.11,0.05,-0.16,-0.03,0.03,-0.08,1009.34
1.367,-0.09,0.97,0.04,-0.11,0.05,-0.16,0.14,0.04,-0.15,1009.34
1.368,-0.12,0.99,-0.03,-0.11,0.05,-0.16,0.14,0.04,-0.15,1009.34
1.378,-0.12,0.99,-0.03,0.18,-0.04,0.30,0.14,0.04,-0.15,1009.34
1.379,-0.08,1.00,-0.01,0.18,-0.04,0.30,0.14,0.04,-0.15,1009.34
1.385,-0.08,1.00,-0.01,0.18,-0.04,0.30,0.14,0.04,-0.15,1009.29
1.399,-0.08,0.99,0.03,0.18,-0.04,0.30,0.14,0.04,-0.15,1009.29
1.426,-0.10,0.97,0.04,0.18,-0.04,0.30,0.14,0.04,-0.15,1009.29
1.427,-0.10,0.97,0.04,0.18,-0.04,0.30,0.14,0.04,-0.15,1009.26
1.437,-0.10,0.97,0.04,0.18,-0.04,0.30,0.12,0.10,-0.26,1009.26
1.447,-0.10,0.98,0.02,0.18,-0.04,0.30,0.12,0.10,-0.26,1009.26
1.448,-0.10,0.98,0.02,0.21,0.05,-0.03,0.12,0.10,-0.26,1009.26
1.467,-0.04,0.99,0.07,0.21,0.05,-0.03,0.12,0.10,-0.26,1009.26
1.506,-0.04,0.99,0.07,0.21,0.05,-0.03,0.12,0.10,-0.26,1009.29
1.507,-0.10,0.97,0.09,0.21,0.05,-0.03,0.12,0.10,-0.26,1009.29
1.507,-0.12,0.97,0.03,0.21,0.05,-0.03,0.12,0.10,-0.26,1009.29
1.507,-0.12,0.97,0.03,0.21,0.05,-0.03,0.24,0.26,-0.47,1009.29
1.517,-0.12,1.00,-0.03,0.21,0.05,-0.03,0.24,0.26,-0.47,1009.29
1.518,-0.12,1.00,-0.03,0.46,0.08,0.26,0.24,0.26,-0.47,1009.29
1.578,-0.12,1.00,-0.03,0.46,0.08,0.26,0.19,0.41,-0.74,1009.29
1.579,-0.10,1.04,-0.02,0.46,0.08,0.26,0.19,0.41,-0.74,1009.29
1.58,-0.09,1.06,-0.03,0.46,0.08,0.26,0.19,0.41,-0.74,1009.29
1.585,-0.06,1.11,-0.03,0.46,0.08,0.26,0.19,0.41,-0.74,1009.29
1.586,-0.06,1.11,-0.03,0.46,0.08,0.26,0.19,0.41,-0.74,1009.38
1.587,-0.06,1.11,-0.03,0.56,0.12,0.43,0.19,0.41,-0.74,1009.38
1.598,-0.03,1.17,-0.01,0.56,0.12,0.43,0.19,0.41,-0.74,1009.38
1.626,-0.07,1.18,-0.08,0.56,0.12,0.43,0.19,0.41,-0.74,1009.38
1.627,-0.07,1.18,-0.08,0.56,0.12,0.43,0.19,0.41,-0.74,1009.44
1.647,-0.07,1.18,-0.08,0.56,0.12,0.43,-0.11,0.54,-1.43,1009.44
1.648,-0.12,1.19,-0.17,0.56,0.12,0.43,-0.11,0.54,-1.43,1009.44
1.657,-0.14,1.22,-0.25,0.56,0.12,0.43,-0.11,0.54,-1.43,1009.44
1.657,-0.14,1.22,-0.25,1.28,1.08,-0.00,-0.11,0.54,-1.43,1009.44
1.706,-0.14,1.22,-0.25,1.28,1.08,-0.00,-0.11,0.54,-1.43,1009.44
1.707,-0.09,1.32,-0.29,1.28,1.08,-0.00,-0.11,0.54,-1.43,1009.44
1.707,0.03,1.45,-0.25,1.28,1.08,-0.00,-0.11,0.54,-1.43,1009.44
1.718,0.03,1.45,-0.25,1.28,1.08,-0.00,-0.64,0.14,-2.50,1009.44
1.728,0.22,1.55,-0.13,1.28,1.08,-0.00,-0.64,0.14,-2.50,1009.44
1.729,0.22,1.55,-0.13,2.05,2.39,-1.28,-0.64,0.14,-2.50,1009.44
1.786,0.22,1.55,-0.13,2.05,2.39,-1.28,-0.64,0.14,-2.50,1009.24
1.787,0.37,1.59,-0.02,2.05,2.39,-1.28,-0.64,0.14,-2.50,1009.24
1.788,0.43,1.61,0.08,2.05,2.39,-1.28,-0.64,0.14,-2.50,1009.24
1.788,0.13,1.54,0.11,2.05,2.39,-1.28,-0.64,0.14,-2.50,1009.24
1.788,0.13,1.54,0.11,2.05,2.39,-1.28,-1.37,0.51,-4.93,1009.24
1.799,0.13,1.54,0.11,5.66,5.72,-2.24,-1.37,0.51,-4.93,1009.24
1.8,-0.36,1.47,0.30,5.66,5.72,-2.24,-1.37,0.51,-4.93,1009.24
1.826,-0.49,1.22,0.56,5.66,5.72,-2.24,-1.37,0.51,-4.93,1009.24
1.827,-0.49,1.22,0.56,5.66,5.72,-2.24,-1.37,0.51,-4.93,1008.64
1.858,-0.49,1.22,0.56,5.66,5.72,-2.24,-0.50,0.59,-3.27,1008.64
1.859,-1.03,0.07,-0.33,5.66,5.72,-2.24,-0.50,0.59,-3.27,1008.64
1.865,-0.76,0.58,0.19,5.66,5.72,-2.24,-0.50,0.59,-3.27,1008.64
1.867,-0.76,0.58,0.19,8.57,8.78,0.79,-0.50,0.59,-3.27,1008.64
1.906,-0.76,0.58,0.19,8.57,8.78,0.79,-0.50,0.59,-3.27,1008.83
1.907,1.03,0.88,-0.19,8.57,8.78,0.79,-0.50,0.59,-3.27,1008.83
1.907,0.77,0.68,-0.13,8.57,8.78,0.79,-0.50,0.59,-3.27,1008.83
1.927,0.77,0.68,-0.13,8.57,8.78,0.79,-0.40,0.05,1.63,1008.83
1.928,0.42,0.39,0.30,8.57,8.78,0.79,-0.40,0.05,1.63,1008.83
1.938,0.42,0.39,0.30,2.88,0.62,0.28,-0.40,0.05,1.63,1008.83
1.939,0.10,0.40,0.13,2.88,0.62,0.28,-0.40,0.05,1.63,1008.83
1.986,0.10,0.40,0.13,2.88,0.62,0.28,-0.40,0.05,1.63,1009.04
1.987,0.15,0.57,-0.10,2.88,0.62,0.28,-0.40,0.05,1.63,1009.04
1.988,0.22,0.74,-0.21,2.88,0.62,0.28,-0.40,0.05,1.63,1009.04
1.998,0.22,0.74,-0.21,2.88,0.62,0.28,0.60,1.29,3.84,1009.04
1.999,0.02,0.87,-0.32,2.88,0.62,0.28,0.60,1.29,3.84,1009.04
2.007,0.02,0.87,-0.32,11.81,-1.32,0.03,0.60,1.29,3.84,1009.04
2.025,-0.19,0.89,-0.26,11.81,-1.32,0.03,0.60,1.29,3.84,1009.04
2.026,-0.19,0.89,-0.26,11.81,-1.32,0.03,0.60,1.29,3.84,1009.26
2.065,-0.25,0.94,-0.17,11.81,-1.32,0.03,0.60,1.29,3.84,1009.26
2.067,-0.18,1.12,-0.12,11.81,-1.32,0.03,0.60,1.29,3.84,1009.26
2.067,-0.18,1.12,-0.12,11.81,-1.32,0.03,0.72,-0.22,4.74,1009.26
2.079,-0.14,1.33,-0.05,11.81,-1.32,0.03,0.72,-0.22,4.74,1009.26
2.08,-0.14,1.33,-0.05,5.20,-1.07,-1.88,0.72,-0.22,4.74,1009.26
2.106,-0.12,1.56,-0.02,5.20,-1.07,-1.88,0.72,-0.22,4.74,1009.26
2.107,-0.12,1.56,-0.02,5.20,-1.07,-1.88,0.72,-0.22,4.74,1009.33
2.134,0.01,1.81,0.01,5.20,-1.07,-1.88,0.72,-0.22,4.74,1009.33
2.138,0.01,1.81,0.01,5.20,-1.07,-1.88,0.53,-1.14,4.37,1009.33
2.148,-0.06,2.05,0.02,5.20,-1.07,-1.88,0.53,-1.14,4.37,1009.33
2.149,-0.06,2.05,0.02,-0.64,1.33,-0.51,0.53,-1.14,4.37,1009.33
2.186,-0.06,2.05,0.02,-0.64,1.33,-0.51,0.53,-1.14,4.37,1009.26
2.187,-0.56,2.05,0.06,-0.64,1.33,-0.51,0.53,-1.14,4.37,1009.26
2.188,-1.27,1.71,0.21,-0.64,1.33,-0.51,0.53,-1.14,4.37,1009.26
2.205,-2.11,1.05,0.56,-0.64,1.33,-0.51,0.53,-1.14,4.37,1009.26
2.207,-2.11,1.05,0.56,-0.64,1.33,-0.51,-1.05,0.91,3.48,1009.26
2.218,-2.88,0.47,0.66,-0.64,1.33,-0.51,-1.05,0.91,3.48,1009.26
2.219,-2.88,0.47,0.66,-2.21,8.54,0.87,-1.05,0.91,3.48,1009.26
2.227,-2.88,0.47,0.66,-2.21,8.54,0.87,-1.05,0.91,3.48,1009.22
2.265,-2.19,1.02,-0.11,-2.21,8.54,0.87,-1.05,0.91,3.48,1009.22
2.267,-1.85,1.07,-0.61,-2.21,8.54,0.87,-1.05,0.91,3.48,1009.22
2.278,-1.85,1.07,-0.61,-2.21,8.54,0.87,-0.03,0.35,-0.98,1009.22
2.29,-0.15,1.69,-0.20,-2.21,8.54,0.87,-0.03,0.35,-0.98,1009.22
2.291,-0.15,1.69,-0.20,-21.49,2.72,3.95,-0.03,0.35,-0.98,1009.22
2.306,0.48,1.40,-1.42,-21.49,2.72,3.95,-0.03,0.35,-0.98,1009.22
2.307,0.48,1.40,-1.42,-21.49,2.72,3.95,-0.03,0.35,-0.98,1009.66
2.333,-0.94,1.11,-0.32,-21.49,2.72,3.95,-0.03,0.35,-0.98,1009.66
2.338,-1.37,0.96,0.14,-21.49,2.72,3.95,-0.03,0.35,-0.98,1009.66
2.347,-1.37,0.96,0.14,-21.49,2.72,3.95,-0.18,-1.19,-3.05,1009.66
2.358,-0.36,0.90,0.56,-21.49,2.72,3.95,-0.18,-1.19,-3.05,1009.66
2.359,-0.36,0.90,0.56,-13.19,2.91,-5.11,-0.18,-1.19,-3.05,1009.66
2.387,-0.44,0.98,-0.23,-13.19,2.91,-5.11,-0.18,-1.19,-3.05,1009.66
2.388,-0.44,0.98,-0.23,-13.19,2.91,-5.11,-0.18,-1.19,-3.05,1009.64
2.399,-0.17,0.99,0.06,-13.19,2.91,-5.11,-0.18,-1.19,-3.05,1009.64
2.422,-0.17,0.99,0.06,-13.19,2.91,-5.11,0.27,-0.31,-0.88,1009.64
2.426,-0.17,0.99,0.06,-13.19,2.91,-5.11,0.27,-0.31,-0.88,1009.76
2.427,-0.43,1.09,-0.33,-13.19,2.91,-5.11,0.27,-0.31,-0.88,1009.76
2.428,-0.43,1.09,-0.33,-4.55,0.64,-0.29,0.27,-0.31,-0.88,1009.76
2.465,-0.24,0.99,0.04,-4.55,0.64,-0.29,0.27,-0.31,-0.88,1009.76
2.466,-0.17,1.01,0.00,-4.55,0.64,-0.29,0.27,-0.31,-0.88,1009.76
2.487,-0.17,1.01,0.00,-4.55,0.64,-0.29,0.14,-0.05,-0.30,1009.76
2.489,-0.15,1.02,0.00,-4.55,0.64,-0.29,0.14,-0.05,-0.30,1009.76
2.498,-0.15,1.02,0.00,-1.96,0.41,-1.24,0.14,-0.05,-0.30,1009.76
2.499,-0.19,0.98,0.00,-1.96,0.41,-1.24,0.14,-0.05,-0.30,1009.76
2.505,-0.19,0.98,0.00,-1.96,0.41,-1.24,0.14,-0.05,-0.30,1009.45
2.532,-0.14,0.98,0.02,-1.96,0.41,-1.24,0.14,-0.05,-0.30,1009.45
2.558,-0.14,0.98,0.02,-1.96,0.41,-1.24,0.33,0.10,-0.30,1009.45
2.559,-0.11,0.95,0.06,-1.96,0.41,-1.24,0.33,0.10,-0.30,1009.45
2.567,-0.11,0.95,0.06,-0.17,0.28,0.43,0.33,0.10,-0.30,1009.45
2.568,-0.12,0.95,0.01,-0.17,0.28,0.43,0.33,0.10,-0.30,1009.45
2.585,-0.13,0.94,0.00,-0.17,0.28,0.43,0.33,0.10,-0.30,1009.45
2.586,-0.13,0.94,0.00,-0.17,0.28,0.43,0.33,0.10,-0.30,1009.16
2.599,-0.24,0.94,-0.13,-0.17,0.28,0.43,0.33,0.10,-0.30,1009.16
2.625,-0.21,0.94,-0.13,-0.17,0.28,0.43,0.33,0.10,-0.30,1009.16
2.627,-0.21,0.94,-0.13,-0.17,0.28,0.43,0.33,0.10,-0.30,1009.09
2.627,-0.21,0.94,-0.13,-0.17,0.28,0.43,0.36,0.28,-0.39,1009.09
2.639,-0.20,0.95,-0.09,-0.17,0.28,0.43,0.36,0.28,-0.39,1009.09
2.639,-0.20,0.95,-0.09,0.53,-0.10,0.84,0.36,0.28,-0.39,1009.09
2.666,-0.17,0.95,-0.04,0.53,-0.10,0.84,0.36,0.28,-0.39,1009.09
2.699,-0.19,0.95,-0.05,0.53,-0.10,0.84,0.36,0.28,-0.39,1009.09
2.7,-0.19,0.95,-0.05,0.53,-0.10,0.84,0.28,0.29,-0.41,1009.09
2.706,-0.21,0.96,-0.09,0.53,-0.10,0.84,0.28,0.29,-0.41,1009.09
2.707,-0.21,0.96,-0.09,0.53,-0.10,0.84,0.28,0.29,-0.41,1009.23
2.707,-0.21,0.96,-0.09,-0.07,-0.19,-0.25,0.28,0.29,-0.41,1009.23
2.731,-0.19,1.00,-0.13,-0.07,-0.19,-0.25,0.28,0.29,-0.41,1009.23
2.768,-0.19,1.00,-0.13,-0.07,-0.19,-0.25,0.23,0.29,-0.71,1009.23
2.769,-0.14,1.06,-0.11,-0.07,-0.19,-0.25,0.23,0.29,-0.71,1009.23
2.769,-0.08,1.17,-0.21,-0.07,-0.19,-0.25,0.23,0.29,-0.71,1009.23
2.778,-0.09,1.21,-0.23,-0.07,-0.19,-0.25,0.23,0.29,-0.71,1009.23
2.779,-0.09,1.21,-0.23,0.35,0.08,0.37,0.23,0.29,-0.71,1009.23
2.785,-0.09,1.21,-0.23,0.35,0.08,0.37,0.23,0.29,-0.71,1009.36
2.798,-0.11,1.28,-0.27,0.35,0.08,0.37,0.23,0.29,-0.71,1009.36
2.826,-0.11,1.28,-0.27,0.35,0.08,0.37,0.23,0.29,-0.71,1009.48
2.827,-0.06,1.36,-0.29,0.35,0.08,0.37,0.23,0.29,-0.71,1009.48
2.838,-0.06,1.36,-0.29,0.35,0.08,0.37,0.09,-0.11,-1.82,1009.48
2.848,-0.06,1.36,-0.29,1.70,1.85,-0.55,0.09,-0.11,-1.82,1009.48
2.848,0.00,1.47,-0.25,1.70,1.85,-0.55,0.09,-0.11,-1.82,1009.48
2.865,0.16,1.63,-0.20,1.70,1.85,-0.55,0.09,-0.11,-1.82,1009.48
2.906,0.16,1.63,-0.20,1.70,1.85,-0.55,0.09,-0.11,-1.82,1009.36
2.907,0.36,1.74,-0.10,1.70,1.85,-0.55,0.09,-0.11,-1.82,1009.36
2.907,0.59,1.77,0.15,1.70,1.85,-0.55,0.09,-0.11,-1.82,1009.36
2.908,0.59,1.77,0.15,1.70,1.85,-0.55,-0.44,0.13,-4.08,1009.36
2.918,0.59,1.77,0.15,3.89,4.98,-1.40,-0.44,0.13,-4.08,1009.36
2.919,0.56,1.74,0.15,3.89,4.98,-1.40,-0.44,0.13,-4.08,1009.36
2.978,0.56,1.74,0.15,3.89,4.98,-1.40,0.19,0.71,-5.49,1009.36
2.979,0.03,1.55,0.76,3.89,4.98,-1.40,0.19,0.71,-5.49,1009.36
2.98,-0.53,1.19,0.74,3.89,4.98,-1.40,0.19,0.71,-5.49,1009.36
2.986,-1.92,0.59,-1.14,3.89,4.98,-1.40,0.19,0.71,-5.49,1009.36
2.988,-1.92,0.59,-1.14,3.89,4.98,-1.40,0.19,0.71,-5.49,1008.91
2.988,-1.92,0.59,-1.14,11.17,10.06,1.25,0.19,0.71,-5.49,1008.91
2.999,-0.19,0.71,0.48,11.17,10.06,1.25,0.19,0.71,-5.49,1008.91
3.028,0.67,0.88,0.16,11.17,10.06,1.25,0.19,0.71,-5.49,1008.91
3.029,0.67,0.88,0.16,11.17,10.06,1.25,0.19,0.71,-5.49,1008.98
3.048,0.67,0.88,0.16,11.17,10.06,1.25,-0.29,-1.98,1.05,1008.98
3.049,0.90,0.70,-0.05,11.17,10.06,1.25,-0.29,-1.98,1.05,1008.98
