time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,P
0.708,-0.15,0.96,0.28,-1.08,-0.21,1.60,0.51,0.41,0.34,1005.90
0.722,-0.05,0.95,0.20,-1.08,-0.21,1.60,0.51,0.41,0.34,1005.90
0.723,0.04,0.94,0.04,-1.08,-0.21,1.60,0.51,0.41,0.34,1005.90
0.724,0.00,0.97,-0.05,-1.08,-0.21,1.60,0.51,0.41,0.34,1005.90
0.725,0.00,0.97,-0.05,-1.08,-0.21,1.60,0.74,0.24,0.58,1005.90
0.726,0.00,0.97,-0.05,0.19,-0.51,0.43,0.74,0.24,0.58,1005.90
0.78,-0.14,0.98,0.03,0.19,-0.51,0.43,0.74,0.24,0.58,1005.90
0.783,-0.12,0.98,0.07,0.19,-0.51,0.43,0.74,0.24,0.58,1005.90
0.784,0.08,0.98,-0.17,0.19,-0.51,0.43,0.74,0.24,0.58,1005.90
0.785,0.08,0.98,-0.17,0.19,-0.51,0.43,0.65,0.15,0.48,1005.90
0.786,0.08,0.98,-0.17,-0.62,-0.26,-0.02,0.65,0.15,0.48,1005.90
0.789,0.08,0.98,-0.17,-0.62,-0.26,-0.02,0.65,0.15,0.48,1005.91
0.838,0.15,1.03,-0.24,-0.62,-0.26,-0.02,0.65,0.15,0.48,1005.91
0.84,0.07,1.09,-0.24,-0.62,-0.26,-0.02,0.65,0.15,0.48,1005.91
0.841,0.02,1.05,-0.28,-0.62,-0.26,-0.02,0.65,0.15,0.48,1005.91
0.842,0.02,1.05,-0.28,-0.62,-0.26,-0.02,0.52,-0.06,0.40,1005.91
0.843,0.02,1.05,-0.28,0.54,0.49,-1.93,0.52,-0.06,0.40,1005.91
0.87,0.02,1.05,-0.28,0.54,0.49,-1.93,0.52,-0.06,0.40,1005.90
0.898,0.08,1.05,-0.17,0.54,0.49,-1.93,0.52,-0.06,0.40,1005.90
0.9,0.13,1.03,-0.09,0.54,0.49,-1.93,0.52,-0.06,0.40,1005.90
0.9,0.07,1.02,-0.11,0.54,0.49,-1.93,0.52,-0.06,0.40,1005.90
0.901,0.07,1.02,-0.11,0.51,0.28,-0.47,0.52,-0.06,0.40,1005.90
0.902,0.07,1.02,-0.11,0.51,0.28,-0.47,0.22,0.03,0.20,1005.90
0.908,0.07,1.02,-0.11,0.51,0.28,-0.47,0.22,0.03,0.20,1005.90
0.955,-0.23,1.12,-0.12,0.51,0.28,-0.47,0.22,0.03,0.20,1005.90
0.956,-0.41,1.28,-0.25,0.51,0.28,-0.47,0.22,0.03,0.20,1005.90
0.957,-0.32,1.41,-0.45,0.51,0.28,-0.47,0.22,0.03,0.20,1005.90
0.958,-0.32,1.41,-0.45,0.51,0.28,-0.47,0.20,-0.15,0.08,1005.90
0.959,-0.32,1.41,-0.45,-3.42,2.51,-1.76,0.20,-0.15,0.08,1005.90
0.988,-0.32,1.41,-0.45,-3.42,2.51,-1.76,0.20,-0.15,0.08,1005.89
1.014,-0.15,1.55,-0.44,-3.42,2.51,-1.76,0.20,-0.15,0.08,1005.89
1.015,-0.39,1.77,-0.51,-3.42,2.51,-1.76,0.20,-0.15,0.08,1005.89
1.016,-0.58,1.47,-0.40,-3.42,2.51,-1.76,0.20,-0.15,0.08,1005.89
1.017,-0.58,1.47,-0.40,-3.42,2.51,-1.76,0.01,-0.10,0.29,1005.89
1.018,-0.58,1.47,-0.40,-3.98,5.53,-3.40,0.01,-0.10,0.29,1005.89
1.068,-0.58,1.47,-0.40,-3.98,5.53,-3.40,0.01,-0.10,0.29,1005.88
1.074,-0.39,0.93,-0.28,-3.98,5.53,-3.40,0.01,-0.10,0.29,1005.88
1.075,-0.07,0.61,-0.19,-3.98,5.53,-3.40,0.01,-0.10,0.29,1005.88
1.075,0.02,0.61,-0.21,-3.98,5.53,-3.40,0.01,-0.10,0.29,1005.88
1.076,0.02,0.61,-0.21,-3.98,5.53,-3.40,0.11,-0.35,0.72,1005.88
1.077,0.02,0.61,-0.21,-2.10,-2.97,-1.09,0.11,-0.35,0.72,1005.88
1.108,0.02,0.61,-0.21,-2.10,-2.97,-1.09,0.11,-0.35,0.72,1005.87
1.132,0.02,0.61,-0.21,-3.28,-4.07,-0.03,0.11,-0.35,0.72,1005.87
1.134,-0.02,0.65,-0.36,-3.28,-4.07,-0.03,0.11,-0.35,0.72,1005.87
1.134,-0.14,0.60,0.04,-3.28,-4.07,-0.03,0.11,-0.35,0.72,1005.87
1.135,-0.64,0.52,-0.06,-3.28,-4.07,-0.03,0.11,-0.35,0.72,1005.87
1.135,-0.64,0.52,-0.06,-3.28,-4.07,-0.03,0.10,-1.22,0.28,1005.87
1.188,-0.93,0.47,-0.07,-3.28,-4.07,-0.03,0.10,-1.22,0.28,1005.87
1.191,-0.65,0.43,-0.10,-3.28,-4.07,-0.03,0.10,-1.22,0.28,1005.87
1.192,-0.37,0.55,-0.11,-3.28,-4.07,-0.03,0.10,-1.22,0.28,1005.87
1.192,-0.37,0.55,-0.11,-3.28,-4.07,-0.03,0.03,-3.35,-0.80,1005.87
1.193,-0.37,0.55,-0.11,-6.16,-4.95,0.39,0.03,-3.35,-0.80,1005.87
1.193,-0.37,0.55,-0.11,-6.16,-4.95,0.39,0.03,-3.35,-0.80,1005.88
1.247,-0.17,0.76,-0.19,-6.16,-4.95,0.39,0.03,-3.35,-0.80,1005.88
1.249,-0.10,1.03,-0.14,-6.16,-4.95,0.39,0.03,-3.35,-0.80,1005.88
1.25,-0.07,1.13,-0.22,-6.16,-4.95,0.39,0.03,-3.35,-0.80,1005.88
1.251,-0.07,1.13,-0.22,-6.16,-4.95,0.39,-0.42,-3.55,-1.65,1005.88
1.252,-0.07,1.13,-0.22,0.29,-0.12,-0.89,-0.42,-3.55,-1.65,1005.88
1.273,-0.07,1.13,-0.22,0.29,-0.12,-0.89,-0.42,-3.55,-1.65,1005.90
1.305,-0.00,1.00,-0.28,0.29,-0.12,-0.89,-0.42,-3.55,-1.65,1005.90
1.306,-0.02,0.91,-0.31,0.29,-0.12,-0.89,-0.42,-3.55,-1.65,1005.90
1.307,0.11,0.85,-0.39,0.29,-0.12,-0.89,-0.42,-3.55,-1.65,1005.90
1.307,0.11,0.85,-0.39,0.29,-0.12,-0.89,-0.38,-3.71,-1.39,1005.90
1.308,0.11,0.85,-0.39,2.54,-0.45,-2.80,-0.38,-3.71,-1.39,1005.90
1.309,0.11,0.85,-0.39,2.54,-0.45,-2.80,-0.38,-3.71,-1.39,1005.89
1.364,0.35,0.86,-0.50,2.54,-0.45,-2.80,-0.38,-3.71,-1.39,1005.89
1.365,0.70,0.73,-0.57,2.54,-0.45,-2.80,-0.38,-3.71,-1.39,1005.89
1.366,1.02,0.42,-0.66,2.54,-0.45,-2.80,-0.38,-3.71,-1.39,1005.89
1.367,1.02,0.42,-0.66,2.54,-0.45,-2.80,-0.05,-2.53,0.30,1005.89
1.368,1.02,0.42,-0.66,8.64,-2.89,-5.47,-0.05,-2.53,0.30,1005.89
1.389,1.02,0.42,-0.66,8.64,-2.89,-5.47,-0.05,-2.53,0.30,1005.88
1.421,1.20,0.95,-0.83,8.64,-2.89,-5.47,-0.05,-2.53,0.30,1005.88
1.422,1.25,2.75,1.04,8.64,-2.89,-5.47,-0.05,-2.53,0.30,1005.88
1.423,-0.58,3.02,1.34,8.64,-2.89,-5.47,-0.05,-2.53,0.30,1005.88
1.423,-0.58,3.02,1.34,8.64,-2.89,-5.47,-0.76,1.08,1.51,1005.88
1.424,-0.58,3.02,1.34,6.96,12.06,4.77,-0.76,1.08,1.51,1005.88
1.472,-0.58,3.02,1.34,6.96,12.06,4.77,-0.76,1.08,1.51,1005.86
1.483,-1.18,0.72,-0.39,6.96,12.06,4.77,-0.76,1.08,1.51,1005.86
1.484,-0.93,-0.16,-1.12,6.96,12.06,4.77,-0.76,1.08,1.51,1005.86
1.485,0.30,0.85,-0.65,6.96,12.06,4.77,-0.76,1.08,1.51,1005.86
1.486,0.30,0.85,-0.65,6.96,12.06,4.77,1.42,-0.20,1.72,1005.86
1.487,0.30,0.85,-0.65,-5.90,-5.17,-6.33,1.42,-0.20,1.72,1005.86
1.511,0.30,0.85,-0.65,-5.90,-5.17,-6.33,1.42,-0.20,1.72,1005.84
1.539,0.76,1.31,-0.18,-5.90,-5.17,-6.33,1.42,-0.20,1.72,1005.84
1.541,0.99,1.33,-0.23,-5.90,-5.17,-6.33,1.42,-0.20,1.72,1005.84
1.542,0.54,0.93,-0.23,-5.90,-5.17,-6.33,1.42,-0.20,1.72,1005.84
1.543,0.54,0.93,-0.23,-5.90,-5.17,-6.33,-0.16,-1.03,1.87,1005.84
1.544,0.54,0.93,-0.23,6.33,1.84,-1.43,-0.16,-1.03,1.87,1005.84
1.588,0.54,0.93,-0.23,6.33,1.84,-1.43,-0.16,-1.03,1.87,1005.85
1.596,0.06,0.94,-0.06,6.33,1.84,-1.43,-0.16,-1.03,1.87,1005.85
1.598,-0.02,1.10,0.03,6.33,1.84,-1.43,-0.16,-1.03,1.87,1005.85
1.599,0.03,1.00,-0.02,6.33,1.84,-1.43,-0.16,-1.03,1.87,1005.85
1.6,0.03,1.00,-0.02,6.33,1.84,-1.43,-0.02,-0.19,0.73,1005.85
1.601,0.03,1.00,-0.02,-1.35,0.17,0.53,-0.02,-0.19,0.73,1005.85
1.655,0.23,0.96,0.02,-1.35,0.17,0.53,-0.02,-0.19,0.73,1005.85
1.657,0.32,0.97,0.04,-1.35,0.17,0.53,-0.02,-0.19,0.73,1005.85
1.658,0.35,0.99,0.05,-1.35,0.17,0.53,-0.02,-0.19,0.73,1005.85
1.659,0.35,0.99,0.05,-1.35,0.17,0.53,0.11,-1.03,0.82,1005.85
1.66,0.35,0.99,0.05,0.94,-0.09,1.18,0.11,-1.03,0.82,1005.85
1.673,0.35,0.99,0.05,0.94,-0.09,1.18,0.11,-1.03,0.82,1005.88
1.708,0.35,0.99,0.05,0.94,-0.09,1.18,0.11,-1.03,0.82,1005.89
1.712,0.30,0.91,0.06,0.94,-0.09,1.18,0.11,-1.03,0.82,1005.89
1.713,0.24,0.92,0.11,0.94,-0.09,1.18,0.11,-1.03,0.82,1005.89
1.714,0.18,1.00,0.07,0.94,-0.09,1.18,0.11,-1.03,0.82,1005.89
1.714,0.18,1.00,0.07,0.94,-0.09,1.18,0.28,-0.54,0.59,1005.89
1.714,0.18,1.00,0.07,0.04,-0.31,1.77,0.28,-0.54,0.59,1005.89
1.773,0.18,1.00,0.07,-1.01,0.01,1.14,0.28,-0.54,0.59,1005.89
1.778,0.13,0.95,0.05,-1.01,0.01,1.14,0.28,-0.54,0.59,1005.89
1.78,0.18,0.96,-0.03,-1.01,0.01,1.14,0.28,-0.54,0.59,1005.89
1.781,0.19,0.98,-0.07,-1.01,0.01,1.14,0.28,-0.54,0.59,1005.89
1.782,0.19,0.98,-0.07,-1.01,0.01,1.14,0.45,-0.66,0.76,1005.89
1.795,0.19,0.98,-0.07,-1.01,0.01,1.14,0.45,-0.66,0.76,1005.89
1.829,0.18,0.93,-0.11,-1.01,0.01,1.14,0.45,-0.66,0.76,1005.89
1.83,0.23,0.92,-0.18,-1.01,0.01,1.14,0.45,-0.66,0.76,1005.89
1.83,0.35,0.93,-0.19,-1.01,0.01,1.14,0.45,-0.66,0.76,1005.89
1.831,0.35,0.93,-0.19,-1.01,0.01,1.14,0.60,-0.57,1.01,1005.89
1.832,0.35,0.93,-0.19,-0.66,-0.11,0.20,0.60,-0.57,1.01,1005.89
1.871,0.35,0.93,-0.19,-0.66,-0.11,0.20,0.60,-0.57,1.01,1005.90
1.89,0.42,0.97,-0.23,-0.66,-0.11,0.20,0.60,-0.57,1.01,1005.90
1.891,0.30,1.02,-0.26,-0.66,-0.11,0.20,0.60,-0.57,1.01,1005.90
1.892,0.23,1.02,-0.23,-0.66,-0.11,0.20,0.60,-0.57,1.01,1005.90
1.892,0.23,1.02,-0.23,-0.66,-0.11,0.20,0.58,-0.33,0.98,1005.90
1.893,0.23,1.02,-0.23,-0.50,0.89,-0.26,0.58,-0.33,0.98,1005.90
1.909,0.23,1.02,-0.23,-0.50,0.89,-0.26,0.58,-0.33,0.98,1005.90
1.947,0.20,1.00,-0.18,-0.50,0.89,-0.26,0.58,-0.33,0.98,1005.90
1.948,0.13,1.11,-0.14,-0.50,0.89,-0.26,0.58,-0.33,0.98,1005.90
1.949,0.08,1.28,-0.17,-0.50,0.89,-0.26,0.58,-0.33,0.98,1005.90
1.949,0.08,1.28,-0.17,-0.50,0.89,-0.26,0.66,-0.50,1.14,1005.90
1.95,0.08,1.28,-0.17,-2.73,2.42,0.96,0.66,-0.50,1.14,1005.90
1.996,0.08,1.28,-0.17,-2.73,2.42,0.96,0.66,-0.50,1.14,1005.90
2.006,0.05,1.40,-0.23,-2.73,2.42,0.96,0.66,-0.50,1.14,1005.90
2.007,-0.11,1.45,-0.11,-2.73,2.42,0.96,0.66,-0.50,1.14,1005.90
2.007,-0.40,1.41,0.02,-2.73,2.42,0.96,0.66,-0.50,1.14,1005.90
2.007,-0.40,1.41,0.02,-2.73,2.42,0.96,1.01,-0.80,1.52,1005.90
2.008,-0.40,1.41,0.02,-6.07,5.72,2.14,1.01,-0.80,1.52,1005.90
2.063,-0.63,1.60,0.16,-6.07,5.72,2.14,1.01,-0.80,1.52,1005.90
2.064,-0.88,1.97,0.31,-6.07,5.72,2.14,1.01,-0.80,1.52,1005.90
2.065,-0.75,1.77,0.23,-6.07,5.72,2.14,1.01,-0.80,1.52,1005.90
2.065,-0.75,1.77,0.23,-12.29,9.95,6.42,1.01,-0.80,1.52,1005.90
2.066,-0.75,1.77,0.23,-12.29,9.95,6.42,1.45,-1.40,2.12,1005.90
2.075,-0.75,1.77,0.23,-12.29,9.95,6.42,1.45,-1.40,2.12,1005.91
2.108,-0.75,1.77,0.23,-12.29,9.95,6.42,1.45,-1.40,2.12,1005.91
2.122,-0.75,1.77,0.23,0.47,9.79,1.25,1.45,-1.40,2.12,1005.91
2.138,0.18,1.48,-0.28,0.47,9.79,1.25,1.45,-1.40,2.12,1005.91
2.14,0.86,1.65,-0.48,0.47,9.79,1.25,1.45,-1.40,2.12,1005.91
2.142,1.02,1.65,-0.44,0.47,9.79,1.25,1.45,-1.40,2.12,1005.91
2.144,1.02,1.65,-0.44,0.47,9.79,1.25,1.93,-1.03,4.13,1005.91
2.182,0.67,1.16,-0.55,0.47,9.79,1.25,1.93,-1.03,4.13,1005.91
2.184,0.47,1.07,-0.61,0.47,9.79,1.25,1.93,-1.03,4.13,1005.91
2.185,0.06,0.70,-0.30,0.47,9.79,1.25,1.93,-1.03,4.13,1005.91
2.186,0.06,0.70,-0.30,0.47,9.79,1.25,0.14,-0.78,2.30,1005.91
2.187,0.06,0.70,-0.30,-2.74,4.57,0.74,0.14,-0.78,2.30,1005.91
2.189,0.06,0.70,-0.30,-2.74,4.57,0.74,0.14,-0.78,2.30,1005.87
2.239,-0.17,0.21,-0.24,-2.74,4.57,0.74,0.14,-0.78,2.30,1005.87
2.241,-0.08,0.05,-0.44,-2.74,4.57,0.74,0.14,-0.78,2.30,1005.87
2.242,0.13,0.15,-0.51,-2.74,4.57,0.74,0.14,-0.78,2.30,1005.87
2.244,0.13,0.15,-0.51,-2.74,4.57,0.74,-1.48,-1.16,-0.33,1005.87
2.245,0.13,0.15,-0.51,-6.41,-4.17,1.55,-1.48,-1.16,-0.33,1005.87
2.269,0.13,0.15,-0.51,-6.41,-4.17,1.55,-1.48,-1.16,-0.33,1005.87
2.296,0.30,0.25,-0.50,-6.41,-4.17,1.55,-1.48,-1.16,-0.33,1005.87
2.299,0.35,0.30,-0.61,-6.41,-4.17,1.55,-1.48,-1.16,-0.33,1005.87
2.299,0.30,0.27,-0.60,-6.41,-4.17,1.55,-1.48,-1.16,-0.33,1005.87
2.299,0.30,0.27,-0.60,-6.41,-4.17,1.55,-2.81,-0.63,-2.85,1005.87
2.3,0.30,0.27,-0.60,-1.68,-4.50,-0.95,-2.81,-0.63,-2.85,1005.87
2.309,0.30,0.27,-0.60,-1.68,-4.50,-0.95,-2.81,-0.63,-2.85,1005.91
2.356,0.21,0.26,-0.40,-1.68,-4.50,-0.95,-2.81,-0.63,-2.85,1005.91
2.358,0.14,0.36,-0.23,-1.68,-4.50,-0.95,-2.81,-0.63,-2.85,1005.91
2.359,0.11,0.57,-0.21,-1.68,-4.50,-0.95,-2.81,-0.63,-2.85,1005.91
2.36,0.11,0.57,-0.21,-1.68,-4.50,-0.95,-4.21,-0.45,-5.18,1005.91
2.362,0.11,0.57,-0.21,-0.67,-5.16,-0.01,-4.21,-0.45,-5.18,1005.91
2.39,0.11,0.57,-0.21,-0.67,-5.16,-0.01,-4.21,-0.45,-5.18,1005.90
2.413,0.21,0.87,-0.60,-0.67,-5.16,-0.01,-4.21,-0.45,-5.18,1005.90
2.414,0.61,1.27,-0.89,-0.67,-5.16,-0.01,-4.21,-0.45,-5.18,1005.90
2.415,0.92,1.39,-0.90,-0.67,-5.16,-0.01,-4.21,-0.45,-5.18,1005.90
2.415,0.92,1.39,-0.90,-0.67,-5.16,-0.01,-4.17,0.12,-5.45,1005.90
2.416,0.92,1.39,-0.90,6.42,1.86,-7.27,-4.17,0.12,-5.45,1005.90
2.475,0.92,1.39,-0.90,6.42,1.86,-7.27,-4.17,0.12,-5.45,1005.91
2.477,1.08,1.30,-1.06,6.42,1.86,-7.27,-4.17,0.12,-5.45,1005.91
2.478,1.22,1.30,-0.91,6.42,1.86,-7.27,-4.17,0.12,-5.45,1005.91
2.479,1.30,1.08,-0.46,6.42,1.86,-7.27,-4.17,0.12,-5.45,1005.91
2.48,1.30,1.08,-0.46,6.42,1.86,-7.27,-3.43,1.50,-3.79,1005.91
2.483,1.30,1.08,-0.46,14.40,2.75,-8.95,-3.43,1.50,-3.79,1005.91
2.509,1.30,1.08,-0.46,14.40,2.75,-8.95,-3.43,1.50,-3.79,1005.87
2.529,1.07,0.71,-0.43,14.40,2.75,-8.95,-3.43,1.50,-3.79,1005.87
2.53,0.59,0.66,-0.60,14.40,2.75,-8.95,-3.43,1.50,-3.79,1005.87
2.531,0.66,0.94,-1.03,14.40,2.75,-8.95,-3.43,1.50,-3.79,1005.87
2.532,0.66,0.94,-1.03,14.40,2.75,-8.95,-0.50,1.97,0.03,1005.87
2.532,0.66,0.94,-1.03,10.13,-1.64,-7.54,-0.50,1.97,0.03,1005.87
2.587,0.29,2.14,-0.45,10.13,-1.64,-7.54,-0.50,1.97,0.03,1005.87
2.588,-1.52,2.88,1.76,10.13,-1.64,-7.54,-0.50,1.97,0.03,1005.87
2.588,-1.09,1.76,-0.99,10.13,-1.64,-7.54,-0.50,1.97,0.03,1005.87
2.589,-1.09,1.76,-0.99,10.13,-1.64,-7.54,0.72,2.34,0.79,1005.87
2.59,-1.09,1.76,-0.99,-5.33,12.60,0.94,0.72,2.34,0.79,1005.87
2.59,-1.09,1.76,-0.99,-5.33,12.60,0.94,0.72,2.34,0.79,1005.87
2.646,0.27,0.44,-1.31,-5.33,12.60,0.94,0.72,2.34,0.79,1005.87
2.647,0.71,0.30,0.43,-5.33,12.60,0.94,0.72,2.34,0.79,1005.87
2.648,0.41,0.64,0.23,-5.33,12.60,0.94,0.72,2.34,0.79,1005.87
2.649,0.41,0.64,0.23,-5.33,12.60,0.94,1.00,-0.51,3.16,1005.87
2.649,0.41,0.64,0.23,4.97,-5.21,-1.66,1.00,-0.51,3.16,1005.87
2.669,0.41,0.64,0.23,4.97,-5.21,-1.66,1.00,-0.51,3.16,1005.91
2.704,0.51,1.24,-0.33,4.97,-5.21,-1.66,1.00,-0.51,3.16,1005.91
2.706,0.62,1.31,-0.25,4.97,-5.21,-1.66,1.00,-0.51,3.16,1005.91
2.707,0.10,1.02,-0.16,4.97,-5.21,-1.66,1.00,-0.51,3.16,1005.91
2.708,0.10,1.02,-0.16,4.97,-5.21,-1.66,0.63,-0.26,1.15,1005.91
2.709,0.10,1.02,-0.16,3.72,1.93,-1.57,0.63,-0.26,1.15,1005.91
2.71,0.10,1.02,-0.16,3.72,1.93,-1.57,0.63,-0.26,1.15,1005.97
2.764,-0.31,0.98,-0.12,3.72,1.93,-1.57,0.63,-0.26,1.15,1005.97
2.766,-0.26,0.99,-0.02,3.72,1.93,-1.57,0.63,-0.26,1.15,1005.97
2.767,0.04,1.01,0.07,3.72,1.93,-1.57,0.63,-0.26,1.15,1005.97
2.768,0.04,1.01,0.07,3.72,1.93,-1.57,0.66,0.44,0.75,1005.97
2.769,0.04,1.01,0.07,-2.42,0.09,0.96,0.66,0.44,0.75,1005.97
2.789,0.04,1.01,0.07,-2.42,0.09,0.96,0.66,0.44,0.75,1005.96
2.821,0.22,0.98,-0.06,-2.42,0.09,0.96,0.66,0.44,0.75,1005.96
2.823,0.16,0.95,-0.13,-2.42,0.09,0.96,0.66,0.44,0.75,1005.96
2.823,0.06,0.96,-0.17,-2.42,0.09,0.96,0.66,0.44,0.75,1005.96
