time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,P
0.525,-0.21,1.07,0.15,-1.25,0.16,0.82,0.32,0.26,0.62,1005.91
0.572,-0.01,1.01,-0.03,-1.25,0.16,0.82,0.32,0.26,0.62,1005.91
0.574,0.02,0.96,-0.08,-1.25,0.16,0.82,0.32,0.26,0.62,1005.91
0.574,-0.01,0.95,0.03,-1.25,0.16,0.82,0.32,0.26,0.62,1005.91
0.574,-0.01,0.95,0.03,-1.25,0.16,0.82,0.33,-0.03,0.58,1005.91
0.575,-0.01,0.95,0.03,0.01,-0.28,0.12,0.33,-0.03,0.58,1005.91
0.606,-0.01,0.95,0.03,0.01,-0.28,0.12,0.33,-0.03,0.58,1005.92
0.631,0.03,0.99,-0.06,0.01,-0.28,0.12,0.33,-0.03,0.58,1005.92
0.633,0.04,1.04,-0.09,0.01,-0.28,0.12,0.33,-0.03,0.58,1005.92
0.634,0.08,1.03,-0.11,0.01,-0.28,0.12,0.33,-0.03,0.58,1005.92
0.636,0.08,1.03,-0.11,0.01,-0.28,0.12,0.31,-0.21,0.50,1005.92
0.637,0.08,1.03,-0.11,0.22,0.19,-0.26,0.31,-0.21,0.50,1005.92
0.648,0.08,1.03,-0.11,0.22,0.19,-0.26,0.31,-0.21,0.50,1005.93
0.69,0.11,1.00,-0.14,0.22,0.19,-0.26,0.31,-0.21,0.50,1005.93
0.693,0.15,1.00,-0.16,0.22,0.19,-0.26,0.31,-0.21,0.50,1005.93
0.694,0.09,1.01,-0.08,0.22,0.19,-0.26,0.31,-0.21,0.50,1005.93
0.695,0.09,1.01,-0.08,0.22,0.19,-0.26,0.30,-0.04,0.36,1005.93
0.696,0.09,1.01,-0.08,0.64,0.03,-0.49,0.30,-0.04,0.36,1005.93
0.725,0.09,1.01,-0.08,0.64,0.03,-0.49,0.30,-0.04,0.36,1005.92
0.755,0.00,1.04,-0.06,0.64,0.03,-0.49,0.30,-0.04,0.36,1005.92
0.757,0.07,1.01,-0.05,0.64,0.03,-0.49,0.30,-0.04,0.36,1005.92
0.758,0.08,0.99,-0.07,0.64,0.03,-0.49,0.30,-0.04,0.36,1005.92
0.759,0.08,0.99,-0.07,0.64,0.03,-0.49,0.23,-0.01,0.16,1005.92
0.76,0.08,0.99,-0.07,-0.08,0.12,0.31,0.23,-0.01,0.16,1005.92
0.806,0.08,1.01,-0.07,-0.08,0.12,0.31,0.23,-0.01,0.16,1005.92
0.808,0.11,1.04,-0.06,-0.08,0.12,0.31,0.23,-0.01,0.16,1005.92
0.809,0.13,1.06,-0.21,-0.08,0.12,0.31,0.23,-0.01,0.16,1005.92
0.81,0.13,1.06,-0.21,-0.08,0.12,0.31,0.18,0.05,0.11,1005.92
0.811,0.13,1.06,-0.21,0.37,0.35,-0.12,0.18,0.05,0.11,1005.92
0.812,0.13,1.06,-0.21,0.37,0.35,-0.12,0.18,0.05,0.11,1005.92
0.854,0.13,1.06,-0.21,0.37,0.35,-0.12,0.18,0.05,0.11,1005.92
0.88,0.09,1.14,-0.31,0.37,0.35,-0.12,0.18,0.05,0.11,1005.92
0.882,0.06,1.18,-0.24,0.37,0.35,-0.12,0.18,0.05,0.11,1005.92
0.882,-0.06,1.25,-0.22,0.37,0.35,-0.12,0.18,0.05,0.11,1005.92
0.883,-0.06,1.25,-0.22,0.37,0.35,-0.12,0.05,-0.07,-0.16,1005.92
0.884,-0.06,1.25,-0.22,-0.29,1.81,-1.45,0.05,-0.07,-0.16,1005.92
0.922,-0.14,1.35,-0.31,-0.29,1.81,-1.45,0.05,-0.07,-0.16,1005.92
0.924,-0.30,1.48,-0.36,-0.29,1.81,-1.45,0.05,-0.07,-0.16,1005.92
0.925,-0.53,1.41,-0.33,-0.29,1.81,-1.45,0.05,-0.07,-0.16,1005.92
0.926,-0.53,1.41,-0.33,-0.29,1.81,-1.45,-0.21,-0.58,-0.14,1005.92
0.926,-0.53,1.41,-0.33,-3.53,3.81,-2.21,-0.21,-0.58,-0.14,1005.92
0.927,-0.53,1.41,-0.33,-3.53,3.81,-2.21,-0.21,-0.58,-0.14,1005.90
0.981,-0.39,1.04,-0.25,-3.53,3.81,-2.21,-0.21,-0.58,-0.14,1005.90
0.983,-0.14,0.82,-0.25,-3.53,3.81,-2.21,-0.21,-0.58,-0.14,1005.90
0.984,-0.26,0.82,-0.18,-3.53,3.81,-2.21,-0.21,-0.58,-0.14,1005.90
0.984,-0.26,0.82,-0.18,-3.53,3.81,-2.21,-0.11,-0.87,0.54,1005.90
0.985,-0.26,0.82,-0.18,-3.08,-1.19,-1.16,-0.11,-0.87,0.54,1005.90
1.006,-0.26,0.82,-0.18,-3.08,-1.19,-1.16,-0.11,-0.87,0.54,1005.88
1.039,-0.58,0.72,0.08,-3.08,-1.19,-1.16,-0.11,-0.87,0.54,1005.88
1.041,-0.98,0.46,0.15,-3.08,-1.19,-1.16,-0.11,-0.87,0.54,1005.88
1.042,-1.28,0.40,-0.12,-3.08,-1.19,-1.16,-0.11,-0.87,0.54,1005.88
1.043,-1.28,0.40,-0.12,-3.08,-1.19,-1.16,-0.26,-2.62,-0.13,1005.88
1.044,-1.28,0.40,-0.12,-9.22,-4.66,1.26,-0.26,-2.62,-0.13,1005.88
1.045,-1.28,0.40,-0.12,-9.22,-4.66,1.26,-0.26,-2.62,-0.13,1005.89
1.098,-1.01,0.55,-0.16,-9.22,-4.66,1.26,-0.26,-2.62,-0.13,1005.89
1.1,-0.71,0.71,-0.28,-9.22,-4.66,1.26,-0.26,-2.62,-0.13,1005.89
1.101,-0.41,0.93,-0.47,-9.22,-4.66,1.26,-0.26,-2.62,-0.13,1005.89
1.102,-0.41,0.93,-0.47,-9.22,-4.66,1.26,-0.18,-4.70,-1.07,1005.89
1.103,-0.41,0.93,-0.47,-5.87,-2.61,-2.22,-0.18,-4.70,-1.07,1005.89
1.127,-0.41,0.93,-0.47,-5.87,-2.61,-2.22,-0.18,-4.70,-1.07,1005.90
1.156,-0.04,1.03,-0.51,-5.87,-2.61,-2.22,-0.18,-4.70,-1.07,1005.90
1.157,0.09,0.99,-0.39,-5.87,-2.61,-2.22,-0.18,-4.70,-1.07,1005.90
1.158,0.01,0.97,-0.31,-5.87,-2.61,-2.22,-0.18,-4.70,-1.07,1005.90
1.158,0.01,0.97,-0.31,-5.87,-2.61,-2.22,-0.52,-2.88,-1.51,1005.90
1.158,0.01,0.97,-0.31,2.17,0.14,-3.61,-0.52,-2.88,-1.51,1005.90
1.206,0.01,0.97,-0.31,2.17,0.14,-3.61,-0.52,-2.88,-1.51,1005.90
1.216,-0.05,0.93,-0.23,2.17,0.14,-3.61,-0.52,-2.88,-1.51,1005.90
1.218,0.00,0.87,-0.15,2.17,0.14,-3.61,-0.52,-2.88,-1.51,1005.90
1.219,0.15,0.84,-0.16,2.17,0.14,-3.61,-0.52,-2.88,-1.51,1005.90
1.22,0.15,0.84,-0.16,2.17,0.14,-3.61,-0.00,-1.75,-1.14,1005.90
1.22,0.15,0.84,-0.16,2.87,-0.80,-1.59,-0.00,-1.75,-1.14,1005.90
1.245,0.15,0.84,-0.16,2.87,-0.80,-1.59,-0.00,-1.75,-1.14,1005.91
1.273,0.36,0.85,-0.26,2.87,-0.80,-1.59,-0.00,-1.75,-1.14,1005.91
1.275,0.67,0.73,-0.56,2.87,-0.80,-1.59,-0.00,-1.75,-1.14,1005.91
1.276,1.26,0.53,-1.00,2.87,-0.80,-1.59,-0.00,-1.75,-1.14,1005.91
1.277,1.26,0.53,-1.00,2.87,-0.80,-1.59,0.42,-2.59,1.08,1005.91
1.278,1.26,0.53,-1.00,9.14,-2.60,-5.74,0.42,-2.59,1.08,1005.91
1.326,1.26,0.53,-1.00,9.14,-2.60,-5.74,0.42,-2.59,1.08,1005.92
1.333,2.00,1.75,-0.14,9.14,-2.60,-5.74,0.42,-2.59,1.08,1005.92
1.336,0.72,3.30,1.01,9.14,-2.60,-5.74,0.42,-2.59,1.08,1005.92
1.337,-1.19,1.10,-0.35,9.14,-2.60,-5.74,0.42,-2.59,1.08,1005.92
1.338,-1.19,1.10,-0.35,9.14,-2.60,-5.74,0.18,0.74,2.18,1005.92
1.339,-1.19,1.10,-0.35,5.28,10.18,2.00,0.18,0.74,2.18,1005.92
1.389,-1.17,-0.15,-0.95,5.28,10.18,2.00,0.18,0.74,2.18,1005.92
1.391,0.34,1.02,-0.21,5.28,10.18,2.00,0.18,0.74,2.18,1005.92
1.392,0.90,1.40,-0.10,5.28,10.18,2.00,0.18,0.74,2.18,1005.92
1.393,0.90,1.40,-0.10,5.28,10.18,2.00,0.75,0.01,1.79,1005.92
1.394,0.90,1.40,-0.10,-0.53,-2.41,-3.32,0.75,0.01,1.79,1005.92
1.406,0.90,1.40,-0.10,-0.53,-2.41,-3.32,0.75,0.01,1.79,1005.89
1.445,0.90,1.40,-0.10,-0.53,-2.41,-3.32,0.75,0.01,1.79,1005.89
1.448,0.67,0.99,-0.05,-0.53,-2.41,-3.32,0.75,0.01,1.79,1005.89
1.449,0.21,0.85,-0.17,-0.53,-2.41,-3.32,0.75,0.01,1.79,1005.89
1.45,0.25,0.99,-0.02,-0.53,-2.41,-3.32,0.75,0.01,1.79,1005.89
1.451,0.25,0.99,-0.02,2.31,-0.48,0.21,0.75,0.01,1.79,1005.89
1.452,0.25,0.99,-0.02,2.31,-0.48,0.21,0.31,-0.24,1.03,1005.89
1.507,0.27,1.04,-0.05,2.31,-0.48,0.21,0.31,-0.24,1.03,1005.89
1.508,0.32,0.97,-0.12,2.31,-0.48,0.21,0.31,-0.24,1.03,1005.89
1.51,0.29,0.97,-0.02,2.31,-0.48,0.21,0.31,-0.24,1.03,1005.89
1.51,0.29,0.97,-0.02,1.15,0.08,0.44,0.31,-0.24,1.03,1005.89
1.511,0.29,0.97,-0.02,1.15,0.08,0.44,0.08,-0.41,0.58,1005.89
1.525,0.29,0.97,-0.02,1.15,0.08,0.44,0.08,-0.41,0.58,1005.91
1.563,0.13,1.01,0.00,1.15,0.08,0.44,0.08,-0.41,0.58,1005.91
1.564,0.16,1.01,0.00,1.15,0.08,0.44,0.08,-0.41,0.58,1005.91
1.565,0.20,0.98,-0.02,1.15,0.08,0.44,0.08,-0.41,0.58,1005.91
1.565,0.20,0.98,-0.02,-0.31,0.18,1.12,0.08,-0.41,0.58,1005.91
1.565,0.20,0.98,-0.02,-0.31,0.18,1.12,0.14,-0.51,0.36,1005.91
1.606,0.20,0.98,-0.02,-0.31,0.18,1.12,0.14,-0.51,0.36,1005.92
1.623,0.20,0.98,-0.02,-1.34,0.09,1.05,0.14,-0.51,0.36,1005.92
1.626,0.14,0.98,-0.03,-1.34,0.09,1.05,0.14,-0.51,0.36,1005.92
1.627,0.07,0.99,-0.03,-1.34,0.09,1.05,0.14,-0.51,0.36,1005.92
1.628,0.02,0.97,-0.03,-1.34,0.09,1.05,0.14,-0.51,0.36,1005.92
1.629,0.02,0.97,-0.03,-1.34,0.09,1.05,0.26,-0.50,0.49,1005.92
1.645,0.02,0.97,-0.03,-1.34,0.09,1.05,0.26,-0.50,0.49,1005.93
1.681,0.12,0.94,-0.07,-1.34,0.09,1.05,0.26,-0.50,0.49,1005.93
1.684,0.29,0.91,-0.14,-1.34,0.09,1.05,0.26,-0.50,0.49,1005.93
1.685,0.29,0.92,-0.18,-1.34,0.09,1.05,0.26,-0.50,0.49,1005.93
1.686,0.29,0.92,-0.18,-1.34,0.09,1.05,0.40,-0.57,0.86,1005.93
1.687,0.29,0.92,-0.18,-0.19,-0.34,0.37,0.40,-0.57,0.86,1005.93
1.73,0.29,0.92,-0.18,-0.19,-0.34,0.37,0.40,-0.57,0.86,1005.92
1.738,0.17,0.96,-0.22,-0.19,-0.34,0.37,0.40,-0.57,0.86,1005.92
1.74,0.09,1.02,-0.20,-0.19,-0.34,0.37,0.40,-0.57,0.86,1005.92
1.741,0.18,1.05,-0.17,-0.19,-0.34,0.37,0.40,-0.57,0.86,1005.92
1.742,0.18,1.05,-0.17,-0.19,-0.34,0.37,0.52,-0.41,0.92,1005.92
1.743,0.18,1.05,-0.17,-1.46,0.70,0.04,0.52,-0.41,0.92,1005.92
1.801,0.24,1.08,-0.17,-1.46,0.70,0.04,0.52,-0.41,0.92,1005.92
1.802,0.19,1.09,-0.16,-1.46,0.70,0.04,0.52,-0.41,0.92,1005.92
1.803,0.12,1.19,-0.16,-1.46,0.70,0.04,0.52,-0.41,0.92,1005.92
1.803,0.12,1.19,-0.16,-1.46,0.70,0.04,0.64,-0.50,1.18,1005.92
1.804,0.12,1.19,-0.16,-1.64,2.00,0.79,0.64,-0.50,1.18,1005.92
1.807,0.12,1.19,-0.16,-1.64,2.00,0.79,0.64,-0.50,1.18,1005.92
1.845,0.12,1.19,-0.16,-1.64,2.00,0.79,0.64,-0.50,1.18,1005.93
1.861,0.12,1.19,-0.16,-5.76,4.17,0.88,0.64,-0.50,1.18,1005.93
1.862,-0.02,1.29,-0.25,-5.76,4.17,0.88,0.64,-0.50,1.18,1005.93
1.862,-0.19,1.32,-0.26,-5.76,4.17,0.88,0.64,-0.50,1.18,1005.93
1.863,-0.33,1.29,-0.13,-5.76,4.17,0.88,0.64,-0.50,1.18,1005.93
1.863,-0.33,1.29,-0.13,-5.76,4.17,0.88,0.98,-0.48,1.47,1005.93
1.913,-0.49,1.38,-0.00,-5.76,4.17,0.88,0.98,-0.48,1.47,1005.93
1.915,-0.84,1.80,0.19,-5.76,4.17,0.88,0.98,-0.48,1.47,1005.93
1.915,-1.43,2.25,0.33,-5.76,4.17,0.88,0.98,-0.48,1.47,1005.93
1.916,-1.43,2.25,0.33,-5.76,4.17,0.88,1.46,-1.22,2.05,1005.93
1.916,-1.43,2.25,0.33,-13.43,9.75,5.52,1.46,-1.22,2.05,1005.93
1.925,-1.43,2.25,0.33,-13.43,9.75,5.52,1.46,-1.22,2.05,1005.92
1.977,-1.03,1.71,0.26,-13.43,9.75,5.52,1.46,-1.22,2.05,1005.92
1.978,0.32,1.52,-0.44,-13.43,9.75,5.52,1.46,-1.22,2.05,1005.92
1.98,1.30,1.91,-0.37,-13.43,9.75,5.52,1.46,-1.22,2.05,1005.92
1.98,1.30,1.91,-0.37,-13.43,9.75,5.52,2.21,-1.81,3.86,1005.92
1.981,1.30,1.91,-0.37,-3.49,10.30,3.42,2.21,-1.81,3.86,1005.92
2.005,1.30,1.91,-0.37,-3.49,10.30,3.42,2.21,-1.81,3.86,1005.91
2.031,1.51,1.57,-0.55,-3.49,10.30,3.42,2.21,-1.81,3.86,1005.91
2.032,0.79,1.08,-0.70,-3.49,10.30,3.42,2.21,-1.81,3.86,1005.91
2.033,0.45,0.93,-0.60,-3.49,10.30,3.42,2.21,-1.81,3.86,1005.91
2.033,0.45,0.93,-0.60,-3.49,10.30,3.42,1.08,-0.49,2.56,1005.91
2.034,0.45,0.93,-0.60,2.77,6.26,-0.27,1.08,-0.49,2.56,1005.91
2.045,0.45,0.93,-0.60,2.77,6.26,-0.27,1.08,-0.49,2.56,1005.88
2.09,0.05,0.45,-0.15,2.77,6.26,-0.27,1.08,-0.49,2.56,1005.88
2.092,-0.16,0.01,-0.06,2.77,6.26,-0.27,1.08,-0.49,2.56,1005.88
2.092,-0.10,-0.04,-0.18,2.77,6.26,-0.27,1.08,-0.49,2.56,1005.88
2.093,-0.10,-0.04,-0.18,2.77,6.26,-0.27,-1.48,-0.47,-0.34,1005.88
2.094,-0.10,-0.04,-0.18,-6.52,-4.53,4.07,-1.48,-0.47,-0.34,1005.88
2.126,-0.10,-0.04,-0.18,-6.52,-4.53,4.07,-1.48,-0.47,-0.34,1005.87
2.148,0.02,0.16,-0.32,-6.52,-4.53,4.07,-1.48,-0.47,-0.34,1005.87
2.15,0.12,0.28,-0.36,-6.52,-4.53,4.07,-1.48,-0.47,-0.34,1005.87
2.151,0.19,0.34,-0.48,-6.52,-4.53,4.07,-1.48,-0.47,-0.34,1005.87
2.152,0.19,0.34,-0.48,-6.52,-4.53,4.07,-2.78,-1.43,-2.35,1005.87
2.153,0.19,0.34,-0.48,-3.35,-4.81,0.90,-2.78,-1.43,-2.35,1005.87
2.206,0.20,0.37,-0.60,-3.35,-4.81,0.90,-2.78,-1.43,-2.35,1005.87
2.208,0.21,0.38,-0.46,-3.35,-4.81,0.90,-2.78,-1.43,-2.35,1005.87
2.209,0.20,0.45,-0.34,-3.35,-4.81,0.90,-2.78,-1.43,-2.35,1005.87
2.21,0.20,0.45,-0.34,-3.35,-4.81,0.90,-4.42,-0.70,-4.19,1005.87
2.211,0.20,0.45,-0.34,-0.25,-5.12,-1.85,-4.42,-0.70,-4.19,1005.87
2.212,0.20,0.45,-0.34,-0.25,-5.12,-1.85,-4.42,-0.70,-4.19,1005.95
2.246,0.20,0.45,-0.34,-0.25,-5.12,-1.85,-4.42,-0.70,-4.19,1005.94
2.264,0.16,0.60,-0.23,-0.25,-5.12,-1.85,-4.42,-0.70,-4.19,1005.94
2.265,0.07,0.92,-0.46,-0.25,-5.12,-1.85,-4.42,-0.70,-4.19,1005.94
2.266,0.31,1.48,-0.89,-0.25,-5.12,-1.85,-4.42,-0.70,-4.19,1005.94
2.267,0.31,1.48,-0.89,-0.25,-5.12,-1.85,-5.12,-0.72,-5.12,1005.94
2.268,0.31,1.48,-0.89,2.42,0.18,-5.15,-5.12,-0.72,-5.12,1005.94
2.322,0.78,1.81,-1.19,2.42,0.18,-5.15,-5.12,-0.72,-5.12,1005.94
2.324,1.04,1.80,-1.32,2.42,0.18,-5.15,-5.12,-0.72,-5.12,1005.94
2.325,1.32,1.46,-1.04,2.42,0.18,-5.15,-5.12,-0.72,-5.12,1005.94
2.326,1.32,1.46,-1.04,2.42,0.18,-5.15,-4.30,0.16,-4.04,1005.94
2.326,1.32,1.46,-1.04,12.91,7.45,-13.63,-4.30,0.16,-4.04,1005.94
2.328,1.32,1.46,-1.04,12.91,7.45,-13.63,-4.30,0.16,-4.04,1005.93
2.381,1.56,0.84,-0.75,12.91,7.45,-13.63,-4.30,0.16,-4.04,1005.93
2.383,1.38,0.59,-0.80,12.91,7.45,-13.63,-4.30,0.16,-4.04,1005.93
2.384,0.45,0.92,-0.78,12.91,7.45,-13.63,-4.30,0.16,-4.04,1005.93
2.385,0.45,0.92,-0.78,12.91,7.45,-13.63,-0.76,3.34,-0.07,1005.93
2.385,0.45,0.92,-0.78,13.89,-1.27,-9.28,-0.76,3.34,-0.07,1005.93
2.411,0.45,0.92,-0.78,13.89,-1.27,-9.28,-0.76,3.34,-0.07,1005.88
2.44,-0.06,1.36,-0.65,13.89,-1.27,-9.28,-0.76,3.34,-0.07,1005.88
2.442,-1.46,2.40,1.93,13.89,-1.27,-9.28,-0.76,3.34,-0.07,1005.88
2.442,-1.08,2.84,0.35,13.89,-1.27,-9.28,-0.76,3.34,-0.07,1005.88
2.443,-1.08,2.84,0.35,13.89,-1.27,-9.28,0.21,2.43,1.27,1005.88
2.444,-1.08,2.84,0.35,-6.06,12.16,4.08,0.21,2.43,1.27,1005.88
2.446,-1.08,2.84,0.35,-6.06,12.16,4.08,0.21,2.43,1.27,1005.86
2.501,-0.19,0.95,-2.17,-6.06,12.16,4.08,0.21,2.43,1.27,1005.86
2.504,-0.03,0.17,-0.09,-6.06,12.16,4.08,0.21,2.43,1.27,1005.86
2.504,0.71,0.57,0.22,-6.06,12.16,4.08,0.21,2.43,1.27,1005.86
2.511,0.71,0.57,0.22,-6.06,12.16,4.08,1.74,-0.60,3.07,1005.86
2.513,0.71,0.57,0.22,2.27,-4.18,-6.84,1.74,-0.60,3.07,1005.86
2.525,0.71,0.57,0.22,2.27,-4.18,-6.84,1.74,-0.60,3.07,1005.91
2.563,0.61,0.96,0.03,2.27,-4.18,-6.84,1.74,-0.60,3.07,1005.91
2.564,0.51,1.24,-0.13,2.27,-4.18,-6.84,1.74,-0.60,3.07,1005.91
2.565,0.15,1.10,-0.07,2.27,-4.18,-6.84,1.74,-0.60,3.07,1005.91
2.566,0.15,1.10,-0.07,2.27,-4.18,-6.84,0.69,-0.38,1.27,1005.91
2.566,0.15,1.10,-0.07,4.04,1.03,-0.35,0.69,-0.38,1.27,1005.91
2.606,0.15,1.10,-0.07,4.04,1.03,-0.35,0.69,-0.38,1.27,1005.91
2.614,-0.15,1.01,-0.14,4.04,1.03,-0.35,0.69,-0.38,1.27,1005.91
2.615,-0.10,1.04,-0.11,4.04,1.03,-0.35,0.69,-0.38,1.27,1005.91
2.616,0.05,0.98,-0.01,4.04,1.03,-0.35,0.69,-0.38,1.27,1005.91
2.617,0.05,0.98,-0.01,4.04,1.03,-0.35,0.57,0.19,0.67,1005.91
2.618,0.05,0.98,-0.01,-1.12,0.18,-0.31,0.57,0.19,0.67,1005.91
2.646,0.05,0.98,-0.01,-1.12,0.18,-0.31,0.57,0.19,0.67,1005.93
2.673,0.09,1.00,0.03,-1.12,0.18,-0.31,0.57,0.19,0.67,1005.93
2.675,0.03,1.00,-0.01,-1.12,0.18,-0.31,0.57,0.19,0.67,1005.93
2.676,0.04,0.95,-0.05,-1.12,0.18,-0.31,0.57,0.19,0.67,1005.93
2.677,0.04,0.95,-0.05,-1.12,0.18,-0.31,0.61,-0.18,0.78,1005.93
2.679,0.04,0.95,-0.05,-0.42,-0.03,0.80,0.61,-0.18,0.78,1005.93
2.725,0.04,0.95,-0.05,-0.42,-0.03,0.80,0.61,-0.18,0.78,1005.94
2.73,0.06,0.99,-0.08,-0.42,-0.03,0.80,0.61,-0.18,0.78,1005.94
2.73,0.08,1.01,-0.10,-0.42,-0.03,0.80,0.61,-0.18,0.78,1005.94
2.731,0.10,1.00,-0.08,-0.42,-0.03,0.80,0.61,-0.18,0.78,1005.94
2.731,0.10,1.00,-0.08,-0.42,-0.03,0.80,0.66,-0.62,0.92,1005.94
2.739,0.10,1.00,-0.08,-0.58,0.24,0.45,0.66,-0.62,0.92,1005.94
2.788,0.13,0.97,-0.04,-0.58,0.24,0.45,0.66,-0.62,0.92,1005.94
2.789,0.20,0.93,-0.05,-0.58,0.24,0.45,0.66,-0.62,0.92,1005.94
2.79,0.24,0.94,-0.10,-0.58,0.24,0.45,0.66,-0.62,0.92,1005.94
2.79,0.24,0.94,-0.10,-0.58,0.24,0.45,0.81,-0.38,1.04,1005.94
2.791,0.24,0.94,-0.10,-0.05,-0.08,1.14,0.81,-0.38,1.04,1005.94
2.805,0.24,0.94,-0.10,-0.05,-0.08,1.14,0.81,-0.38,1.04,1005.95
2.846,0.24,0.94,-0.10,-0.05,-0.08,1.14,0.81,-0.38,1.04,1005.94
