time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,P
0.374,0.01,0.98,0.13,0.00,0.01,-0.04,-0.03,0.02,0.03,1009.24
0.374,0.02,0.97,0.16,0.00,0.01,-0.04,-0.03,0.02,0.03,1009.24
0.396,0.01,0.97,0.14,0.00,0.01,-0.04,-0.03,0.02,0.03,1009.24
0.396,0.01,0.97,0.14,-0.03,0.01,-0.08,-0.03,0.02,0.03,1009.24
0.436,0.01,0.97,0.14,-0.03,0.01,-0.08,-0.03,0.02,0.03,1009.23
0.436,0.01,0.97,0.14,-0.03,0.01,-0.08,-0.03,0.02,0.03,1009.23
0.437,0.02,0.97,0.13,-0.03,0.01,-0.08,-0.03,0.02,0.03,1009.23
0.445,0.02,0.97,0.13,-0.03,0.01,-0.08,0.01,0.03,0.04,1009.23
0.461,0.03,0.98,0.13,-0.03,0.01,-0.08,0.01,0.03,0.04,1009.23
0.463,0.03,0.98,0.12,-0.03,0.01,-0.08,0.01,0.03,0.04,1009.23
0.463,0.03,0.98,0.12,-0.02,-0.00,0.12,0.01,0.03,0.04,1009.23
0.514,0.01,0.97,0.13,-0.02,-0.00,0.12,0.01,0.03,0.04,1009.23
0.515,0.01,0.96,0.16,-0.02,-0.00,0.12,0.01,0.03,0.04,1009.23
0.515,0.01,0.96,0.16,-0.02,-0.00,0.12,0.02,0.03,0.03,1009.23
0.516,0.01,0.96,0.16,-0.02,-0.00,0.12,0.02,0.03,0.03,1009.24
0.527,0.02,0.97,0.13,-0.02,-0.00,0.12,0.02,0.03,0.03,1009.24
0.534,0.02,0.97,0.13,0.07,0.03,0.01,0.02,0.03,0.03,1009.24
0.557,0.03,0.97,0.12,0.07,0.03,0.01,0.02,0.03,0.03,1009.24
0.557,0.03,0.97,0.12,0.07,0.03,0.01,0.02,0.03,0.03,1009.19
0.584,0.01,0.97,0.12,0.07,0.03,0.01,0.02,0.03,0.03,1009.19
0.585,0.01,0.97,0.12,0.07,0.03,0.01,0.04,0.04,0.05,1009.19
0.594,0.03,0.98,0.13,0.07,0.03,0.01,0.04,0.04,0.05,1009.19
0.604,0.02,0.97,0.14,0.07,0.03,0.01,0.04,0.04,0.05,1009.19
0.605,0.02,0.97,0.14,-0.04,-0.06,0.12,0.04,0.04,0.05,1009.19
0.636,0.02,0.97,0.14,-0.04,-0.06,0.12,0.04,0.04,0.05,1009.19
0.637,0.02,0.97,0.14,-0.04,-0.06,0.12,0.04,0.04,0.05,1009.24
0.653,0.02,0.97,0.14,-0.04,-0.06,0.12,0.12,0.02,0.06,1009.24
0.654,0.02,0.98,0.14,-0.04,-0.06,0.12,0.12,0.02,0.06,1009.24
0.674,0.03,0.98,0.13,-0.04,-0.06,0.12,0.12,0.02,0.06,1009.24
0.675,0.03,0.98,0.13,-0.04,-0.01,0.15,0.12,0.02,0.06,1009.24
0.717,0.03,0.97,0.13,-0.04,-0.01,0.15,0.12,0.02,0.06,1009.24
0.719,0.03,0.98,0.12,-0.04,-0.01,0.15,0.12,0.02,0.06,1009.24
0.72,0.03,0.98,0.12,-0.04,-0.01,0.15,0.12,0.02,0.06,1009.26
0.723,0.03,0.98,0.12,-0.04,-0.01,0.15,0.21,0.02,0.08,1009.26
0.728,0.04,0.98,0.12,-0.04,-0.01,0.15,0.21,0.02,0.08,1009.26
0.746,0.03,0.98,0.10,-0.04,-0.01,0.15,0.21,0.02,0.08,1009.26
0.747,0.03,0.98,0.10,-0.06,-0.02,0.30,0.21,0.02,0.08,1009.26
0.756,0.03,0.98,0.10,-0.06,-0.02,0.30,0.21,0.02,0.08,1009.25
0.795,0.03,0.98,0.10,-0.06,-0.02,0.30,0.25,-0.01,0.08,1009.25
0.796,0.04,0.97,0.10,-0.06,-0.02,0.30,0.25,-0.01,0.08,1009.25
0.797,0.04,0.99,0.06,-0.06,-0.02,0.30,0.25,-0.01,0.08,1009.25
0.814,0.04,0.99,0.06,0.00,-0.01,0.23,0.25,-0.01,0.08,1009.25
0.815,0.05,0.98,0.09,0.00,-0.01,0.23,0.25,-0.01,0.08,1009.25
0.836,0.06,0.98,0.11,0.00,-0.01,0.23,0.25,-0.01,0.08,1009.25
0.837,0.06,0.98,0.11,0.00,-0.01,0.23,0.25,-0.01,0.08,1009.19
0.861,0.04,0.99,0.09,0.00,-0.01,0.23,0.25,-0.01,0.08,1009.19
0.869,0.04,0.99,0.09,0.00,-0.01,0.23,0.31,-0.04,0.06,1009.19
0.883,0.04,0.99,0.09,0.07,0.02,0.20,0.31,-0.04,0.06,1009.19
0.884,0.06,0.98,0.11,0.07,0.02,0.20,0.31,-0.04,0.06,1009.19
0.885,0.10,0.98,0.12,0.07,0.02,0.20,0.31,-0.04,0.06,1009.19
0.916,0.08,0.98,0.11,0.07,0.02,0.20,0.31,-0.04,0.06,1009.19
0.917,0.08,0.98,0.11,0.07,0.02,0.20,0.31,-0.04,0.06,1009.09
0.927,0.07,0.98,0.08,0.07,0.02,0.20,0.31,-0.04,0.06,1009.09
0.934,0.07,0.98,0.08,0.07,0.02,0.20,0.56,-0.16,-0.06,1009.09
0.954,0.05,0.97,0.07,0.07,0.02,0.20,0.56,-0.16,-0.06,1009.09
0.955,0.05,0.97,0.07,0.28,-0.01,0.71,0.56,-0.16,-0.06,1009.09
0.955,0.05,0.97,0.07,0.28,-0.01,0.71,0.56,-0.16,-0.06,1009.03
0.995,0.01,0.95,0.08,0.28,-0.01,0.71,0.56,-0.16,-0.06,1009.03
0.997,-0.05,0.98,-0.04,0.28,-0.01,0.71,0.56,-0.16,-0.06,1009.03
1.003,-0.05,0.98,-0.04,0.28,-0.01,0.71,0.73,-0.25,-0.04,1009.03
1.024,-0.05,0.98,-0.04,0.17,-0.08,0.94,0.73,-0.25,-0.04,1009.03
1.025,-0.03,0.99,-0.08,0.17,-0.08,0.94,0.73,-0.25,-0.04,1009.03
1.026,-0.05,1.00,-0.02,0.17,-0.08,0.94,0.73,-0.25,-0.04,1009.03
1.036,-0.05,1.00,-0.02,0.17,-0.08,0.94,0.73,-0.25,-0.04,1009.10
1.071,-0.10,1.01,0.08,0.17,-0.08,0.94,0.73,-0.25,-0.04,1009.10
1.073,-0.10,1.01,0.08,0.17,-0.08,0.94,0.83,-1.17,0.26,1009.10
1.074,0.21,1.06,0.14,0.17,-0.08,0.94,0.83,-1.17,0.26,1009.10
1.095,0.49,1.09,0.10,0.17,-0.08,0.94,0.83,-1.17,0.26,1009.10
1.096,0.49,1.09,0.10,-0.76,0.08,0.43,0.83,-1.17,0.26,1009.10
1.116,0.30,1.08,-0.16,-0.76,0.08,0.43,0.83,-1.17,0.26,1009.10
1.118,0.30,1.08,-0.16,-0.76,0.08,0.43,0.83,-1.17,0.26,1008.95
1.127,0.43,1.33,-0.58,-0.76,0.08,0.43,0.83,-1.17,0.26,1008.95
1.144,0.43,1.33,-0.58,-0.76,0.08,0.43,0.38,-3.29,-0.20,1008.95
1.157,0.72,0.94,0.03,-0.76,0.08,0.43,0.38,-3.29,-0.20,1008.95
1.157,0.72,0.94,0.03,-0.76,0.08,0.43,0.38,-3.29,-0.20,1009.12
1.164,0.67,0.85,0.06,-0.76,0.08,0.43,0.38,-3.29,-0.20,1009.12
1.165,0.67,0.85,0.06,1.90,0.67,1.49,0.38,-3.29,-0.20,1009.12
1.199,0.78,0.85,-0.02,1.90,0.67,1.49,0.38,-3.29,-0.20,1009.12
1.215,0.78,0.85,-0.02,1.90,0.67,1.49,-0.36,-2.95,0.38,1009.12
1.216,0.83,0.82,-0.04,1.90,0.67,1.49,-0.36,-2.95,0.38,1009.12
1.235,0.75,0.82,-0.02,1.90,0.67,1.49,-0.36,-2.95,0.38,1009.12
1.236,0.75,0.82,-0.02,4.85,0.64,-1.09,-0.36,-2.95,0.38,1009.12
1.237,0.75,0.82,-0.02,4.85,0.64,-1.09,-0.36,-2.95,0.38,1009.15
1.261,0.60,0.82,-0.00,4.85,0.64,-1.09,-0.36,-2.95,0.38,1009.15
1.284,0.60,0.82,-0.00,4.85,0.64,-1.09,0.09,-1.15,0.89,1009.15
1.285,0.47,0.86,-0.01,4.85,0.64,-1.09,0.09,-1.15,0.89,1009.15
1.304,0.47,0.86,-0.01,5.94,-1.41,0.51,0.09,-1.15,0.89,1009.15
1.305,0.44,0.91,-0.02,5.94,-1.41,0.51,0.09,-1.15,0.89,1009.15
1.305,0.38,0.97,-0.04,5.94,-1.41,0.51,0.09,-1.15,0.89,1009.15
1.316,0.38,0.97,-0.04,5.94,-1.41,0.51,0.09,-1.15,0.89,1009.16
1.327,0.31,1.00,-0.05,5.94,-1.41,0.51,0.09,-1.15,0.89,1009.16
1.354,0.31,1.00,-0.05,5.94,-1.41,0.51,0.01,-0.37,1.33,1009.16
1.355,0.26,1.03,-0.09,5.94,-1.41,0.51,0.01,-0.37,1.33,1009.16
1.356,0.26,1.03,-0.09,5.94,-1.41,0.51,0.01,-0.37,1.33,1009.16
1.374,0.24,1.03,-0.12,5.94,-1.41,0.51,0.01,-0.37,1.33,1009.16
1.375,0.24,1.03,-0.12,1.98,-0.51,0.51,0.01,-0.37,1.33,1009.16
1.395,0.06,1.01,-0.13,1.98,-0.51,0.51,0.01,-0.37,1.33,1009.16
1.423,0.06,1.01,-0.13,1.98,-0.51,0.51,-0.11,0.01,0.92,1009.16
1.425,-0.14,0.95,-0.06,1.98,-0.51,0.51,-0.11,0.01,0.92,1009.16
1.436,-0.19,0.94,-0.05,1.98,-0.51,0.51,-0.11,0.01,0.92,1009.16
1.437,-0.19,0.94,-0.05,1.98,-0.51,0.51,-0.11,0.01,0.92,1009.24
1.443,-0.16,0.98,-0.07,1.98,-0.51,0.51,-0.11,0.01,0.92,1009.24
1.444,-0.16,0.98,-0.07,-0.55,0.83,-0.24,-0.11,0.01,0.92,1009.24
1.494,-0.16,0.98,-0.07,-0.55,0.83,-0.24,-0.03,0.41,0.66,1009.24
1.496,-0.22,1.02,-0.07,-0.55,0.83,-0.24,-0.03,0.41,0.66,1009.24
1.496,-0.38,1.01,-0.04,-0.55,0.83,-0.24,-0.03,0.41,0.66,1009.24
1.514,-0.56,0.96,0.01,-0.55,0.83,-0.24,-0.03,0.41,0.66,1009.24
1.515,-0.56,0.96,0.01,-4.58,0.37,-0.17,-0.03,0.41,0.66,1009.24
1.516,-0.56,0.96,0.01,-4.58,0.37,-0.17,-0.03,0.41,0.66,1009.16
1.527,-0.48,1.00,0.07,-4.58,0.37,-0.17,-0.03,0.41,0.66,1009.16
1.556,-0.37,1.07,0.02,-4.58,0.37,-0.17,-0.03,0.41,0.66,1009.16
1.557,-0.37,1.07,0.02,-4.58,0.37,-0.17,-0.03,0.41,0.66,1009.16
1.569,-0.37,1.07,0.02,-4.58,0.37,-0.17,-0.34,0.39,0.06,1009.16
1.584,-0.37,1.07,0.02,-6.49,0.47,0.15,-0.34,0.39,0.06,1009.16
1.585,-0.42,1.05,-0.01,-6.49,0.47,0.15,-0.34,0.39,0.06,1009.16
1.585,-0.02,1.36,-0.67,-6.49,0.47,0.15,-0.34,0.39,0.06,1009.16
1.635,-0.02,1.36,-0.67,-6.49,0.47,0.15,-0.52,-0.77,-2.14,1009.16
1.636,0.32,1.15,-0.43,-6.49,0.47,0.15,-0.52,-0.77,-2.14,1009.16
1.637,0.27,1.03,-0.06,-6.49,0.47,0.15,-0.52,-0.77,-2.14,1009.16
1.637,0.27,1.03,-0.06,-6.49,0.47,0.15,-0.52,-0.77,-2.14,1009.51
1.654,-0.32,1.01,-0.05,-6.49,0.47,0.15,-0.52,-0.77,-2.14,1009.51
1.655,-0.32,1.01,-0.05,-4.01,1.58,-1.84,-0.52,-0.77,-2.14,1009.51
1.704,-0.32,1.01,-0.05,-4.01,1.58,-1.84,-0.47,-0.15,-1.04,1009.51
1.706,-0.67,0.87,0.39,-4.01,1.58,-1.84,-0.47,-0.15,-1.04,1009.51
1.706,0.02,1.09,0.16,-4.01,1.58,-1.84,-0.47,-0.15,-1.04,1009.51
1.718,0.11,0.97,0.06,-4.01,1.58,-1.84,-0.47,-0.15,-1.04,1009.51
1.719,0.11,0.97,0.06,-4.01,1.58,-1.84,-0.47,-0.15,-1.04,1009.43
1.723,-0.04,0.92,0.08,-4.01,1.58,-1.84,-0.47,-0.15,-1.04,1009.43
1.725,-0.04,0.92,0.08,-0.78,0.52,-1.33,-0.47,-0.15,-1.04,1009.43
1.756,-0.11,0.96,-0.04,-0.78,0.52,-1.33,-0.47,-0.15,-1.04,1009.43
1.758,-0.11,0.96,-0.04,-0.78,0.52,-1.33,-0.47,-0.15,-1.04,1009.48
1.774,-0.11,0.96,-0.04,-0.78,0.52,-1.33,-0.05,-0.17,-0.56,1009.48
1.775,-0.10,1.01,-0.10,-0.78,0.52,-1.33,-0.05,-0.17,-0.56,1009.48
1.796,-0.10,1.01,-0.10,-0.90,-0.13,1.31,-0.05,-0.17,-0.56,1009.48
1.797,-0.10,1.03,-0.09,-0.90,-0.13,1.31,-0.05,-0.17,-0.56,1009.48
1.836,-0.10,1.03,-0.09,-0.90,-0.13,1.31,-0.05,-0.17,-0.56,1009.46
1.838,-0.02,1.02,0.00,-0.90,-0.13,1.31,-0.05,-0.17,-0.56,1009.46
1.838,-0.01,1.00,0.06,-0.90,-0.13,1.31,-0.05,-0.17,-0.56,1009.46
1.843,-0.01,1.00,0.06,-0.90,-0.13,1.31,-0.14,-0.03,-0.20,1009.46
1.86,0.01,0.99,0.09,-0.90,-0.13,1.31,-0.14,-0.03,-0.20,1009.46
1.87,0.01,0.99,0.08,-0.90,-0.13,1.31,-0.14,-0.03,-0.20,1009.46
1.874,0.01,0.99,0.08,-1.03,0.16,-0.95,-0.14,-0.03,-0.20,1009.46
1.914,0.01,0.99,0.08,-1.03,0.16,-0.95,0.13,0.02,-0.23,1009.46
1.916,0.00,1.01,0.02,-1.03,0.16,-0.95,0.13,0.02,-0.23,1009.46
1.917,0.04,1.01,0.05,-1.03,0.16,-0.95,0.13,0.02,-0.23,1009.46
1.918,0.04,1.01,0.05,-1.03,0.16,-0.95,0.13,0.02,-0.23,1009.30
1.927,0.02,1.00,0.03,-1.03,0.16,-0.95,0.13,0.02,-0.23,1009.30
1.934,0.02,1.00,0.03,0.09,0.11,0.49,0.13,0.02,-0.23,1009.30
1.956,-0.00,0.99,0.02,0.09,0.11,0.49,0.13,0.02,-0.23,1009.30
1.957,-0.00,0.99,0.02,0.09,0.11,0.49,0.13,0.02,-0.23,1009.15
1.985,-0.01,1.00,0.00,0.09,0.11,0.49,0.13,0.02,-0.23,1009.15
1.986,-0.01,1.00,0.00,0.09,0.11,0.49,0.24,0.08,-0.39,1009.15
1.995,-0.02,1.00,-0.02,0.09,0.11,0.49,0.24,0.08,-0.39,1009.15
2.004,-0.03,1.00,-0.02,0.09,0.11,0.49,0.24,0.08,-0.39,1009.15
2.005,-0.03,1.00,-0.02,0.53,0.18,0.30,0.24,0.08,-0.39,1009.15
2.036,-0.02,1.00,-0.03,0.53,0.18,0.30,0.24,0.08,-0.39,1009.15
2.037,-0.02,1.00,-0.03,0.53,0.18,0.30,0.24,0.08,-0.39,1009.05
2.054,-0.06,1.00,-0.06,0.53,0.18,0.30,0.24,0.08,-0.39,1009.05
2.055,-0.06,1.00,-0.06,0.53,0.18,0.30,0.18,0.13,-0.53,1009.05
2.075,-0.06,1.00,-0.06,0.56,0.13,-0.01,0.18,0.13,-0.53,1009.05
2.076,-0.06,1.02,-0.08,0.56,0.13,-0.01,0.18,0.13,-0.53,1009.05
2.116,-0.05,1.03,-0.08,0.56,0.13,-0.01,0.18,0.13,-0.53,1009.05
2.118,-0.07,1.03,-0.06,0.56,0.13,-0.01,0.18,0.13,-0.53,1009.05
2.118,-0.07,1.03,-0.06,0.56,0.13,-0.01,0.18,0.13,-0.53,1009.14
2.123,-0.07,1.03,-0.06,0.56,0.13,-0.01,0.01,0.02,-0.70,1009.14
2.127,-0.07,1.04,-0.07,0.56,0.13,-0.01,0.01,0.02,-0.70,1009.14
2.144,-0.07,1.04,-0.07,0.76,0.34,-0.52,0.01,0.02,-0.70,1009.14
2.145,-0.08,1.05,-0.07,0.76,0.34,-0.52,0.01,0.02,-0.70,1009.14
2.156,-0.08,1.05,-0.07,0.76,0.34,-0.52,0.01,0.02,-0.70,1009.22
2.196,-0.08,1.05,-0.07,0.76,0.34,-0.52,-0.10,-0.04,-0.98,1009.22
2.197,-0.07,1.06,-0.05,0.76,0.34,-0.52,-0.10,-0.04,-0.98,1009.22
2.198,-0.09,1.05,-0.04,0.76,0.34,-0.52,-0.10,-0.04,-0.98,1009.22
2.215,-0.07,1.08,-0.04,0.76,0.34,-0.52,-0.10,-0.04,-0.98,1009.22
2.217,-0.07,1.08,-0.04,1.24,0.70,-0.64,-0.10,-0.04,-0.98,1009.22
2.236,-0.06,1.13,-0.08,1.24,0.70,-0.64,-0.10,-0.04,-0.98,1009.22
2.237,-0.06,1.13,-0.08,1.24,0.70,-0.64,-0.10,-0.04,-0.98,1009.28
2.261,-0.04,1.17,-0.04,1.24,0.70,-0.64,-0.10,-0.04,-0.98,1009.28
2.263,-0.04,1.17,-0.04,1.24,0.70,-0.64,-0.21,-0.05,-1.54,1009.28
2.284,-0.04,1.17,-0.04,2.36,1.34,-0.63,-0.21,-0.05,-1.54,1009.28
2.285,0.02,1.26,-0.05,2.36,1.34,-0.63,-0.21,-0.05,-1.54,1009.28
2.285,0.17,1.40,0.00,2.36,1.34,-0.63,-0.21,-0.05,-1.54,1009.28
2.317,0.33,1.50,0.10,2.36,1.34,-0.63,-0.21,-0.05,-1.54,1009.28
2.318,0.33,1.50,0.10,2.36,1.34,-0.63,-0.21,-0.05,-1.54,1009.24
2.328,0.42,1.56,0.07,2.36,1.34,-0.63,-0.21,-0.05,-1.54,1009.24
2.334,0.42,1.56,0.07,2.36,1.34,-0.63,-0.43,0.32,-3.15,1009.24
2.355,0.49,1.57,0.17,2.36,1.34,-0.63,-0.43,0.32,-3.15,1009.24
2.355,0.49,1.57,0.17,5.64,4.21,-0.66,-0.43,0.32,-3.15,1009.24
2.356,0.49,1.57,0.17,5.64,4.21,-0.66,-0.43,0.32,-3.15,1009.24
2.396,0.16,1.58,0.15,5.64,4.21,-0.66,-0.43,0.32,-3.15,1009.24
2.398,-0.10,1.52,0.13,5.64,4.21,-0.66,-0.43,0.32,-3.15,1009.24
2.404,-0.10,1.52,0.13,5.64,4.21,-0.66,-0.56,1.13,-5.35,1009.24
2.424,-0.10,1.52,0.13,11.54,9.31,1.28,-0.56,1.13,-5.35,1009.24
2.426,-0.13,1.33,0.41,11.54,9.31,1.28,-0.56,1.13,-5.35,1009.24
2.426,-0.76,0.24,-0.15,11.54,9.31,1.28,-0.56,1.13,-5.35,1009.24
2.436,-0.76,0.24,-0.15,11.54,9.31,1.28,-0.56,1.13,-5.35,1008.82
2.461,-1.61,0.76,-0.20,11.54,9.31,1.28,-0.56,1.13,-5.35,1008.82
2.475,0.53,0.62,-0.00,11.54,9.31,1.28,-0.56,1.13,-5.35,1008.82
2.477,0.53,0.62,-0.00,11.54,9.31,1.28,-0.08,-0.34,-1.47,1008.82
2.495,0.17,0.54,-0.03,11.54,9.31,1.28,-0.08,-0.34,-1.47,1008.82
2.496,0.17,0.54,-0.03,4.68,4.89,0.67,-0.08,-0.34,-1.47,1008.82
2.517,0.23,0.37,0.14,4.68,4.89,0.67,-0.08,-0.34,-1.47,1008.82
2.518,0.23,0.37,0.14,4.68,4.89,0.67,-0.08,-0.34,-1.47,1008.90
2.527,0.21,0.27,0.16,4.68,4.89,0.67,-0.08,-0.34,-1.47,1008.90
2.544,0.21,0.27,0.16,4.68,4.89,0.67,-0.39,-0.84,1.88,1008.90
2.556,-0.02,0.26,0.01,4.68,4.89,0.67,-0.39,-0.84,1.88,1008.90
2.556,-0.02,0.26,0.01,4.68,4.89,0.67,-0.39,-0.84,1.88,1009.04
2.565,0.08,0.33,-0.09,4.68,4.89,0.67,-0.39,-0.84,1.88,1009.04
2.565,0.08,0.33,-0.09,3.81,-1.33,-1.46,-0.39,-0.84,1.88,1009.04
2.595,0.13,0.44,-0.18,3.81,-1.33,-1.46,-0.39,-0.84,1.88,1009.04
2.616,0.09,0.57,-0.26,3.81,-1.33,-1.46,-0.39,-0.84,1.88,1009.04
2.617,0.09,0.57,-0.26,3.81,-1.33,-1.46,-0.12,0.47,4.52,1009.04
2.635,0.05,0.72,-0.32,3.81,-1.33,-1.46,-0.12,0.47,4.52,1009.04
2.636,0.05,0.72,-0.32,4.30,-5.92,-0.18,-0.12,0.47,4.52,1009.04
2.636,0.05,0.72,-0.32,4.30,-5.92,-0.18,-0.12,0.47,4.52,1009.11
2.661,0.07,0.91,-0.37,4.30,-5.92,-0.18,-0.12,0.47,4.52,1009.11
2.685,0.07,0.91,-0.37,4.30,-5.92,-0.18,0.53,1.05,5.33,1009.11
2.686,0.13,1.12,-0.45,4.30,-5.92,-0.18,0.53,1.05,5.33,1009.11
2.705,0.13,1.12,-0.45,0.76,-3.27,-2.77,0.53,1.05,5.33,1009.11
2.706,0.06,1.37,-0.54,0.76,-3.27,-2.77,0.53,1.05,5.33,1009.11
2.707,0.10,1.76,-0.66,0.76,-3.27,-2.77,0.53,1.05,5.33,1009.11
2.717,0.10,1.76,-0.66,0.76,-3.27,-2.77,0.53,1.05,5.33,1009.22
2.727,-0.33,1.83,-0.40,0.76,-3.27,-2.77,0.53,1.05,5.33,1009.22
2.755,-0.33,1.83,-0.40,0.76,-3.27,-2.77,0.14,0.78,4.54,1009.22
2.756,-0.44,1.94,-0.38,0.76,-3.27,-2.77,0.14,0.78,4.54,1009.22
2.757,-0.44,1.94,-0.38,0.76,-3.27,-2.77,0.14,0.78,4.54,1009.25
2.775,-0.44,1.94,-0.38,-1.77,4.25,-5.29,0.14,0.78,4.54,1009.25
2.776,-0.06,2.99,-0.47,-1.77,4.25,-5.29,0.14,0.78,4.54,1009.25
2.795,-1.84,1.04,0.41,-1.77,4.25,-5.29,0.14,0.78,4.54,1009.25
2.825,-1.84,1.04,0.41,-1.77,4.25,-5.29,-0.02,1.37,2.40,1009.25
2.826,-1.88,1.65,0.02,-1.77,4.25,-5.29,-0.02,1.37,2.40,1009.25
2.837,-1.92,1.48,0.09,-1.77,4.25,-5.29,-0.02,1.37,2.40,1009.25
2.838,-1.92,1.48,0.09,-1.77,4.25,-5.29,-0.02,1.37,2.40,1009.28
2.844,-1.65,1.39,-0.08,-1.77,4.25,-5.29,-0.02,1.37,2.40,1009.28
2.845,-1.65,1.39,-0.08,-8.04,10.71,-2.71,-0.02,1.37,2.40,1009.28
2.895,-1.65,1.39,-0.08,-8.04,10.71,-2.71,-0.34,0.42,-3.35,1009.28
2.897,-1.06,1.08,-0.18,-8.04,10.71,-2.71,-0.34,0.42,-3.35,1009.28
2.898,0.78,1.14,0.01,-8.04,10.71,-2.71,-0.34,0.42,-3.35,1009.28
2.915,-1.04,0.96,0.02,-8.04,10.71,-2.71,-0.34,0.42,-3.35,1009.28
2.917,-1.04,0.96,0.02,-18.08,5.18,-0.59,-0.34,0.42,-3.35,1009.28
2.918,-1.04,0.96,0.02,-18.08,5.18,-0.59,-0.34,0.42,-3.35,1009.33
2.927,-1.12,0.91,0.65,-18.08,5.18,-0.59,-0.34,0.42,-3.35,1009.33
2.956,-0.19,1.14,-0.63,-18.08,5.18,-0.59,-0.34,0.42,-3.35,1009.33
2.957,-0.19,1.14,-0.63,-18.08,5.18,-0.59,-0.34,0.42,-3.35,1009.74
2.964,-0.19,1.14,-0.63,-18.08,5.18,-0.59,-0.00,-0.33,-1.26,1009.74
2.984,-0.19,1.14,-0.63,-5.42,0.39,0.49,-0.00,-0.33,-1.26,1009.74
2.986,-0.34,0.95,0.01,-5.42,0.39,0.49,-0.00,-0.33,-1.26,1009.74
2.986,-0.03,0.97,0.08,-5.42,0.39,0.49,-0.00,-0.33,-1.26,1009.74
3.035,-0.03,0.97,0.08,-5.42,0.39,0.49,-0.10,-0.13,-0.37,1009.74
3.036,-0.03,0.97,0.17,-5.42,0.39,0.49,-0.10,-0.13,-0.37,1009.74
3.036,-0.11,1.00,0.02,-5.42,0.39,0.49,-0.10,-0.13,-0.37,1009.74
3.036,-0.11,1.00,0.02,-5.42,0.39,0.49,-0.10,-0.13,-0.37,1009.44
3.055,-0.08,0.99,0.05,-5.42,0.39,0.49,-0.10,-0.13,-0.37,1009.44
