time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,P
0.422,0.19,0.84,0.56,0.17,0.10,-0.24,-0.04,0.02,0.06,1005.92
0.479,0.19,0.84,0.56,0.23,0.08,-0.03,-0.04,0.02,0.06,1005.92
0.479,0.19,0.84,0.57,0.23,0.08,-0.03,-0.04,0.02,0.06,1005.92
0.479,0.18,0.84,0.57,0.23,0.08,-0.03,-0.04,0.02,0.06,1005.92
0.48,0.19,0.82,0.58,0.23,0.08,-0.03,-0.04,0.02,0.06,1005.92
0.48,0.19,0.82,0.58,0.23,0.08,-0.03,0.02,0.07,0.13,1005.92
0.481,0.19,0.82,0.58,0.23,0.08,-0.03,0.02,0.07,0.13,1005.93
0.519,0.19,0.82,0.58,0.23,0.08,-0.03,0.02,0.07,0.13,1005.92
0.536,0.24,0.82,0.59,0.23,0.08,-0.03,0.02,0.07,0.13,1005.92
0.537,0.26,0.82,0.58,0.23,0.08,-0.03,0.02,0.07,0.13,1005.92
0.538,0.28,0.82,0.58,0.23,0.08,-0.03,0.02,0.07,0.13,1005.92
0.538,0.28,0.82,0.58,0.23,0.08,-0.03,-0.02,-0.02,0.45,1005.92
0.538,0.28,0.82,0.58,0.66,-0.02,0.03,-0.02,-0.02,0.45,1005.92
0.595,0.29,0.82,0.58,0.66,-0.02,0.03,-0.02,-0.02,0.45,1005.92
0.596,0.29,0.83,0.57,0.66,-0.02,0.03,-0.02,-0.02,0.45,1005.92
0.596,0.31,0.83,0.56,0.66,-0.02,0.03,-0.02,-0.02,0.45,1005.92
0.597,0.31,0.83,0.56,0.66,-0.02,0.03,-0.02,0.11,0.86,1005.92
0.597,0.31,0.83,0.56,0.66,0.19,-0.12,-0.02,0.11,0.86,1005.92
0.6,0.31,0.83,0.56,0.66,0.19,-0.12,-0.02,0.11,0.86,1005.91
0.653,0.32,0.84,0.57,0.66,0.19,-0.12,-0.02,0.11,0.86,1005.91
0.654,0.34,0.86,0.57,0.66,0.19,-0.12,-0.02,0.11,0.86,1005.91
0.655,0.36,0.91,0.58,0.66,0.19,-0.12,-0.02,0.11,0.86,1005.91
0.655,0.36,0.91,0.58,0.66,0.19,-0.12,0.01,-0.11,1.23,1005.91
0.656,0.36,0.91,0.58,0.46,0.78,-0.04,0.01,-0.11,1.23,1005.91
0.679,0.36,0.91,0.58,0.46,0.78,-0.04,0.01,-0.11,1.23,1005.91
0.711,0.37,0.96,0.59,0.46,0.78,-0.04,0.01,-0.11,1.23,1005.91
0.713,0.40,0.95,0.57,0.46,0.78,-0.04,0.01,-0.11,1.23,1005.91
0.714,0.39,0.89,0.52,0.46,0.78,-0.04,0.01,-0.11,1.23,1005.91
0.714,0.39,0.89,0.52,0.46,0.78,-0.04,-0.11,-0.40,1.36,1005.91
0.715,0.39,0.89,0.52,0.15,1.59,-0.16,-0.11,-0.40,1.36,1005.91
0.719,0.39,0.89,0.52,0.15,1.59,-0.16,-0.11,-0.40,1.36,1005.91
0.771,0.33,0.82,0.47,0.15,1.59,-0.16,-0.11,-0.40,1.36,1005.91
0.773,0.37,0.73,0.37,0.15,1.59,-0.16,-0.11,-0.40,1.36,1005.91
0.774,0.39,0.68,0.30,0.15,1.59,-0.16,-0.11,-0.40,1.36,1005.91
0.775,0.39,0.68,0.30,-0.67,0.07,-1.84,-0.11,-0.40,1.36,1005.91
0.776,0.39,0.68,0.30,-0.67,0.07,-1.84,-0.31,-0.54,1.11,1005.91
0.799,0.39,0.68,0.30,-0.67,0.07,-1.84,-0.31,-0.54,1.11,1005.92
0.828,0.35,0.64,0.25,-0.67,0.07,-1.84,-0.31,-0.54,1.11,1005.92
0.831,0.32,0.59,0.17,-0.67,0.07,-1.84,-0.31,-0.54,1.11,1005.92
0.832,0.25,0.54,0.18,-0.67,0.07,-1.84,-0.31,-0.54,1.11,1005.92
0.832,0.25,0.54,0.18,-0.67,0.07,-1.84,-0.50,-0.78,0.68,1005.92
0.833,0.25,0.54,0.18,-1.71,-1.06,-3.42,-0.50,-0.78,0.68,1005.92
0.879,0.25,0.54,0.18,-1.71,-1.06,-3.42,-0.50,-0.78,0.68,1005.91
0.892,0.25,0.51,0.22,-1.71,-1.06,-3.42,-0.50,-0.78,0.68,1005.91
0.894,0.13,0.60,0.21,-1.71,-1.06,-3.42,-0.50,-0.78,0.68,1005.91
0.896,-0.14,0.72,0.10,-1.71,-1.06,-3.42,-0.50,-0.78,0.68,1005.91
0.897,-0.14,0.72,0.10,-1.71,-1.06,-3.42,-0.26,-1.89,-0.25,1005.91
0.898,-0.14,0.72,0.10,-4.22,-0.81,-3.10,-0.26,-1.89,-0.25,1005.91
0.921,-0.14,0.72,0.10,-4.22,-0.81,-3.10,-0.26,-1.89,-0.25,1005.91
0.945,-0.15,0.73,0.01,-4.22,-0.81,-3.10,-0.26,-1.89,-0.25,1005.91
0.947,0.28,0.64,0.34,-4.22,-0.81,-3.10,-0.26,-1.89,-0.25,1005.91
0.947,1.01,0.53,0.65,-4.22,-0.81,-3.10,-0.26,-1.89,-0.25,1005.91
0.948,1.01,0.53,0.65,-4.22,-0.81,-3.10,-0.32,-4.43,-0.49,1005.91
0.949,1.01,0.53,0.65,-2.08,-0.64,-0.26,-0.32,-4.43,-0.49,1005.91
1.0,1.01,0.53,0.65,-2.08,-0.64,-0.26,-0.32,-4.43,-0.49,1005.92
1.013,0.94,0.58,0.51,-2.08,-0.64,-0.26,-0.32,-4.43,-0.49,1005.92
1.014,0.48,0.62,0.35,-2.08,-0.64,-0.26,-0.32,-4.43,-0.49,1005.92
1.015,0.40,0.72,0.34,-2.08,-0.64,-0.26,-0.32,-4.43,-0.49,1005.92
1.016,0.40,0.72,0.34,-2.08,-0.64,-0.26,1.23,-1.89,-2.41,1005.92
1.017,0.40,0.72,0.34,0.81,-1.52,1.45,1.23,-1.89,-2.41,1005.92
1.062,0.51,0.74,0.42,0.81,-1.52,1.45,1.23,-1.89,-2.41,1005.92
1.064,0.53,0.71,0.49,0.81,-1.52,1.45,1.23,-1.89,-2.41,1005.92
1.065,0.48,0.76,0.46,0.81,-1.52,1.45,1.23,-1.89,-2.41,1005.92
1.066,0.48,0.76,0.46,0.81,-1.52,1.45,1.44,0.53,-2.17,1005.92
1.067,0.48,0.76,0.46,0.86,-1.27,2.47,1.44,0.53,-2.17,1005.92
1.079,0.48,0.76,0.46,0.86,-1.27,2.47,1.44,0.53,-2.17,1005.93
1.129,0.48,0.76,0.46,0.86,-1.27,2.47,1.44,0.53,-2.17,1005.95
1.131,0.37,0.85,0.43,0.86,-1.27,2.47,1.44,0.53,-2.17,1005.95
1.132,0.32,0.97,0.38,0.86,-1.27,2.47,1.44,0.53,-2.17,1005.95
1.133,0.34,1.02,0.33,0.86,-1.27,2.47,1.44,0.53,-2.17,1005.95
1.133,0.34,1.02,0.33,0.86,-1.27,2.47,1.37,0.45,-1.93,1005.95
1.134,0.34,1.02,0.33,0.29,0.26,2.25,1.37,0.45,-1.93,1005.95
1.179,0.36,1.03,0.32,0.29,0.26,2.25,1.37,0.45,-1.93,1005.95
1.181,0.33,1.04,0.32,0.29,0.26,2.25,1.37,0.45,-1.93,1005.95
1.182,0.37,1.03,0.30,0.29,0.26,2.25,1.37,0.45,-1.93,1005.95
1.183,0.37,1.03,0.30,0.29,0.26,2.25,0.60,-0.87,-1.52,1005.95
1.184,0.37,1.03,0.30,1.12,0.80,2.00,0.60,-0.87,-1.52,1005.95
1.202,0.37,1.03,0.30,1.12,0.80,2.00,0.60,-0.87,-1.52,1005.93
1.238,0.40,1.00,0.28,1.12,0.80,2.00,0.60,-0.87,-1.52,1005.93
1.239,0.40,1.00,0.27,1.12,0.80,2.00,0.60,-0.87,-1.52,1005.93
1.24,0.41,0.97,0.25,1.12,0.80,2.00,0.60,-0.87,-1.52,1005.93
1.241,0.41,0.97,0.25,1.12,0.80,2.00,0.41,-0.65,-1.00,1005.93
1.242,0.41,0.97,0.25,2.07,0.21,1.80,0.41,-0.65,-1.00,1005.93
1.281,0.41,0.97,0.25,2.07,0.21,1.80,0.41,-0.65,-1.00,1005.94
1.296,0.37,0.93,0.23,2.07,0.21,1.80,0.41,-0.65,-1.00,1005.94
1.297,0.27,0.91,0.18,2.07,0.21,1.80,0.41,-0.65,-1.00,1005.94
1.298,0.23,0.89,0.07,2.07,0.21,1.80,0.41,-0.65,-1.00,1005.94
1.298,0.23,0.89,0.07,1.32,-0.65,1.04,0.41,-0.65,-1.00,1005.94
1.299,0.23,0.89,0.07,1.32,-0.65,1.04,0.61,0.19,-0.73,1005.94
1.319,0.23,0.89,0.07,1.32,-0.65,1.04,0.61,0.19,-0.73,1005.94
1.354,0.20,0.84,0.07,1.32,-0.65,1.04,0.61,0.19,-0.73,1005.94
1.355,0.03,1.06,0.20,1.32,-0.65,1.04,0.61,0.19,-0.73,1005.94
1.356,0.11,2.05,-0.13,1.32,-0.65,1.04,0.61,0.19,-0.73,1005.94
1.357,0.11,2.05,-0.13,1.32,-0.65,1.04,0.74,-0.20,-0.88,1005.94
1.358,0.11,2.05,-0.13,0.06,3.16,0.32,0.74,-0.20,-0.88,1005.94
1.4,0.11,2.05,-0.13,0.06,3.16,0.32,0.74,-0.20,-0.88,1005.95
1.411,0.70,2.86,-0.33,0.06,3.16,0.32,0.74,-0.20,-0.88,1005.95
1.412,1.25,1.39,-0.01,0.06,3.16,0.32,0.74,-0.20,-0.88,1005.95
1.412,0.20,0.34,0.00,0.06,3.16,0.32,0.74,-0.20,-0.88,1005.95
1.413,0.20,0.34,0.00,0.06,3.16,0.32,0.71,-0.01,-0.65,1005.95
1.413,0.20,0.34,0.00,6.17,5.08,-0.80,0.71,-0.01,-0.65,1005.95
1.471,-0.26,0.15,-0.10,6.17,5.08,-0.80,0.71,-0.01,-0.65,1005.95
1.472,-0.28,0.35,0.03,6.17,5.08,-0.80,0.71,-0.01,-0.65,1005.95
1.473,-0.30,0.88,0.02,6.17,5.08,-0.80,0.71,-0.01,-0.65,1005.95
1.474,-0.30,0.88,0.02,6.17,5.08,-0.80,0.51,-0.34,-1.47,1005.95
1.475,-0.30,0.88,0.02,-2.66,-5.29,0.43,0.51,-0.34,-1.47,1005.95
1.48,-0.30,0.88,0.02,-2.66,-5.29,0.43,0.51,-0.34,-1.47,1005.95
1.52,-0.30,0.88,0.02,-2.66,-5.29,0.43,0.51,-0.34,-1.47,1005.95
1.529,-0.39,1.44,-0.32,-2.66,-5.29,0.43,0.51,-0.34,-1.47,1005.95
1.531,-0.16,1.71,-0.45,-2.66,-5.29,0.43,0.51,-0.34,-1.47,1005.95
1.532,-0.06,1.23,0.03,-2.66,-5.29,0.43,0.51,-0.34,-1.47,1005.95
1.533,-0.06,1.23,0.03,-2.66,-5.29,0.43,0.55,-0.59,-0.83,1005.95
1.536,-0.06,1.23,0.03,-1.37,4.41,-1.48,0.55,-0.59,-0.83,1005.95
1.593,-0.11,0.73,0.18,-1.37,4.41,-1.48,0.55,-0.59,-0.83,1005.95
1.595,-0.12,0.71,-0.12,-1.37,4.41,-1.48,0.55,-0.59,-0.83,1005.95
1.596,-0.12,0.98,-0.23,-1.37,4.41,-1.48,0.55,-0.59,-0.83,1005.95
1.597,-0.12,0.98,-0.23,-0.16,-1.84,0.76,0.55,-0.59,-0.83,1005.95
1.598,-0.12,0.98,-0.23,-0.16,-1.84,0.76,0.77,-0.32,-0.54,1005.95
1.609,-0.12,0.98,-0.23,-0.16,-1.84,0.76,0.77,-0.32,-0.54,1005.95
1.645,-0.28,1.10,-0.41,-0.16,-1.84,0.76,0.77,-0.32,-0.54,1005.95
1.646,-0.34,1.06,-0.34,-0.16,-1.84,0.76,0.77,-0.32,-0.54,1005.95
1.646,-0.23,0.97,-0.20,-0.16,-1.84,0.76,0.77,-0.32,-0.54,1005.95
1.647,-0.23,0.97,-0.20,-1.62,0.51,-1.38,0.77,-0.32,-0.54,1005.95
1.647,-0.23,0.97,-0.20,-1.62,0.51,-1.38,0.60,-0.01,-0.25,1005.95
1.68,-0.23,0.97,-0.20,-1.62,0.51,-1.38,0.60,-0.01,-0.25,1005.95
1.703,-0.10,0.96,-0.22,-1.62,0.51,-1.38,0.60,-0.01,-0.25,1005.95
1.704,-0.13,0.97,-0.27,-1.62,0.51,-1.38,0.60,-0.01,-0.25,1005.95
1.705,-0.12,1.01,-0.28,-1.62,0.51,-1.38,0.60,-0.01,-0.25,1005.95
1.705,-0.12,1.01,-0.28,-1.62,0.51,-1.38,0.47,-0.26,0.04,1005.95
1.706,-0.12,1.01,-0.28,-0.02,-0.05,-0.49,0.47,-0.26,0.04,1005.95
1.721,-0.12,1.01,-0.28,-0.02,-0.05,-0.49,0.47,-0.26,0.04,1005.94
1.762,-0.13,1.00,-0.21,-0.02,-0.05,-0.49,0.47,-0.26,0.04,1005.94
1.763,-0.15,0.96,-0.21,-0.02,-0.05,-0.49,0.47,-0.26,0.04,1005.94
1.764,-0.04,0.95,-0.28,-0.02,-0.05,-0.49,0.47,-0.26,0.04,1005.94
1.765,-0.04,0.95,-0.28,-0.02,-0.05,-0.49,0.36,-0.20,0.10,1005.94
1.766,-0.04,0.95,-0.28,0.07,-0.09,-0.10,0.36,-0.20,0.10,1005.94
1.818,-0.04,0.95,-0.28,0.07,-0.09,-0.10,0.36,-0.20,0.10,1005.95
1.827,0.06,1.01,-0.25,0.07,-0.09,-0.10,0.36,-0.20,0.10,1005.95
1.828,-0.03,1.01,-0.26,0.07,-0.09,-0.10,0.36,-0.20,0.10,1005.95
1.829,-0.19,0.98,-0.22,0.07,-0.09,-0.10,0.36,-0.20,0.10,1005.95
1.829,-0.19,0.98,-0.22,0.07,-0.09,-0.10,0.31,-0.29,-0.00,1005.95
1.831,-0.19,0.98,-0.22,0.61,0.23,-0.03,0.31,-0.29,-0.00,1005.95
1.878,-0.06,0.98,-0.23,0.61,0.23,-0.03,0.31,-0.29,-0.00,1005.95
1.879,0.11,0.92,-0.19,0.61,0.23,-0.03,0.31,-0.29,-0.00,1005.95
1.879,0.02,0.91,-0.14,0.61,0.23,-0.03,0.31,-0.29,-0.00,1005.95
1.879,0.02,0.91,-0.14,0.61,0.23,-0.03,0.35,-0.31,-0.18,1005.95
1.88,0.02,0.91,-0.14,1.47,-0.30,0.67,0.35,-0.31,-0.18,1005.95
1.88,0.02,0.91,-0.14,1.47,-0.30,0.67,0.35,-0.31,-0.18,1005.95
1.919,0.02,0.91,-0.14,1.47,-0.30,0.67,0.35,-0.31,-0.18,1005.95
1.937,-0.15,0.97,-0.17,1.47,-0.30,0.67,0.35,-0.31,-0.18,1005.95
1.938,-0.22,0.91,-0.25,1.47,-0.30,0.67,0.35,-0.31,-0.18,1005.95
1.939,-0.15,0.93,-0.30,1.47,-0.30,0.67,0.35,-0.31,-0.18,1005.95
1.94,-0.15,0.93,-0.30,-0.12,-0.22,0.39,0.35,-0.31,-0.18,1005.95
1.941,-0.15,0.93,-0.30,-0.12,-0.22,0.39,0.47,-0.22,-0.55,1005.95
2.002,-0.12,0.97,-0.32,-0.12,-0.22,0.39,0.47,-0.22,-0.55,1005.95
2.003,-0.26,0.96,-0.39,-0.12,-0.22,0.39,0.47,-0.22,-0.55,1005.95
2.003,-0.34,0.99,-0.29,-0.12,-0.22,0.39,0.47,-0.22,-0.55,1005.95
2.005,-0.34,0.99,-0.29,-0.12,-0.22,0.39,0.63,-0.10,-0.54,1005.95
2.006,-0.34,0.99,-0.29,-0.47,0.30,-0.21,0.63,-0.10,-0.54,1005.95
2.006,-0.34,0.99,-0.29,-0.47,0.30,-0.21,0.63,-0.10,-0.54,1005.95
2.059,-0.34,1.07,-0.23,-0.47,0.30,-0.21,0.63,-0.10,-0.54,1005.95
2.059,-0.20,1.11,-0.21,-0.47,0.30,-0.21,0.63,-0.10,-0.54,1005.95
2.06,0.03,1.18,-0.27,-0.47,0.30,-0.21,0.63,-0.10,-0.54,1005.95
2.06,0.03,1.18,-0.27,-0.47,0.30,-0.21,0.91,-0.27,-0.22,1005.95
2.06,0.03,1.18,-0.27,0.39,1.91,1.18,0.91,-0.27,-0.22,1005.95
2.079,0.03,1.18,-0.27,0.39,1.91,1.18,0.91,-0.27,-0.22,1005.94
2.111,0.03,1.18,-0.27,5.39,4.12,0.77,0.91,-0.27,-0.22,1005.94
2.112,0.20,1.29,-0.32,5.39,4.12,0.77,0.91,-0.27,-0.22,1005.94
2.112,0.33,1.32,-0.36,5.39,4.12,0.77,0.91,-0.27,-0.22,1005.94
2.113,0.43,1.34,-0.37,5.39,4.12,0.77,0.91,-0.27,-0.22,1005.94
2.113,0.43,1.34,-0.37,5.39,4.12,0.77,1.37,-0.01,-0.58,1005.94
2.12,0.43,1.34,-0.37,5.39,4.12,0.77,1.37,-0.01,-0.58,1005.95
2.17,0.46,1.50,-0.26,5.39,4.12,0.77,1.37,-0.01,-0.58,1005.95
2.171,0.48,1.80,-0.01,5.39,4.12,0.77,1.37,-0.01,-0.58,1005.95
2.172,0.53,1.81,0.38,5.39,4.12,0.77,1.37,-0.01,-0.58,1005.95
2.172,0.53,1.81,0.38,5.39,4.12,0.77,2.09,-0.99,-1.09,1005.95
2.172,0.53,1.81,0.38,7.69,8.45,5.28,2.09,-0.99,-1.09,1005.95
2.2,0.53,1.81,0.38,7.69,8.45,5.28,2.09,-0.99,-1.09,1005.95
2.228,0.14,1.38,0.62,7.69,8.45,5.28,2.09,-0.99,-1.09,1005.95
2.229,-0.54,1.26,0.27,7.69,8.45,5.28,2.09,-0.99,-1.09,1005.95
2.23,-1.09,1.73,-0.01,7.69,8.45,5.28,2.09,-0.99,-1.09,1005.95
2.23,-1.09,1.73,-0.01,7.69,8.45,5.28,2.38,-1.87,-2.14,1005.95
2.231,-1.09,1.73,-0.01,-0.41,7.10,8.31,2.38,-1.87,-2.14,1005.95
2.279,-1.09,1.73,-0.01,-0.41,7.10,8.31,2.38,-1.87,-2.14,1005.94
2.293,-1.04,1.66,-0.22,-0.41,7.10,8.31,2.38,-1.87,-2.14,1005.94
2.295,-0.37,1.12,-0.19,-0.41,7.10,8.31,2.38,-1.87,-2.14,1005.94
2.296,-0.06,0.84,-0.12,-0.41,7.10,8.31,2.38,-1.87,-2.14,1005.94
2.297,-0.06,0.84,-0.12,-0.41,7.10,8.31,1.42,-3.29,-1.32,1005.94
2.298,-0.06,0.84,-0.12,1.13,5.37,3.20,1.42,-3.29,-1.32,1005.94
2.322,-0.06,0.84,-0.12,1.13,5.37,3.20,1.42,-3.29,-1.32,1005.92
2.346,0.17,0.51,0.13,1.13,5.37,3.20,1.42,-3.29,-1.32,1005.92
2.347,-0.02,0.37,0.21,1.13,5.37,3.20,1.42,-3.29,-1.32,1005.92
2.348,-0.26,0.47,-0.01,1.13,5.37,3.20,1.42,-3.29,-1.32,1005.92
2.348,-0.26,0.47,-0.01,1.13,5.37,3.20,0.40,-1.89,1.48,1005.92
2.349,-0.26,0.47,-0.01,5.42,-2.39,5.35,0.40,-1.89,1.48,1005.92
2.401,-0.26,0.47,-0.01,5.42,-2.39,5.35,0.40,-1.89,1.48,1005.93
2.406,-0.48,0.58,-0.04,5.42,-2.39,5.35,0.40,-1.89,1.48,1005.93
2.407,-0.57,0.55,-0.05,5.42,-2.39,5.35,0.40,-1.89,1.48,1005.93
2.408,-0.50,0.55,-0.16,5.42,-2.39,5.35,0.40,-1.89,1.48,1005.93
2.409,-0.50,0.55,-0.16,5.42,-2.39,5.35,-0.31,-0.67,3.65,1005.93
2.41,-0.50,0.55,-0.16,-0.71,-2.48,3.05,-0.31,-0.67,3.65,1005.93
2.464,-0.36,0.61,-0.18,-0.71,-2.48,3.05,-0.31,-0.67,3.65,1005.93
2.466,-0.31,0.70,-0.07,-0.71,-2.48,3.05,-0.31,-0.67,3.65,1005.93
2.467,-0.19,0.88,-0.15,-0.71,-2.48,3.05,-0.31,-0.67,3.65,1005.93
2.468,-0.19,0.88,-0.15,-0.71,-2.48,3.05,-1.63,0.00,5.69,1005.93
2.469,-0.19,0.88,-0.15,-1.31,-2.05,1.70,-1.63,0.00,5.69,1005.93
2.48,-0.19,0.88,-0.15,-1.31,-2.05,1.70,-1.63,0.00,5.69,1005.93
2.521,-0.32,1.10,-0.45,-1.31,-2.05,1.70,-1.63,0.00,5.69,1005.93
2.523,-0.67,1.36,-0.47,-1.31,-2.05,1.70,-1.63,0.00,5.69,1005.93
2.523,-0.72,1.52,-0.52,-1.31,-2.05,1.70,-1.63,0.00,5.69,1005.93
2.524,-0.72,1.52,-0.52,-1.31,-2.05,1.70,-2.60,0.65,5.80,1005.93
2.524,-0.72,1.52,-0.52,-1.31,-2.05,1.70,-2.60,0.65,5.80,1005.91
2.525,-0.72,1.52,-0.52,-7.24,3.39,-3.09,-2.60,0.65,5.80,1005.91
2.579,-0.81,1.42,-0.47,-7.24,3.39,-3.09,-2.60,0.65,5.80,1005.91
2.581,-0.97,1.31,-0.22,-7.24,3.39,-3.09,-2.60,0.65,5.80,1005.91
2.582,-0.87,1.26,-0.17,-7.24,3.39,-3.09,-2.60,0.65,5.80,1005.91
2.583,-0.87,1.26,-0.17,-7.24,3.39,-3.09,-2.78,-0.42,5.05,1005.91
2.584,-0.87,1.26,-0.17,-12.77,4.14,-2.55,-2.78,-0.42,5.05,1005.91
2.601,-0.87,1.26,-0.17,-12.77,4.14,-2.55,-2.78,-0.42,5.05,1005.89
2.637,-0.90,1.18,-0.32,-12.77,4.14,-2.55,-2.78,-0.42,5.05,1005.89
2.638,-0.80,0.91,-0.30,-12.77,4.14,-2.55,-2.78,-0.42,5.05,1005.89
2.639,-0.76,0.69,-0.44,-12.77,4.14,-2.55,-2.78,-0.42,5.05,1005.89
2.64,-0.76,0.69,-0.44,-12.77,4.14,-2.55,-1.37,-0.53,1.15,1005.89
2.641,-0.76,0.69,-0.44,-12.51,0.46,-3.71,-1.37,-0.53,1.15,1005.89
2.68,-0.76,0.69,-0.44,-12.51,0.46,-3.71,-1.37,-0.53,1.15,1005.89
2.703,-0.76,0.69,-0.44,-2.83,6.75,-4.53,-1.37,-0.53,1.15,1005.89
2.704,-0.93,0.72,-0.97,-2.83,6.75,-4.53,-1.37,-0.53,1.15,1005.89
2.705,-0.56,1.81,-1.07,-2.83,6.75,-4.53,-1.37,-0.53,1.15,1005.89
2.705,1.66,2.36,0.58,-2.83,6.75,-4.53,-1.37,-0.53,1.15,1005.89
2.706,1.66,2.36,0.58,-2.83,6.75,-4.53,-0.31,-2.31,-2.03,1005.89
2.721,1.66,2.36,0.58,-2.83,6.75,-4.53,-0.31,-2.31,-2.03,1005.89
2.754,1.17,1.81,-0.92,-2.83,6.75,-4.53,-0.31,-2.31,-2.03,1005.89
2.755,-0.21,0.73,-0.97,-2.83,6.75,-4.53,-0.31,-2.31,-2.03,1005.89
2.756,-0.38,0.43,0.74,-2.83,6.75,-4.53,-0.31,-2.31,-2.03,1005.89
2.756,-0.38,0.43,0.74,-2.83,6.75,-4.53,0.21,-1.95,-2.67,1005.89
2.757,-0.38,0.43,0.74,0.03,0.08,-3.05,0.21,-1.95,-2.67,1005.89
2.803,-0.38,0.43,0.74,0.03,0.08,-3.05,0.21,-1.95,-2.67,1005.85
2.814,-0.41,0.76,0.17,0.03,0.08,-3.05,0.21,-1.95,-2.67,1005.85
2.815,-0.43,1.19,0.04,0.03,0.08,-3.05,0.21,-1.95,-2.67,1005.85
