time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,P
1.182,0.50,0.77,-0.13,4.45,1.13,-0.80,-0.17,-2.04,0.20,1009.15
1.219,0.50,0.77,-0.13,4.45,1.13,-0.80,-0.14,-0.39,1.49,1009.15
1.22,0.42,0.83,-0.13,4.45,1.13,-0.80,-0.14,-0.39,1.49,1009.15
1.239,0.42,0.83,-0.13,6.08,-1.91,-0.60,-0.14,-0.39,1.49,1009.15
1.24,0.31,0.91,-0.16,6.08,-1.91,-0.60,-0.14,-0.39,1.49,1009.15
1.241,0.17,1.00,-0.18,6.08,-1.91,-0.60,-0.14,-0.39,1.49,1009.15
1.26,0.08,1.07,-0.18,6.08,-1.91,-0.60,-0.14,-0.39,1.49,1009.15
1.262,0.08,1.07,-0.18,6.08,-1.91,-0.60,-0.14,-0.39,1.49,1009.23
1.288,0.08,1.07,-0.18,6.08,-1.91,-0.60,-0.02,-0.42,2.09,1009.23
1.29,-0.01,1.11,-0.21,6.08,-1.91,-0.60,-0.02,-0.42,2.09,1009.23
1.309,-0.08,1.12,-0.26,6.08,-1.91,-0.60,-0.02,-0.42,2.09,1009.23
1.31,-0.08,1.12,-0.26,3.29,-0.82,-1.11,-0.02,-0.42,2.09,1009.23
1.328,-0.06,1.13,-0.25,3.29,-0.82,-1.11,-0.02,-0.42,2.09,1009.23
1.341,-0.06,1.11,-0.16,3.29,-0.82,-1.11,-0.02,-0.42,2.09,1009.23
1.342,-0.06,1.11,-0.16,3.29,-0.82,-1.11,-0.02,-0.42,2.09,1009.19
1.359,-0.06,1.11,-0.16,3.29,-0.82,-1.11,-0.06,-1.11,1.80,1009.19
1.379,-0.11,1.06,-0.08,3.29,-0.82,-1.11,-0.06,-1.11,1.80,1009.19
1.38,-0.24,0.98,-0.04,3.29,-0.82,-1.11,-0.06,-1.11,1.80,1009.19
1.381,-0.24,0.98,-0.04,-1.01,1.23,-1.76,-0.06,-1.11,1.80,1009.19
1.382,-0.24,0.98,-0.04,-1.01,1.23,-1.76,-0.06,-1.11,1.80,1009.20
1.428,-0.24,0.98,-0.04,-1.01,1.23,-1.76,-0.23,0.34,1.06,1009.20
1.43,-0.37,0.92,0.01,-1.01,1.23,-1.76,-0.23,0.34,1.06,1009.20
1.43,-0.55,0.90,0.00,-1.01,1.23,-1.76,-0.23,0.34,1.06,1009.20
1.449,-0.70,0.89,-0.02,-1.01,1.23,-1.76,-0.23,0.34,1.06,1009.20
1.45,-0.70,0.89,-0.02,-2.64,0.83,-1.00,-0.23,0.34,1.06,1009.20
1.46,-0.80,0.87,-0.03,-2.64,0.83,-1.00,-0.23,0.34,1.06,1009.20
1.462,-0.80,0.87,-0.03,-2.64,0.83,-1.00,-0.23,0.34,1.06,1009.23
1.5,-0.80,0.87,-0.03,-2.64,0.83,-1.00,-0.52,1.42,-0.03,1009.23
1.501,-0.80,0.89,-0.02,-2.64,0.83,-1.00,-0.52,1.42,-0.03,1009.23
1.519,-0.80,0.89,-0.02,-6.37,-0.81,-0.47,-0.52,1.42,-0.03,1009.23
1.52,-0.90,0.91,-0.11,-6.37,-0.81,-0.47,-0.52,1.42,-0.03,1009.23
1.521,-1.14,0.85,-0.19,-6.37,-0.81,-0.47,-0.52,1.42,-0.03,1009.23
1.541,-1.26,0.69,-0.20,-6.37,-0.81,-0.47,-0.52,1.42,-0.03,1009.23
1.542,-1.26,0.69,-0.20,-6.37,-0.81,-0.47,-0.52,1.42,-0.03,1009.26
1.569,-1.26,0.69,-0.20,-6.37,-0.81,-0.47,-0.02,-0.86,-2.02,1009.26
1.57,-0.21,1.73,0.79,-6.37,-0.81,-0.47,-0.02,-0.86,-2.02,1009.26
1.581,1.97,1.43,-0.83,-6.37,-0.81,-0.47,-0.02,-0.86,-2.02,1009.26
1.582,1.97,1.43,-0.83,-6.37,-0.81,-0.47,-0.02,-0.86,-2.02,1009.29
1.588,1.97,1.43,-0.83,-8.21,-0.95,-1.12,-0.02,-0.86,-2.02,1009.29
1.639,1.97,1.43,-0.83,-8.21,-0.95,-1.12,0.04,-0.26,-0.72,1009.29
1.64,-2.76,0.85,0.01,-8.21,-0.95,-1.12,0.04,-0.26,-0.72,1009.29
1.641,0.59,1.27,-0.93,-8.21,-0.95,-1.12,0.04,-0.26,-0.72,1009.29
1.66,0.59,1.27,-0.93,-1.83,2.17,-3.76,0.04,-0.26,-0.72,1009.29
1.661,-0.19,0.97,-0.23,-1.83,2.17,-3.76,0.04,-0.26,-0.72,1009.29
1.661,-0.18,0.95,0.21,-1.83,2.17,-3.76,0.04,-0.26,-0.72,1009.29
1.662,-0.18,0.95,0.21,-1.83,2.17,-3.76,0.04,-0.26,-0.72,1009.63
1.708,-0.18,0.95,0.21,-1.83,2.17,-3.76,-0.10,-0.12,-0.27,1009.63
1.71,-0.12,0.96,0.16,-1.83,2.17,-3.76,-0.10,-0.12,-0.27,1009.63
1.71,-0.17,0.97,0.04,-1.83,2.17,-3.76,-0.10,-0.12,-0.27,1009.63
1.727,-0.18,1.01,-0.05,-1.83,2.17,-3.76,-0.10,-0.12,-0.27,1009.63
1.728,-0.18,1.01,-0.05,-1.48,0.68,0.17,-0.10,-0.12,-0.27,1009.63
1.739,-0.17,0.99,-0.02,-1.48,0.68,0.17,-0.10,-0.12,-0.27,1009.63
1.741,-0.17,0.99,-0.02,-1.48,0.68,0.17,-0.10,-0.12,-0.27,1009.37
1.779,-0.11,1.00,0.07,-1.48,0.68,0.17,-0.10,-0.12,-0.27,1009.37
1.78,-0.11,1.00,0.07,-1.48,0.68,0.17,-0.04,-0.03,-0.20,1009.37
1.781,-0.14,1.00,0.01,-1.48,0.68,0.17,-0.04,-0.03,-0.20,1009.37
1.781,-0.14,1.00,0.01,-1.48,0.68,0.17,-0.04,-0.03,-0.20,1009.24
1.799,-0.11,0.99,0.05,-1.48,0.68,0.17,-0.04,-0.03,-0.20,1009.24
1.8,-0.11,0.99,0.05,-0.10,0.02,0.14,-0.04,-0.03,-0.20,1009.24
1.849,-0.11,0.99,0.05,-0.10,0.02,0.14,0.02,0.11,-0.35,1009.24
1.85,-0.12,0.99,0.04,-0.10,0.02,0.14,0.02,0.11,-0.35,1009.24
1.851,-0.12,1.00,-0.00,-0.10,0.02,0.14,0.02,0.11,-0.35,1009.24
1.86,-0.20,0.98,-0.03,-0.10,0.02,0.14,0.02,0.11,-0.35,1009.24
1.863,-0.20,0.98,-0.03,-0.10,0.02,0.14,0.02,0.11,-0.35,1009.11
1.869,-0.20,0.98,-0.03,0.51,0.23,0.22,0.02,0.11,-0.35,1009.11
1.919,-0.20,0.98,-0.03,0.51,0.23,0.22,-0.08,0.15,-0.45,1009.11
1.921,-0.17,0.98,0.01,0.51,0.23,0.22,-0.08,0.15,-0.45,1009.11
1.921,-0.12,1.00,0.04,0.51,0.23,0.22,-0.08,0.15,-0.45,1009.11
1.926,-0.12,1.00,0.06,0.51,0.23,0.22,-0.08,0.15,-0.45,1009.11
1.939,-0.17,0.99,0.04,0.51,0.23,0.22,-0.08,0.15,-0.45,1009.11
1.94,-0.17,0.99,0.04,0.54,0.19,-0.21,-0.08,0.15,-0.45,1009.11
1.941,-0.17,0.99,0.04,0.54,0.19,-0.21,-0.08,0.15,-0.45,1009.20
1.982,-0.17,0.99,0.04,0.54,0.19,-0.21,-0.08,0.15,-0.45,1009.35
1.983,-0.22,0.96,0.02,0.54,0.19,-0.21,-0.08,0.15,-0.45,1009.35
1.984,-0.25,0.92,0.05,0.54,0.19,-0.21,-0.08,0.15,-0.45,1009.35
1.989,-0.25,0.92,0.05,0.54,0.19,-0.21,-0.08,0.23,-0.60,1009.35
2.009,-0.22,0.94,0.08,0.54,0.19,-0.21,-0.08,0.23,-0.60,1009.35
2.01,-0.22,0.94,0.08,1.00,0.32,0.22,-0.08,0.23,-0.60,1009.35
2.059,-0.22,0.94,0.08,1.00,0.32,0.22,0.03,0.28,-0.64,1009.35
2.06,-0.22,0.97,0.07,1.00,0.32,0.22,0.03,0.28,-0.64,1009.35
2.061,-0.26,0.97,0.00,1.00,0.32,0.22,0.03,0.28,-0.64,1009.35
2.061,-0.26,0.98,-0.03,1.00,0.32,0.22,0.03,0.28,-0.64,1009.35
2.061,-0.26,0.98,-0.03,1.00,0.32,0.22,0.03,0.28,-0.64,1009.41
2.08,-0.25,1.01,-0.04,1.00,0.32,0.22,0.03,0.28,-0.64,1009.41
2.082,-0.25,1.01,-0.04,0.60,-0.03,0.41,0.03,0.28,-0.64,1009.41
2.127,-0.23,1.04,-0.00,0.60,-0.03,0.41,0.03,0.28,-0.64,1009.41
2.129,-0.22,1.06,-0.00,0.60,-0.03,0.41,0.03,0.28,-0.64,1009.41
2.129,-0.22,1.06,-0.00,0.60,-0.03,0.41,-0.08,0.25,-0.85,1009.41
2.14,-0.19,1.10,-0.00,0.60,-0.03,0.41,-0.08,0.25,-0.85,1009.41
2.141,-0.19,1.10,-0.00,0.60,-0.03,0.41,-0.08,0.25,-0.85,1009.45
2.15,-0.19,1.10,-0.00,0.97,0.59,-0.30,-0.08,0.25,-0.85,1009.45
2.182,-0.19,1.10,-0.00,0.97,0.59,-0.30,-0.08,0.25,-0.85,1009.44
2.183,-0.20,1.14,-0.05,0.97,0.59,-0.30,-0.08,0.25,-0.85,1009.44
2.183,-0.22,1.16,-0.10,0.97,0.59,-0.30,-0.08,0.25,-0.85,1009.44
2.199,-0.22,1.16,-0.10,0.97,0.59,-0.30,-0.27,0.21,-1.53,1009.44
2.22,-0.22,1.16,-0.10,2.47,1.94,-0.40,-0.27,0.21,-1.53,1009.44
2.221,-0.13,1.25,-0.10,2.47,1.94,-0.40,-0.27,0.21,-1.53,1009.44
2.222,-0.06,1.38,-0.12,2.47,1.94,-0.40,-0.27,0.21,-1.53,1009.44
2.261,0.09,1.50,0.00,2.47,1.94,-0.40,-0.27,0.21,-1.53,1009.44
2.262,0.30,1.68,0.12,2.47,1.94,-0.40,-0.27,0.21,-1.53,1009.44
2.262,0.30,1.68,0.12,2.47,1.94,-0.40,-0.27,0.21,-1.53,1009.38
2.268,0.30,1.68,0.12,2.47,1.94,-0.40,-0.63,0.18,-3.23,1009.38
2.289,0.36,1.74,0.13,2.47,1.94,-0.40,-0.63,0.18,-3.23,1009.38
2.29,0.36,1.74,0.13,5.22,5.15,-1.62,-0.63,0.18,-3.23,1009.38
2.327,-0.03,1.65,0.15,5.22,5.15,-1.62,-0.63,0.18,-3.23,1009.38
2.328,-0.30,1.51,0.23,5.22,5.15,-1.62,-0.63,0.18,-3.23,1009.38
2.339,-0.30,1.51,0.23,5.22,5.15,-1.62,-1.25,1.15,-5.62,1009.38
2.341,-0.34,1.25,0.21,5.22,5.15,-1.62,-1.25,1.15,-5.62,1009.38
2.341,-0.34,1.25,0.21,5.22,5.15,-1.62,-1.25,1.15,-5.62,1009.20
2.359,-1.20,-0.03,0.02,5.22,5.15,-1.62,-1.25,1.15,-5.62,1009.20
2.36,-1.20,-0.03,0.02,10.78,11.64,0.53,-1.25,1.15,-5.62,1009.20
2.381,-0.94,0.53,0.22,10.78,11.64,0.53,-1.25,1.15,-5.62,1009.20
2.383,-0.94,0.53,0.22,10.78,11.64,0.53,-1.25,1.15,-5.62,1008.66
2.409,0.25,0.72,-0.31,10.78,11.64,0.53,-1.25,1.15,-5.62,1008.66
2.41,0.25,0.72,-0.31,10.78,11.64,0.53,-0.76,0.74,-0.78,1008.66
2.429,-0.04,0.44,-0.20,10.78,11.64,0.53,-0.76,0.74,-0.78,1008.66
2.431,-0.04,0.44,-0.20,2.86,5.04,0.99,-0.76,0.74,-0.78,1008.66
2.461,-0.03,0.27,-0.00,2.86,5.04,0.99,-0.76,0.74,-0.78,1008.66
2.462,-0.13,0.21,-0.02,2.86,5.04,0.99,-0.76,0.74,-0.78,1008.66
2.462,-0.13,0.21,-0.02,2.86,5.04,0.99,-0.76,0.74,-0.78,1008.85
2.479,-0.13,0.21,-0.02,2.86,5.04,0.99,-0.11,-0.68,2.45,1008.85
2.5,0.06,0.29,-0.07,2.86,5.04,0.99,-0.11,-0.68,2.45,1008.85
2.5,0.16,0.45,-0.05,2.86,5.04,0.99,-0.11,-0.68,2.45,1008.85
2.501,0.16,0.45,-0.05,4.72,-1.50,-1.42,-0.11,-0.68,2.45,1008.85
2.527,0.05,0.58,-0.10,4.72,-1.50,-1.42,-0.11,-0.68,2.45,1008.85
2.541,-0.22,0.70,-0.27,4.72,-1.50,-1.42,-0.11,-0.68,2.45,1008.85
2.543,-0.22,0.70,-0.27,4.72,-1.50,-1.42,-0.11,-0.68,2.45,1009.08
2.55,-0.22,0.70,-0.27,4.72,-1.50,-1.42,0.34,0.86,4.61,1009.08
2.569,-0.22,0.70,-0.27,4.34,-5.46,-0.38,0.34,0.86,4.61,1009.08
2.571,-0.21,0.84,-0.31,4.34,-5.46,-0.38,0.34,0.86,4.61,1009.08
2.581,-0.11,1.04,-0.34,4.34,-5.46,-0.38,0.34,0.86,4.61,1009.08
2.583,-0.11,1.04,-0.34,4.34,-5.46,-0.38,0.34,0.86,4.61,1009.17
2.62,-0.11,1.04,-0.34,4.34,-5.46,-0.38,0.45,0.55,5.01,1009.17
2.621,-0.24,1.16,-0.32,4.34,-5.46,-0.38,0.45,0.55,5.01,1009.17
2.64,-0.24,1.16,-0.32,-0.09,-1.96,-2.07,0.45,0.55,5.01,1009.17
2.641,-0.28,1.38,-0.41,-0.09,-1.96,-2.07,0.45,0.55,5.01,1009.17
2.642,-0.32,1.59,-0.34,-0.09,-1.96,-2.07,0.45,0.55,5.01,1009.17
2.66,-0.50,1.64,-0.25,-0.09,-1.96,-2.07,0.45,0.55,5.01,1009.17
2.661,-0.50,1.64,-0.25,-0.09,-1.96,-2.07,0.45,0.55,5.01,1009.26
2.689,-0.54,1.72,-0.31,-0.09,-1.96,-2.07,0.45,0.55,5.01,1009.26
2.691,-0.54,1.72,-0.31,-0.09,-1.96,-2.07,-0.09,0.11,3.93,1009.26
2.709,-0.85,1.66,-0.24,-0.09,-1.96,-2.07,-0.09,0.11,3.93,1009.26
2.71,-0.85,1.66,-0.24,-3.61,3.71,-3.17,-0.09,0.11,3.93,1009.26
2.727,-1.10,1.47,-0.01,-3.61,3.71,-3.17,-0.09,0.11,3.93,1009.26
2.74,-1.55,1.18,0.00,-3.61,3.71,-3.17,-0.09,0.11,3.93,1009.26
2.741,-1.55,1.18,0.00,-3.61,3.71,-3.17,-0.09,0.11,3.93,1009.22
2.759,-1.55,1.18,0.00,-3.61,3.71,-3.17,-0.02,0.96,1.96,1009.22
2.78,-1.55,1.18,0.00,-8.50,6.84,-2.12,-0.02,0.96,1.96,1009.22
2.781,-2.28,0.75,-0.13,-8.50,6.84,-2.12,-0.02,0.96,1.96,1009.22
2.782,-2.44,0.42,-0.00,-8.50,6.84,-2.12,-0.02,0.96,1.96,1009.22
2.783,-2.44,0.42,-0.00,-8.50,6.84,-2.12,-0.02,0.96,1.96,1009.22
2.829,-2.44,0.42,-0.00,-8.50,6.84,-2.12,-0.26,-0.26,-1.34,1009.22
2.831,-1.25,0.91,-0.25,-8.50,6.84,-2.12,-0.26,-0.26,-1.34,1009.22
2.831,-1.17,0.90,-0.16,-8.50,6.84,-2.12,-0.26,-0.26,-1.34,1009.22
2.851,0.44,2.31,-0.20,-8.50,6.84,-2.12,-0.26,-0.26,-1.34,1009.22
2.852,0.44,2.31,-0.20,-19.07,-0.91,-0.46,-0.26,-0.26,-1.34,1009.22
2.86,1.70,1.45,0.31,-19.07,-0.91,-0.46,-0.26,-0.26,-1.34,1009.22
2.861,1.70,1.45,0.31,-19.07,-0.91,-0.46,-0.26,-0.26,-1.34,1009.29
2.903,-1.96,0.61,0.86,-19.07,-0.91,-0.46,-0.26,-0.26,-1.34,1009.29
2.905,-1.96,0.61,0.86,-19.07,-0.91,-0.46,-0.21,-0.15,-2.36,1009.29
2.92,-0.95,0.99,0.22,-19.07,-0.91,-0.46,-0.21,-0.15,-2.36,1009.29
2.921,-0.33,1.05,-0.68,-19.07,-0.91,-0.46,-0.21,-0.15,-2.36,1009.29
2.922,-0.33,1.05,-0.68,-1.61,4.36,-1.17,-0.21,-0.15,-2.36,1009.29
2.94,-0.23,1.00,-0.27,-1.61,4.36,-1.17,-0.21,-0.15,-2.36,1009.29
2.941,-0.23,1.00,-0.27,-1.61,4.36,-1.17,-0.21,-0.15,-2.36,1009.32
2.969,-0.23,1.00,-0.27,-1.61,4.36,-1.17,-0.14,-0.24,-0.38,1009.32
2.971,-0.24,1.01,-0.15,-1.61,4.36,-1.17,-0.14,-0.24,-0.38,1009.32
2.983,-0.07,0.97,0.22,-1.61,4.36,-1.17,-0.14,-0.24,-0.38,1009.32
2.984,-0.07,0.97,0.22,-1.61,4.36,-1.17,-0.14,-0.24,-0.38,1009.43
2.99,-0.07,0.97,0.22,-5.39,-0.31,1.25,-0.14,-0.24,-0.38,1009.43
3.04,-0.07,0.97,0.22,-5.39,-0.31,1.25,-0.11,-0.08,-0.26,1009.43
