time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,P
0.74,0.09,0.97,0.14,-0.03,0.04,0.10,0.01,0.01,-0.02,1009.26
0.741,0.09,0.97,0.12,-0.03,0.04,0.10,0.01,0.01,-0.02,1009.26
0.758,0.08,0.98,0.13,-0.03,0.04,0.10,0.01,0.01,-0.02,1009.26
0.772,0.10,0.98,0.11,-0.03,0.04,0.10,0.01,0.01,-0.02,1009.26
0.773,0.10,0.98,0.11,-0.03,0.04,0.10,0.01,0.01,-0.02,1009.24
0.79,0.10,0.98,0.11,-0.03,0.04,0.10,0.07,-0.01,-0.03,1009.24
0.811,0.08,0.99,0.07,-0.03,0.04,0.10,0.07,-0.01,-0.03,1009.24
0.813,0.09,0.98,0.15,-0.03,0.04,0.10,0.07,-0.01,-0.03,1009.24
0.814,0.09,0.98,0.15,0.01,-0.04,0.21,0.07,-0.01,-0.03,1009.24
0.814,0.09,0.98,0.15,0.01,-0.04,0.21,0.07,-0.01,-0.03,1009.25
0.85,0.09,0.97,0.16,0.01,-0.04,0.21,0.07,-0.01,-0.03,1009.25
0.852,0.09,0.98,0.13,0.01,-0.04,0.21,0.07,-0.01,-0.03,1009.25
0.861,0.09,0.98,0.13,0.01,-0.04,0.21,0.15,-0.03,-0.04,1009.25
0.88,0.08,1.00,0.10,0.01,-0.04,0.21,0.15,-0.03,-0.04,1009.25
0.881,0.08,1.00,0.10,0.06,0.07,0.15,0.15,-0.03,-0.04,1009.25
0.892,0.06,1.01,0.08,0.06,0.07,0.15,0.15,-0.03,-0.04,1009.25
0.892,0.06,1.01,0.08,0.06,0.07,0.15,0.15,-0.03,-0.04,1009.29
0.932,0.06,1.01,0.08,0.06,0.07,0.15,0.24,-0.05,-0.00,1009.29
0.933,0.02,1.03,0.06,0.06,0.07,0.15,0.24,-0.05,-0.00,1009.29
0.951,0.02,1.03,0.06,-0.01,0.08,0.32,0.24,-0.05,-0.00,1009.29
0.952,0.01,1.06,-0.01,-0.01,0.08,0.32,0.24,-0.05,-0.00,1009.29
0.952,-0.02,1.07,-0.05,-0.01,0.08,0.32,0.24,-0.05,-0.00,1009.29
0.973,-0.06,1.07,-0.05,-0.01,0.08,0.32,0.24,-0.05,-0.00,1009.29
0.974,-0.06,1.07,-0.05,-0.01,0.08,0.32,0.24,-0.05,-0.00,1009.26
1.001,-0.06,1.07,-0.05,-0.01,0.08,0.32,-0.11,-0.06,0.44,1009.26
1.002,0.04,1.08,-0.04,-0.01,0.08,0.32,-0.11,-0.06,0.44,1009.26
1.012,0.02,1.09,0.00,-0.01,0.08,0.32,-0.11,-0.06,0.44,1009.26
1.013,0.02,1.09,0.00,-0.01,0.08,0.32,-0.11,-0.06,0.44,1009.34
1.02,0.02,1.09,0.00,-1.13,0.74,-0.86,-0.11,-0.06,0.44,1009.34
1.07,0.02,1.09,0.00,-1.13,0.74,-0.86,-0.34,-0.02,1.03,1009.34
1.072,-0.00,1.12,0.06,-1.13,0.74,-0.86,-0.34,-0.02,1.03,1009.34
1.073,0.01,1.14,0.04,-1.13,0.74,-0.86,-0.34,-0.02,1.03,1009.34
1.09,0.01,1.14,0.04,-1.92,1.22,-1.32,-0.34,-0.02,1.03,1009.34
1.091,0.11,1.12,0.06,-1.92,1.22,-1.32,-0.34,-0.02,1.03,1009.34
1.092,0.13,1.06,0.02,-1.92,1.22,-1.32,-0.34,-0.02,1.03,1009.34
1.092,0.13,1.06,0.02,-1.92,1.22,-1.32,-0.34,-0.02,1.03,1009.33
1.141,0.13,1.06,0.02,-1.92,1.22,-1.32,-0.14,-0.68,1.18,1009.33
1.142,0.20,0.90,0.10,-1.92,1.22,-1.32,-0.14,-0.68,1.18,1009.33
1.143,0.07,0.78,0.09,-1.92,1.22,-1.32,-0.14,-0.68,1.18,1009.33
1.158,0.47,0.88,-0.01,-1.92,1.22,-1.32,-0.14,-0.68,1.18,1009.33
1.162,0.47,0.88,-0.01,-1.80,1.53,-0.47,-0.14,-0.68,1.18,1009.33
1.172,0.08,0.87,-0.12,-1.80,1.53,-0.47,-0.14,-0.68,1.18,1009.33
1.173,0.08,0.87,-0.12,-1.80,1.53,-0.47,-0.14,-0.68,1.18,1009.05
1.211,0.08,0.87,-0.12,-1.80,1.53,-0.47,0.62,-0.58,-0.62,1009.05
1.213,-0.36,0.90,-0.27,-1.80,1.53,-0.47,0.62,-0.58,-0.62,1009.05
1.214,-0.49,0.94,-0.18,-1.80,1.53,-0.47,0.62,-0.58,-0.62,1009.05
1.214,-0.49,0.94,-0.18,-1.80,1.53,-0.47,0.62,-0.58,-0.62,1009.10
1.23,-0.35,0.97,-0.08,-1.80,1.53,-0.47,0.62,-0.58,-0.62,1009.10
1.231,-0.35,0.97,-0.08,0.30,-1.12,-0.12,0.62,-0.58,-0.62,1009.10
1.281,-0.19,0.99,-0.05,0.30,-1.12,-0.12,0.62,-0.58,-0.62,1009.10
1.283,-0.06,1.02,-0.03,0.30,-1.12,-0.12,0.62,-0.58,-0.62,1009.10
1.283,-0.06,1.02,-0.03,0.30,-1.12,-0.12,0.34,-0.85,-0.84,1009.10
1.291,0.04,1.01,0.01,0.30,-1.12,-0.12,0.34,-0.85,-0.84,1009.10
1.292,0.04,1.01,0.01,0.30,-1.12,-0.12,0.34,-0.85,-0.84,1009.20
1.3,0.04,1.01,0.01,-4.61,-0.46,-1.78,0.34,-0.85,-0.84,1009.20
1.35,0.04,1.01,0.01,-4.61,-0.46,-1.78,0.18,-1.19,-0.98,1009.20
1.352,0.08,1.01,0.05,-4.61,-0.46,-1.78,0.18,-1.19,-0.98,1009.20
1.353,0.12,1.01,0.08,-4.61,-0.46,-1.78,0.18,-1.19,-0.98,1009.20
1.358,0.15,0.98,0.12,-4.61,-0.46,-1.78,0.18,-1.19,-0.98,1009.20
1.371,0.15,0.98,0.12,-1.08,0.25,-0.10,0.18,-1.19,-0.98,1009.20
1.372,0.18,0.95,0.17,-1.08,0.25,-0.10,0.18,-1.19,-0.98,1009.20
1.372,0.18,0.95,0.17,-1.08,0.25,-0.10,0.18,-1.19,-0.98,1009.23
1.413,0.18,0.95,0.17,-1.08,0.25,-0.10,0.18,-1.19,-0.98,1009.27
1.415,0.21,0.92,0.16,-1.08,0.25,-0.10,0.18,-1.19,-0.98,1009.27
1.415,0.27,0.86,0.16,-1.08,0.25,-0.10,0.18,-1.19,-0.98,1009.27
1.419,0.27,0.86,0.16,-1.08,0.25,-0.10,-0.23,-1.34,-0.78,1009.27
1.44,0.32,0.78,0.18,-1.08,0.25,-0.10,-0.23,-1.34,-0.78,1009.27
1.441,0.32,0.78,0.18,1.18,-0.02,0.98,-0.23,-1.34,-0.78,1009.27
1.491,0.32,0.78,0.18,1.18,-0.02,0.98,-0.36,-0.62,-0.09,1009.27
1.492,0.38,0.70,0.13,1.18,-0.02,0.98,-0.36,-0.62,-0.09,1009.27
1.493,0.37,0.66,0.07,1.18,-0.02,0.98,-0.36,-0.62,-0.09,1009.27
1.494,0.37,0.64,0.13,1.18,-0.02,0.98,-0.36,-0.62,-0.09,1009.27
1.494,0.37,0.64,0.13,1.18,-0.02,0.98,-0.36,-0.62,-0.09,1009.25
1.51,0.52,0.65,0.19,1.18,-0.02,0.98,-0.36,-0.62,-0.09,1009.25
1.511,0.52,0.65,0.19,2.36,-1.44,1.23,-0.36,-0.62,-0.09,1009.25
1.558,0.86,0.62,0.25,2.36,-1.44,1.23,-0.36,-0.62,-0.09,1009.25
1.56,1.25,0.58,0.28,2.36,-1.44,1.23,-0.36,-0.62,-0.09,1009.25
1.56,1.25,0.58,0.28,2.36,-1.44,1.23,0.00,0.77,0.67,1009.25
1.572,1.25,0.58,0.28,2.36,-1.44,1.23,0.00,0.77,0.67,1009.27
1.573,1.67,0.74,0.33,2.36,-1.44,1.23,0.00,0.77,0.67,1009.27
1.58,1.67,0.74,0.33,3.67,-3.13,0.96,0.00,0.77,0.67,1009.27
1.613,0.42,1.96,-0.57,3.67,-3.13,0.96,0.00,0.77,0.67,1009.27
1.614,-2.86,0.80,-0.53,3.67,-3.13,0.96,0.00,0.77,0.67,1009.27
1.615,-2.86,0.80,-0.53,3.67,-3.13,0.96,0.00,0.77,0.67,1010.00
1.63,-2.86,0.80,-0.53,3.67,-3.13,0.96,0.37,0.60,-0.45,1010.00
1.65,-2.86,0.80,-0.53,16.03,3.64,2.62,0.37,0.60,-0.45,1010.00
1.652,1.97,1.28,0.15,16.03,3.64,2.62,0.37,0.60,-0.45,1010.00
1.653,-0.41,0.92,-0.70,16.03,3.64,2.62,0.37,0.60,-0.45,1010.00
1.692,0.14,0.85,0.07,16.03,3.64,2.62,0.37,0.60,-0.45,1010.00
1.693,0.22,0.85,0.39,16.03,3.64,2.62,0.37,0.60,-0.45,1010.00
1.694,0.22,0.85,0.39,16.03,3.64,2.62,0.37,0.60,-0.45,1009.73
1.7,0.22,0.85,0.39,16.03,3.64,2.62,-0.38,0.11,0.44,1009.73
1.72,0.22,0.85,0.39,-9.94,-3.42,-5.50,-0.38,0.11,0.44,1009.73
1.722,0.07,0.95,0.15,-9.94,-3.42,-5.50,-0.38,0.11,0.44,1009.73
1.758,0.15,1.02,-0.01,-9.94,-3.42,-5.50,-0.38,0.11,0.44,1009.73
1.76,0.13,1.00,0.01,-9.94,-3.42,-5.50,-0.38,0.11,0.44,1009.73
1.77,0.13,1.00,0.01,-9.94,-3.42,-5.50,-0.05,0.02,0.11,1009.73
1.772,0.10,1.02,0.05,-9.94,-3.42,-5.50,-0.05,0.02,0.11,1009.73
1.772,0.10,1.02,0.05,-9.94,-3.42,-5.50,-0.05,0.02,0.11,1009.47
1.791,0.10,1.02,0.05,0.39,-0.64,1.23,-0.05,0.02,0.11,1009.47
1.792,0.10,1.04,-0.03,0.39,-0.64,1.23,-0.05,0.02,0.11,1009.47
1.812,0.10,0.99,0.03,0.39,-0.64,1.23,-0.05,0.02,0.11,1009.47
1.813,0.10,0.99,0.03,0.39,-0.64,1.23,-0.05,0.02,0.11,1009.48
1.84,0.10,0.99,0.03,0.39,-0.64,1.23,-0.08,-0.04,0.03,1009.48
1.841,0.09,0.97,0.09,0.39,-0.64,1.23,-0.08,-0.04,0.03,1009.48
1.86,0.07,0.97,0.09,0.39,-0.64,1.23,-0.08,-0.04,0.03,1009.48
1.861,0.07,0.97,0.09,0.08,0.48,-0.37,-0.08,-0.04,0.03,1009.48
1.891,0.10,0.97,0.08,0.08,0.48,-0.37,-0.08,-0.04,0.03,1009.48
1.892,0.11,0.97,0.02,0.08,0.48,-0.37,-0.08,-0.04,0.03,1009.48
1.893,0.11,0.97,0.02,0.08,0.48,-0.37,-0.08,-0.04,0.03,1009.37
1.91,0.11,0.97,0.02,0.08,0.48,-0.37,0.04,-0.06,0.03,1009.37
1.931,0.11,0.97,0.02,-0.22,0.07,0.30,0.04,-0.06,0.03,1009.37
1.932,0.10,0.98,0.03,-0.22,0.07,0.30,0.04,-0.06,0.03,1009.37
1.932,0.09,0.98,0.05,-0.22,0.07,0.30,0.04,-0.06,0.03,1009.37
1.958,0.08,0.99,0.06,-0.22,0.07,0.30,0.04,-0.06,0.03,1009.37
1.972,0.06,0.99,0.06,-0.22,0.07,0.30,0.04,-0.06,0.03,1009.37
1.973,0.06,0.99,0.06,-0.22,0.07,0.30,0.04,-0.06,0.03,1009.33
1.98,0.06,0.99,0.06,-0.22,0.07,0.30,0.07,-0.12,0.04,1009.33
2.001,0.06,0.99,0.06,-0.09,0.08,0.01,0.07,-0.12,0.04,1009.33
2.002,0.06,0.98,0.07,-0.09,0.08,0.01,0.07,-0.12,0.04,1009.33
2.013,0.08,0.97,0.05,-0.09,0.08,0.01,0.07,-0.12,0.04,1009.33
2.014,0.08,0.97,0.05,-0.09,0.08,0.01,0.07,-0.12,0.04,1009.34
2.052,0.08,0.97,0.05,-0.09,0.08,0.01,0.17,-0.13,0.17,1009.34
2.053,0.08,0.98,0.03,-0.09,0.08,0.01,0.17,-0.13,0.17,1009.34
2.071,0.08,0.98,0.03,-0.58,0.15,0.37,0.17,-0.13,0.17,1009.34
2.072,0.09,0.99,0.01,-0.58,0.15,0.37,0.17,-0.13,0.17,1009.34
2.072,0.10,0.99,0.01,-0.58,0.15,0.37,0.17,-0.13,0.17,1009.34
2.092,0.10,0.98,0.02,-0.58,0.15,0.37,0.17,-0.13,0.17,1009.34
2.093,0.10,0.98,0.02,-0.58,0.15,0.37,0.17,-0.13,0.17,1009.28
2.12,0.10,0.98,0.02,-0.58,0.15,0.37,0.14,-0.16,0.24,1009.28
2.122,0.10,0.99,0.00,-0.58,0.15,0.37,0.14,-0.16,0.24,1009.28
2.141,0.10,0.99,0.00,-0.52,0.18,0.05,0.14,-0.16,0.24,1009.28
2.142,0.04,1.01,-0.01,-0.52,0.18,0.05,0.14,-0.16,0.24,1009.28
2.158,0.02,1.06,-0.01,-0.52,0.18,0.05,0.14,-0.16,0.24,1009.28
2.172,-0.02,1.10,-0.08,-0.52,0.18,0.05,0.14,-0.16,0.24,1009.28
2.173,-0.02,1.10,-0.08,-0.52,0.18,0.05,0.14,-0.16,0.24,1009.36
2.19,-0.02,1.10,-0.08,-0.52,0.18,0.05,-0.03,-0.25,0.59,1009.36
2.211,-0.02,1.10,-0.08,-1.18,0.41,-0.17,-0.03,-0.25,0.59,1009.36
2.212,0.04,1.10,-0.11,-1.18,0.41,-0.17,-0.03,-0.25,0.59,1009.36
2.212,0.03,1.14,-0.12,-1.18,0.41,-0.17,-0.03,-0.25,0.59,1009.36
2.213,0.03,1.14,-0.12,-1.18,0.41,-0.17,-0.03,-0.25,0.59,1009.56
2.261,0.03,1.14,-0.12,-1.18,0.41,-0.17,-0.37,-0.02,1.48,1009.56
2.262,-0.04,1.20,-0.06,-1.18,0.41,-0.17,-0.37,-0.02,1.48,1009.56
2.262,-0.07,1.24,-0.02,-1.18,0.41,-0.17,-0.37,-0.02,1.48,1009.56
2.281,-0.07,1.24,-0.02,-2.88,1.78,-1.35,-0.37,-0.02,1.48,1009.56
2.282,-0.11,1.33,-0.04,-2.88,1.78,-1.35,-0.37,-0.02,1.48,1009.56
2.291,-0.21,1.40,-0.04,-2.88,1.78,-1.35,-0.37,-0.02,1.48,1009.56
2.292,-0.21,1.40,-0.04,-2.88,1.78,-1.35,-0.37,-0.02,1.48,1009.72
2.331,-0.37,1.47,-0.04,-2.88,1.78,-1.35,-0.37,-0.02,1.48,1009.72
2.333,-0.37,1.47,-0.04,-2.88,1.78,-1.35,-0.58,-0.23,3.29,1009.72
2.351,-0.56,1.46,0.12,-2.88,1.78,-1.35,-0.58,-0.23,3.29,1009.72
2.351,-0.52,1.52,0.11,-2.88,1.78,-1.35,-0.58,-0.23,3.29,1009.72
2.352,-0.52,1.52,0.11,-6.24,4.60,-1.06,-0.58,-0.23,3.29,1009.72
2.372,-0.52,1.52,0.11,-6.24,4.60,-1.06,-0.58,-0.23,3.29,1009.52
2.373,0.01,1.49,0.33,-6.24,4.60,-1.06,-0.58,-0.23,3.29,1009.52
2.401,0.21,1.31,0.49,-6.24,4.60,-1.06,-0.58,-0.23,3.29,1009.52
2.402,0.21,1.31,0.49,-6.24,4.60,-1.06,-0.77,-1.08,5.86,1009.52
2.412,-0.14,1.18,0.47,-6.24,4.60,-1.06,-0.77,-1.08,5.86,1009.52
2.412,-0.14,1.18,0.47,-6.24,4.60,-1.06,-0.77,-1.08,5.86,1008.50
2.42,-0.14,1.18,0.47,-12.44,9.41,0.18,-0.77,-1.08,5.86,1008.50
2.471,-0.14,1.18,0.47,-12.44,9.41,0.18,-0.36,-1.23,3.29,1008.50
2.472,-0.02,0.72,0.04,-12.44,9.41,0.18,-0.36,-1.23,3.29,1008.50
2.473,1.97,0.67,0.20,-12.44,9.41,0.18,-0.36,-1.23,3.29,1008.50
2.491,1.97,0.67,0.20,-8.24,7.77,3.68,-0.36,-1.23,3.29,1008.50
2.492,1.10,0.53,0.60,-8.24,7.77,3.68,-0.36,-1.23,3.29,1008.50
2.493,-0.12,0.60,0.19,-8.24,7.77,3.68,-0.36,-1.23,3.29,1008.50
2.494,-0.12,0.60,0.19,-8.24,7.77,3.68,-0.36,-1.23,3.29,1008.19
2.541,-0.12,0.60,0.19,-8.24,7.77,3.68,-0.01,0.65,-1.73,1008.19
2.543,-0.57,0.64,-0.18,-8.24,7.77,3.68,-0.01,0.65,-1.73,1008.19
2.543,-0.32,0.54,0.00,-8.24,7.77,3.68,-0.01,0.65,-1.73,1008.19
2.558,0.36,0.50,0.16,-8.24,7.77,3.68,-0.01,0.65,-1.73,1008.19
2.56,0.36,0.50,0.16,0.99,0.07,2.09,-0.01,0.65,-1.73,1008.19
2.572,0.63,0.49,0.19,0.99,0.07,2.09,-0.01,0.65,-1.73,1008.19
2.573,0.63,0.49,0.19,0.99,0.07,2.09,-0.01,0.65,-1.73,1008.88
2.611,0.63,0.49,0.19,0.99,0.07,2.09,0.32,1.37,-3.95,1008.88
2.613,0.25,0.51,0.09,0.99,0.07,2.09,0.32,1.37,-3.95,1008.88
2.613,-0.06,0.62,0.02,0.99,0.07,2.09,0.32,1.37,-3.95,1008.88
2.614,-0.06,0.62,0.02,0.99,0.07,2.09,0.32,1.37,-3.95,1009.11
2.631,0.14,0.76,0.02,0.99,0.07,2.09,0.32,1.37,-3.95,1009.11
2.632,0.14,0.76,0.02,-5.76,-2.33,-0.74,0.32,1.37,-3.95,1009.11
2.681,0.14,0.76,0.02,-5.76,-2.33,-0.74,0.79,0.67,-4.70,1009.11
2.682,0.39,0.84,0.12,-5.76,-2.33,-0.74,0.79,0.67,-4.70,1009.11
2.682,0.47,0.97,0.13,-5.76,-2.33,-0.74,0.79,0.67,-4.70,1009.11
2.691,0.42,1.11,0.07,-5.76,-2.33,-0.74,0.79,0.67,-4.70,1009.11
2.692,0.42,1.11,0.07,-5.76,-2.33,-0.74,0.79,0.67,-4.70,1009.24
2.7,0.42,1.11,0.07,-0.49,-3.00,0.01,0.79,0.67,-4.70,1009.24
2.754,0.42,1.11,0.07,-0.49,-3.00,0.01,0.74,0.63,-4.48,1009.24
2.756,0.33,1.29,0.06,-0.49,-3.00,0.01,0.74,0.63,-4.48,1009.24
2.757,0.34,1.39,0.12,-0.49,-3.00,0.01,0.74,0.63,-4.48,1009.24
2.758,0.38,1.46,0.08,-0.49,-3.00,0.01,0.74,0.63,-4.48,1009.24
2.771,0.38,1.46,0.08,4.28,0.64,0.67,0.74,0.63,-4.48,1009.24
2.773,0.53,1.54,0.01,4.28,0.64,0.67,0.74,0.63,-4.48,1009.24
2.773,0.53,1.54,0.01,4.28,0.64,0.67,0.74,0.63,-4.48,1009.25
2.813,0.53,1.54,0.01,4.28,0.64,0.67,0.74,0.63,-4.48,1009.21
2.814,1.22,1.42,0.17,4.28,0.64,0.67,0.74,0.63,-4.48,1009.21
2.815,2.16,0.93,0.38,4.28,0.64,0.67,0.74,0.63,-4.48,1009.21
2.82,2.16,0.93,0.38,4.28,0.64,0.67,0.44,1.51,-1.92,1009.21
2.841,2.16,0.93,0.38,4.90,4.84,0.77,0.44,1.51,-1.92,1009.21
2.842,2.53,0.47,0.39,4.90,4.84,0.77,0.44,1.51,-1.92,1009.21
2.892,2.53,0.47,0.39,4.90,4.84,0.77,-0.31,0.71,1.05,1009.21
2.894,2.21,0.28,0.37,4.90,4.84,0.77,-0.31,0.71,1.05,1009.21
2.894,1.63,0.24,0.21,4.90,4.84,0.77,-0.31,0.71,1.05,1009.21
2.895,1.08,2.54,1.29,4.90,4.84,0.77,-0.31,0.71,1.05,1009.21
2.895,1.08,2.54,1.29,4.90,4.84,0.77,-0.31,0.71,1.05,1009.41
2.912,0.80,0.77,0.05,4.90,4.84,0.77,-0.31,0.71,1.05,1009.41
2.912,0.80,0.77,0.05,19.37,-1.02,2.86,-0.31,0.71,1.05,1009.41
2.959,0.96,1.77,-0.73,19.37,-1.02,2.86,-0.31,0.71,1.05,1009.41
2.96,0.53,1.13,-0.70,19.37,-1.02,2.86,-0.31,0.71,1.05,1009.41
2.961,0.53,1.13,-0.70,19.37,-1.02,2.86,-0.19,0.15,0.73,1009.41
2.973,0.53,1.13,-0.70,19.37,-1.02,2.86,-0.19,0.15,0.73,1010.48
2.974,0.08,0.94,0.04,19.37,-1.02,2.86,-0.19,0.15,0.73,1010.48
2.982,0.08,0.94,0.04,11.83,0.95,4.26,-0.19,0.15,0.73,1010.48
3.013,0.08,0.94,0.04,11.83,0.95,4.26,-0.19,0.15,0.73,1009.57
3.015,0.10,0.97,0.30,11.83,0.95,4.26,-0.19,0.15,0.73,1009.57
3.015,0.14,0.98,0.14,11.83,0.95,4.26,-0.19,0.15,0.73,1009.57
3.031,0.14,0.98,0.14,11.83,0.95,4.26,-0.36,0.07,0.25,1009.57
3.051,0.14,0.98,0.14,3.48,2.75,-3.87,-0.36,0.07,0.25,1009.57
3.052,0.14,0.93,0.18,3.48,2.75,-3.87,-0.36,0.07,0.25,1009.57
3.053,0.14,0.94,0.20,3.48,2.75,-3.87,-0.36,0.07,0.25,1009.57
