time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,P
0.206,-0.06,1.00,-0.00,-0.12,0.13,-0.50,0.32,0.30,-0.12,1005.92
0.206,-0.06,0.98,0.05,-0.12,0.13,-0.50,0.32,0.30,-0.12,1005.92
0.243,-0.06,0.98,0.05,0.13,-0.13,0.01,0.32,0.30,-0.12,1005.92
0.244,-0.06,0.98,0.05,0.13,-0.13,0.01,0.19,0.17,-0.09,1005.92
0.263,-0.06,0.98,0.05,0.13,-0.13,0.01,0.19,0.17,-0.09,1005.92
0.263,-0.05,0.95,0.08,0.13,-0.13,0.01,0.19,0.17,-0.09,1005.92
0.264,-0.08,0.92,0.11,0.13,-0.13,0.01,0.19,0.17,-0.09,1005.92
0.264,-0.05,0.86,0.08,0.13,-0.13,0.01,0.19,0.17,-0.09,1005.92
0.3,-0.05,0.86,0.08,0.13,-0.13,0.01,0.19,0.17,-0.09,1005.92
0.301,-0.05,0.86,0.08,0.13,-0.13,0.01,0.09,-0.24,0.13,1005.92
0.301,-0.05,0.86,0.08,0.06,-0.86,0.94,0.09,-0.24,0.13,1005.92
0.322,-0.01,0.85,0.01,0.06,-0.86,0.94,0.09,-0.24,0.13,1005.92
0.322,-0.03,0.94,0.00,0.06,-0.86,0.94,0.09,-0.24,0.13,1005.92
0.323,-0.10,1.07,0.03,0.06,-0.86,0.94,0.09,-0.24,0.13,1005.92
0.363,-0.10,1.07,0.03,0.02,-0.43,0.34,0.09,-0.24,0.13,1005.92
0.364,-0.10,1.07,0.03,0.02,-0.43,0.34,0.27,0.03,0.31,1005.92
0.379,-0.12,1.17,0.02,0.02,-0.43,0.34,0.27,0.03,0.31,1005.92
0.379,-0.08,1.14,0.04,0.02,-0.43,0.34,0.27,0.03,0.31,1005.92
0.38,-0.03,1.01,0.04,0.02,-0.43,0.34,0.27,0.03,0.31,1005.92
0.38,-0.03,1.01,0.04,0.02,-0.43,0.34,0.27,0.03,0.31,1005.93
0.418,-0.03,1.01,0.04,-0.54,1.05,0.79,0.27,0.03,0.31,1005.93
0.419,-0.03,1.01,0.04,-0.54,1.05,0.79,0.53,0.44,0.46,1005.93
0.438,-0.03,0.91,0.03,-0.54,1.05,0.79,0.53,0.44,0.46,1005.93
0.439,-0.08,0.91,0.03,-0.54,1.05,0.79,0.53,0.44,0.46,1005.93
0.439,-0.14,0.99,-0.04,-0.54,1.05,0.79,0.53,0.44,0.46,1005.93
0.462,-0.14,0.99,-0.04,-0.54,1.05,0.79,0.53,0.44,0.46,1005.92
0.477,-0.14,0.99,-0.04,-0.75,-0.60,0.74,0.53,0.44,0.46,1005.92
0.477,-0.14,0.99,-0.04,-0.75,-0.60,0.74,0.42,0.31,0.36,1005.92
0.497,-0.13,1.07,-0.11,-0.75,-0.60,0.74,0.42,0.31,0.36,1005.92
0.499,-0.03,1.07,-0.14,-0.75,-0.60,0.74,0.42,0.31,0.36,1005.92
0.5,0.04,0.99,-0.14,-0.75,-0.60,0.74,0.42,0.31,0.36,1005.92
0.503,0.04,0.99,-0.14,-0.75,-0.60,0.74,0.42,0.31,0.36,1005.93
0.535,0.04,0.99,-0.14,-0.75,-0.60,0.74,0.34,0.16,0.32,1005.93
0.536,0.04,0.99,-0.14,-0.49,0.43,-0.40,0.34,0.16,0.32,1005.93
0.555,0.09,0.97,-0.21,-0.49,0.43,-0.40,0.34,0.16,0.32,1005.93
0.557,0.10,1.02,-0.23,-0.49,0.43,-0.40,0.34,0.16,0.32,1005.93
0.557,0.05,1.03,-0.18,-0.49,0.43,-0.40,0.34,0.16,0.32,1005.93
0.581,0.05,1.03,-0.18,-0.49,0.43,-0.40,0.34,0.16,0.32,1005.93
0.594,0.05,1.03,-0.18,-0.49,0.43,-0.40,0.14,0.29,0.11,1005.93
0.595,0.05,1.03,-0.18,0.55,0.11,-1.00,0.14,0.29,0.11,1005.93
0.614,0.00,1.01,-0.11,0.55,0.11,-1.00,0.14,0.29,0.11,1005.93
0.617,0.03,1.01,-0.11,0.55,0.11,-1.00,0.14,0.29,0.11,1005.93
0.618,0.06,1.01,-0.12,0.55,0.11,-1.00,0.14,0.29,0.11,1005.93
0.651,0.06,1.01,-0.12,0.55,0.11,-1.00,0.12,0.18,0.04,1005.93
0.653,0.06,1.01,-0.12,0.04,0.12,-0.04,0.12,0.18,0.04,1005.93
0.66,0.06,1.01,-0.12,0.04,0.12,-0.04,0.12,0.18,0.04,1005.92
0.673,0.04,1.00,-0.11,0.04,0.12,-0.04,0.12,0.18,0.04,1005.92
0.675,0.15,1.03,-0.20,0.04,0.12,-0.04,0.12,0.18,0.04,1005.92
0.675,0.10,1.05,-0.16,0.04,0.12,-0.04,0.12,0.18,0.04,1005.92
0.701,0.10,1.05,-0.16,0.04,0.12,-0.04,0.12,0.18,0.04,1005.92
0.711,0.10,1.05,-0.16,0.04,0.12,-0.04,0.15,0.20,-0.20,1005.92
0.712,0.10,1.05,-0.16,0.77,0.27,-0.36,0.15,0.20,-0.20,1005.92
0.731,-0.10,1.05,-0.05,0.77,0.27,-0.36,0.15,0.20,-0.20,1005.92
0.733,-0.22,1.10,-0.08,0.77,0.27,-0.36,0.15,0.20,-0.20,1005.92
0.734,-0.25,1.21,-0.17,0.77,0.27,-0.36,0.15,0.20,-0.20,1005.92
0.769,-0.25,1.21,-0.17,0.77,0.27,-0.36,0.18,-0.43,0.07,1005.92
0.77,-0.25,1.21,-0.17,-1.92,1.15,0.26,0.18,-0.43,0.07,1005.92
0.783,-0.25,1.21,-0.17,-1.92,1.15,0.26,0.18,-0.43,0.07,1005.92
0.787,-0.17,1.28,-0.28,-1.92,1.15,0.26,0.18,-0.43,0.07,1005.92
0.788,-0.15,1.28,-0.31,-1.92,1.15,0.26,0.18,-0.43,0.07,1005.92
0.788,-0.30,1.28,-0.30,-1.92,1.15,0.26,0.18,-0.43,0.07,1005.92
0.828,-0.30,1.28,-0.30,-1.92,1.15,0.26,0.08,-0.63,0.52,1005.92
0.829,-0.30,1.28,-0.30,-2.30,2.61,-1.55,0.08,-0.63,0.52,1005.92
0.847,-0.41,1.28,-0.37,-2.30,2.61,-1.55,0.08,-0.63,0.52,1005.92
0.85,-0.37,1.19,-0.44,-2.30,2.61,-1.55,0.08,-0.63,0.52,1005.92
0.851,-0.33,1.01,-0.30,-2.30,2.61,-1.55,0.08,-0.63,0.52,1005.92
0.861,-0.33,1.01,-0.30,-2.30,2.61,-1.55,0.08,-0.63,0.52,1005.90
0.885,-0.33,1.01,-0.30,-2.30,2.61,-1.55,0.25,-0.38,1.12,1005.90
0.886,-0.33,1.01,-0.30,-4.31,1.48,-2.01,0.25,-0.38,1.12,1005.90
0.902,-0.33,1.01,-0.30,-4.31,1.48,-2.01,0.25,-0.38,1.12,1005.88
0.905,-0.26,0.90,-0.24,-4.31,1.48,-2.01,0.25,-0.38,1.12,1005.88
0.906,-0.15,0.91,-0.37,-4.31,1.48,-2.01,0.25,-0.38,1.12,1005.88
0.907,-0.10,0.83,-0.46,-4.31,1.48,-2.01,0.25,-0.38,1.12,1005.88
0.943,-0.10,0.83,-0.46,-4.31,1.48,-2.01,0.17,-1.21,0.76,1005.88
0.945,-0.10,0.83,-0.46,-2.56,-1.20,-1.65,0.17,-1.21,0.76,1005.88
0.965,-0.43,0.68,-0.08,-2.56,-1.20,-1.65,0.17,-1.21,0.76,1005.88
0.967,-0.87,0.48,-0.05,-2.56,-1.20,-1.65,0.17,-1.21,0.76,1005.88
0.968,-0.89,0.49,-0.20,-2.56,-1.20,-1.65,0.17,-1.21,0.76,1005.88
0.983,-0.89,0.49,-0.20,-2.56,-1.20,-1.65,0.17,-1.21,0.76,1005.88
1.012,-0.89,0.49,-0.20,-2.56,-1.20,-1.65,-0.02,-3.28,-0.37,1005.88
1.013,-0.89,0.49,-0.20,-7.21,-4.31,0.85,-0.02,-3.28,-0.37,1005.88
1.021,-0.49,0.69,-0.29,-7.21,-4.31,0.85,-0.02,-3.28,-0.37,1005.88
1.021,-0.23,0.85,-0.31,-7.21,-4.31,0.85,-0.02,-3.28,-0.37,1005.88
1.022,-0.09,0.90,-0.24,-7.21,-4.31,0.85,-0.02,-3.28,-0.37,1005.88
1.06,-0.09,0.90,-0.24,-7.21,-4.31,0.85,-0.58,-3.18,-1.11,1005.88
1.061,-0.09,0.90,-0.24,-1.69,-1.68,-1.16,-0.58,-3.18,-1.11,1005.88
1.062,-0.09,0.90,-0.24,-1.69,-1.68,-1.16,-0.58,-3.18,-1.11,1005.89
1.08,-0.07,0.91,-0.21,-1.69,-1.68,-1.16,-0.58,-3.18,-1.11,1005.89
1.081,-0.01,0.98,-0.27,-1.69,-1.68,-1.16,-0.58,-3.18,-1.11,1005.89
1.082,0.12,0.98,-0.33,-1.69,-1.68,-1.16,-0.58,-3.18,-1.11,1005.89
1.102,0.12,0.98,-0.33,-1.69,-1.68,-1.16,-0.58,-3.18,-1.11,1005.90
1.126,0.12,0.98,-0.33,1.72,-0.23,-1.58,-0.58,-3.18,-1.11,1005.90
1.127,0.12,0.98,-0.33,1.72,-0.23,-1.58,-0.68,-2.52,-0.86,1005.90
1.138,0.18,0.89,-0.25,1.72,-0.23,-1.58,-0.68,-2.52,-0.86,1005.90
1.139,0.20,0.79,-0.13,1.72,-0.23,-1.58,-0.68,-2.52,-0.86,1005.90
1.139,0.30,0.71,-0.11,1.72,-0.23,-1.58,-0.68,-2.52,-0.86,1005.90
1.178,0.30,0.71,-0.11,3.75,-1.77,-1.20,-0.68,-2.52,-0.86,1005.90
1.18,0.30,0.71,-0.11,3.75,-1.77,-1.20,-0.62,-3.33,0.12,1005.90
1.183,0.30,0.71,-0.11,3.75,-1.77,-1.20,-0.62,-3.33,0.12,1005.90
1.201,0.42,0.67,-0.05,3.75,-1.77,-1.20,-0.62,-3.33,0.12,1005.90
1.203,0.53,0.50,-0.23,3.75,-1.77,-1.20,-0.62,-3.33,0.12,1005.90
1.204,0.70,0.16,-0.64,3.75,-1.77,-1.20,-0.62,-3.33,0.12,1005.90
1.235,0.70,0.16,-0.64,3.75,-1.77,-1.20,-0.22,-1.56,1.33,1005.90
1.237,0.70,0.16,-0.64,6.00,-5.19,-2.74,-0.22,-1.56,1.33,1005.90
1.256,0.80,0.55,-1.67,6.00,-5.19,-2.74,-0.22,-1.56,1.33,1005.90
1.258,1.12,3.30,-0.47,6.00,-5.19,-2.74,-0.22,-1.56,1.33,1005.90
1.259,-0.33,3.54,1.17,6.00,-5.19,-2.74,-0.22,-1.56,1.33,1005.90
1.26,-0.33,3.54,1.17,6.00,-5.19,-2.74,-0.22,-1.56,1.33,1005.90
1.293,-0.33,3.54,1.17,6.00,-5.19,-2.74,0.59,2.36,1.44,1005.90
1.295,-0.33,3.54,1.17,4.76,14.16,-2.47,0.59,2.36,1.44,1005.90
1.301,-0.33,3.54,1.17,4.76,14.16,-2.47,0.59,2.36,1.44,1005.91
1.316,-0.79,0.10,-0.29,4.76,14.16,-2.47,0.59,2.36,1.44,1005.91
1.318,-0.42,-0.42,-0.63,4.76,14.16,-2.47,0.59,2.36,1.44,1005.91
1.319,0.15,1.28,0.01,4.76,14.16,-2.47,0.59,2.36,1.44,1005.91
1.351,0.15,1.28,0.01,4.76,14.16,-2.47,-0.00,-1.49,2.21,1005.91
1.353,0.15,1.28,0.01,-4.95,-6.51,-2.10,-0.00,-1.49,2.21,1005.91
1.372,0.52,1.35,-0.16,-4.95,-6.51,-2.10,-0.00,-1.49,2.21,1005.91
1.373,0.88,0.95,-0.13,-4.95,-6.51,-2.10,-0.00,-1.49,2.21,1005.91
1.374,0.82,0.86,-0.22,-4.95,-6.51,-2.10,-0.00,-1.49,2.21,1005.91
1.39,0.82,0.86,-0.22,-4.95,-6.51,-2.10,-0.00,-1.49,2.21,1005.86
1.416,0.82,0.86,-0.22,-4.95,-6.51,-2.10,0.23,0.01,0.95,1005.86
1.418,0.82,0.86,-0.22,5.09,0.76,-0.68,0.23,0.01,0.95,1005.86
1.431,0.45,0.94,-0.20,5.09,0.76,-0.68,0.23,0.01,0.95,1005.86
1.433,0.37,0.99,-0.24,5.09,0.76,-0.68,0.23,0.01,0.95,1005.86
1.434,0.24,1.01,-0.15,5.09,0.76,-0.68,0.23,0.01,0.95,1005.86
1.461,0.24,1.01,-0.15,5.09,0.76,-0.68,0.23,0.01,0.95,1005.90
1.474,0.24,1.01,-0.15,5.09,0.76,-0.68,-0.02,0.05,0.41,1005.90
1.476,0.24,1.01,-0.15,1.05,0.11,-0.93,-0.02,0.05,0.41,1005.90
1.495,-0.07,1.00,-0.03,1.05,0.11,-0.93,-0.02,0.05,0.41,1005.90
1.496,-0.02,0.99,-0.01,1.05,0.11,-0.93,-0.02,0.05,0.41,1005.90
1.497,0.30,0.95,-0.08,1.05,0.11,-0.93,-0.02,0.05,0.41,1005.90
1.505,0.30,0.95,-0.08,1.05,0.11,-0.93,-0.02,0.05,0.41,1005.92
1.527,0.30,0.95,-0.08,1.05,0.11,-0.93,0.06,-0.63,0.81,1005.92
1.528,0.30,0.95,-0.08,-2.08,0.23,0.75,0.06,-0.63,0.81,1005.92
1.546,0.50,0.93,-0.13,-2.08,0.23,0.75,0.06,-0.63,0.81,1005.92
1.547,0.47,0.92,-0.09,-2.08,0.23,0.75,0.06,-0.63,0.81,1005.92
1.547,0.26,0.98,-0.07,-2.08,0.23,0.75,0.06,-0.63,0.81,1005.92
1.589,0.26,0.98,-0.07,0.96,-0.05,0.29,0.06,-0.63,0.81,1005.92
1.59,0.26,0.98,-0.07,0.96,-0.05,0.29,0.06,-0.63,0.81,1005.93
1.591,0.26,0.98,-0.07,0.96,-0.05,0.29,0.17,-0.12,0.50,1005.93
1.611,0.10,1.04,-0.07,0.96,-0.05,0.29,0.17,-0.12,0.50,1005.93
1.612,0.12,0.98,-0.06,0.96,-0.05,0.29,0.17,-0.12,0.50,1005.93
1.612,0.26,0.94,-0.05,0.96,-0.05,0.29,0.17,-0.12,0.50,1005.93
1.643,0.26,0.94,-0.05,0.96,-0.05,0.29,0.28,-0.55,0.84,1005.93
1.644,0.26,0.94,-0.05,-1.85,0.57,0.88,0.28,-0.55,0.84,1005.93
1.661,0.26,0.94,-0.05,-1.85,0.57,0.88,0.28,-0.55,0.84,1005.92
1.663,0.39,0.97,-0.06,-1.85,0.57,0.88,0.28,-0.55,0.84,1005.92
1.664,0.38,0.98,-0.11,-1.85,0.57,0.88,0.28,-0.55,0.84,1005.92
1.665,0.24,1.01,-0.11,-1.85,0.57,0.88,0.28,-0.55,0.84,1005.92
1.702,0.24,1.01,-0.11,-1.85,0.57,0.88,0.28,-0.55,0.84,1005.92
1.703,0.24,1.01,-0.11,-1.85,0.57,0.88,0.36,-0.49,1.00,1005.92
1.704,0.24,1.01,-0.11,-0.57,0.79,0.84,0.36,-0.49,1.00,1005.92
1.721,0.13,1.04,-0.11,-0.57,0.79,0.84,0.36,-0.49,1.00,1005.92
1.722,0.21,1.01,-0.15,-0.57,0.79,0.84,0.36,-0.49,1.00,1005.92
1.723,0.25,1.08,-0.24,-0.57,0.79,0.84,0.36,-0.49,1.00,1005.92
1.76,0.25,1.08,-0.24,-2.48,1.70,0.58,0.36,-0.49,1.00,1005.92
1.761,0.25,1.08,-0.24,-2.48,1.70,0.58,0.66,-0.60,1.37,1005.92
1.782,0.15,1.17,-0.27,-2.48,1.70,0.58,0.66,-0.60,1.37,1005.92
1.784,0.02,1.22,-0.25,-2.48,1.70,0.58,0.66,-0.60,1.37,1005.92
1.785,-0.06,1.25,-0.16,-2.48,1.70,0.58,0.66,-0.60,1.37,1005.92
1.786,-0.06,1.25,-0.16,-2.48,1.70,0.58,0.66,-0.60,1.37,1005.92
1.818,-0.06,1.25,-0.16,-2.48,1.70,0.58,1.19,-0.74,1.96,1005.92
1.819,-0.06,1.25,-0.16,-4.78,4.00,0.76,1.19,-0.74,1.96,1005.92
1.837,-0.15,1.28,-0.09,-4.78,4.00,0.76,1.19,-0.74,1.96,1005.92
1.838,-0.35,1.60,-0.06,-4.78,4.00,0.76,1.19,-0.74,1.96,1005.92
1.839,-0.85,2.16,0.12,-4.78,4.00,0.76,1.19,-0.74,1.96,1005.92
1.86,-0.85,2.16,0.12,-4.78,4.00,0.76,1.19,-0.74,1.96,1005.91
1.877,-0.85,2.16,0.12,-4.78,4.00,0.76,1.39,-1.94,2.66,1005.91
1.877,-0.85,2.16,0.12,-10.01,9.51,4.02,1.39,-1.94,2.66,1005.91
1.896,-1.35,2.14,0.08,-10.01,9.51,4.02,1.39,-1.94,2.66,1005.91
1.897,-0.64,1.56,0.01,-10.01,9.51,4.02,1.39,-1.94,2.66,1005.91
1.898,0.58,1.38,-0.49,-10.01,9.51,4.02,1.39,-1.94,2.66,1005.91
1.901,0.58,1.38,-0.49,-10.01,9.51,4.02,1.39,-1.94,2.66,1005.92
1.935,0.58,1.38,-0.49,-10.01,9.51,4.02,1.88,-2.49,4.15,1005.92
1.936,0.58,1.38,-0.49,-10.76,11.34,4.24,1.88,-2.49,4.15,1005.92
1.954,1.49,1.47,-0.40,-10.76,11.34,4.24,1.88,-2.49,4.15,1005.92
1.955,1.50,1.13,-0.58,-10.76,11.34,4.24,1.88,-2.49,4.15,1005.92
1.956,0.83,0.74,-0.89,-10.76,11.34,4.24,1.88,-2.49,4.15,1005.92
1.98,0.83,0.74,-0.89,-10.76,11.34,4.24,1.88,-2.49,4.15,1005.91
1.997,0.83,0.74,-0.89,5.99,5.76,-0.59,1.88,-2.49,4.15,1005.91
2.001,0.83,0.74,-0.89,5.99,5.76,-0.59,-0.27,-0.09,0.88,1005.91
2.013,0.57,0.66,-0.92,5.99,5.76,-0.59,-0.27,-0.09,0.88,1005.91
2.014,0.28,0.37,-0.50,5.99,5.76,-0.59,-0.27,-0.09,0.88,1005.91
2.014,0.06,0.06,-0.19,5.99,5.76,-0.59,-0.27,-0.09,0.88,1005.91
2.02,0.06,0.06,-0.19,5.99,5.76,-0.59,-0.27,-0.09,0.88,1005.84
2.053,0.06,0.06,-0.19,-2.84,-2.89,-0.64,-0.27,-0.09,0.88,1005.84
2.054,0.06,0.06,-0.19,-2.84,-2.89,-0.64,-2.41,0.12,-1.90,1005.84
2.072,-0.07,-0.08,-0.11,-2.84,-2.89,-0.64,-2.41,0.12,-1.90,1005.84
2.073,-0.01,0.01,-0.20,-2.84,-2.89,-0.64,-2.41,0.12,-1.90,1005.84
2.073,0.06,0.21,-0.37,-2.84,-2.89,-0.64,-2.41,0.12,-1.90,1005.84
2.1,0.06,0.21,-0.37,-2.84,-2.89,-0.64,-2.41,0.12,-1.90,1005.91
2.109,0.06,0.21,-0.37,-2.84,-2.89,-0.64,-3.14,-0.59,-3.79,1005.91
2.11,0.06,0.21,-0.37,-4.03,-7.68,1.22,-3.14,-0.59,-3.79,1005.91
2.129,0.07,0.33,-0.39,-4.03,-7.68,1.22,-3.14,-0.59,-3.79,1005.91
2.131,0.08,0.41,-0.37,-4.03,-7.68,1.22,-3.14,-0.59,-3.79,1005.91
2.131,0.05,0.54,-0.28,-4.03,-7.68,1.22,-3.14,-0.59,-3.79,1005.91
2.173,0.05,0.54,-0.28,-0.49,-5.17,-1.73,-3.14,-0.59,-3.79,1005.91
2.174,0.05,0.54,-0.28,-0.49,-5.17,-1.73,-3.91,-1.44,-5.01,1005.91
2.18,0.05,0.54,-0.28,-0.49,-5.17,-1.73,-3.91,-1.44,-5.01,1005.94
2.188,0.05,0.74,-0.39,-0.49,-5.17,-1.73,-3.91,-1.44,-5.01,1005.94
2.191,0.31,1.07,-0.61,-0.49,-5.17,-1.73,-3.91,-1.44,-5.01,1005.94
2.191,0.66,1.39,-0.79,-0.49,-5.17,-1.73,-3.91,-1.44,-5.01,1005.94
2.227,0.66,1.39,-0.79,-0.49,-5.17,-1.73,-4.05,-1.08,-4.71,1005.94
2.228,0.66,1.39,-0.79,4.76,1.02,-6.35,-4.05,-1.08,-4.71,1005.94
2.246,0.81,1.39,-0.87,4.76,1.02,-6.35,-4.05,-1.08,-4.71,1005.94
2.248,0.96,1.37,-1.00,4.76,1.02,-6.35,-4.05,-1.08,-4.71,1005.94
2.248,1.29,1.27,-0.82,4.76,1.02,-6.35,-4.05,-1.08,-4.71,1005.94
2.26,1.29,1.27,-0.82,4.76,1.02,-6.35,-4.05,-1.08,-4.71,1005.90
2.285,1.29,1.27,-0.82,4.76,1.02,-6.35,-2.88,0.83,-3.08,1005.90
2.286,1.29,1.27,-0.82,12.91,4.27,-10.46,-2.88,0.83,-3.08,1005.90
2.302,1.29,1.27,-0.82,12.91,4.27,-10.46,-2.88,0.83,-3.08,1005.87
2.307,1.20,0.98,-0.45,12.91,4.27,-10.46,-2.88,0.83,-3.08,1005.87
2.308,0.82,0.94,-0.47,12.91,4.27,-10.46,-2.88,0.83,-3.08,1005.87
2.308,0.56,0.90,-0.38,12.91,4.27,-10.46,-2.88,0.83,-3.08,1005.87
2.343,0.56,0.90,-0.38,12.91,4.27,-10.46,-0.34,1.53,0.39,1005.87
2.344,0.56,0.90,-0.38,11.04,0.26,-5.72,-0.34,1.53,0.39,1005.87
2.364,0.49,0.77,-0.32,11.04,0.26,-5.72,-0.34,1.53,0.39,1005.87
2.365,0.55,0.73,-0.57,11.04,0.26,-5.72,-0.34,1.53,0.39,1005.87
2.365,0.47,1.06,-1.15,11.04,0.26,-5.72,-0.34,1.53,0.39,1005.87
2.382,0.47,1.06,-1.15,11.04,0.26,-5.72,-0.34,1.53,0.39,1005.89
2.402,0.47,1.06,-1.15,11.04,0.26,-5.72,0.19,3.22,0.45,1005.89
2.403,0.47,1.06,-1.15,7.42,-0.65,-7.39,0.19,3.22,0.45,1005.89
2.422,-0.82,1.93,0.43,7.42,-0.65,-7.39,0.19,3.22,0.45,1005.89
2.423,-1.78,2.80,0.58,7.42,-0.65,-7.39,0.19,3.22,0.45,1005.89
2.424,-0.24,1.68,-0.97,7.42,-0.65,-7.39,0.19,3.22,0.45,1005.89
2.461,-0.24,1.68,-0.97,7.42,-0.65,-7.39,1.01,0.45,2.61,1005.89
2.463,-0.24,1.68,-0.97,-8.07,11.41,0.03,1.01,0.45,2.61,1005.89
2.465,-0.24,1.68,-0.97,-8.07,11.41,0.03,1.01,0.45,2.61,1005.91
2.484,0.11,0.54,-0.29,-8.07,11.41,0.03,1.01,0.45,2.61,1005.91
2.486,-0.00,0.36,0.40,-8.07,11.41,0.03,1.01,0.45,2.61,1005.91
2.487,0.23,0.82,0.43,-8.07,11.41,0.03,1.01,0.45,2.61,1005.91
2.501,0.23,0.82,0.43,-8.07,11.41,0.03,1.01,0.45,2.61,1005.89
2.52,0.23,0.82,0.43,1.29,-3.96,1.98,1.01,0.45,2.61,1005.89
2.522,0.23,0.82,0.43,1.29,-3.96,1.98,0.67,-0.92,1.84,1005.89
2.539,0.46,1.22,-0.34,1.29,-3.96,1.98,0.67,-0.92,1.84,1005.89
2.54,0.81,1.11,-0.31,1.29,-3.96,1.98,0.67,-0.92,1.84,1005.89
2.54,0.22,0.90,-0.24,1.29,-3.96,1.98,0.67,-0.92,1.84,1005.89
2.577,0.22,0.90,-0.24,1.29,-3.96,1.98,0.44,0.71,0.60,1005.89
2.578,0.22,0.90,-0.24,4.62,0.97,-2.45,0.44,0.71,0.60,1005.89
2.581,0.22,0.90,-0.24,4.62,0.97,-2.45,0.44,0.71,0.60,1005.93
2.597,-0.29,1.02,-0.13,4.62,0.97,-2.45,0.44,0.71,0.60,1005.93
2.599,-0.28,1.08,0.07,4.62,0.97,-2.45,0.44,0.71,0.60,1005.93
2.6,-0.04,0.99,0.17,4.62,0.97,-2.45,0.44,0.71,0.60,1005.93
2.635,-0.04,0.99,0.17,4.62,0.97,-2.45,0.54,-0.01,0.98,1005.93
2.637,-0.04,0.99,0.17,-2.74,0.59,1.10,0.54,-0.01,0.98,1005.93
2.655,0.12,0.95,0.02,-2.74,0.59,1.10,0.54,-0.01,0.98,1005.93
2.657,0.15,0.94,-0.06,-2.74,0.59,1.10,0.54,-0.01,0.98,1005.93
2.658,0.04,0.98,-0.10,-2.74,0.59,1.10,0.54,-0.01,0.98,1005.93
2.661,0.04,0.98,-0.10,-2.74,0.59,1.10,0.54,-0.01,0.98,1005.93
2.694,0.04,0.98,-0.10,-2.74,0.59,1.10,0.64,-0.15,1.02,1005.93
2.695,0.04,0.98,-0.10,-0.31,-0.08,0.69,0.64,-0.15,1.02,1005.93
2.711,0.04,0.98,-0.10,-0.31,-0.08,0.69,0.64,-0.15,1.02,1005.94
2.713,0.05,1.02,-0.04,-0.31,-0.08,0.69,0.64,-0.15,1.02,1005.94
2.714,0.12,1.00,-0.03,-0.31,-0.08,0.69,0.64,-0.15,1.02,1005.94
2.714,0.15,0.98,-0.06,-0.31,-0.08,0.69,0.64,-0.15,1.02,1005.94
2.753,0.15,0.98,-0.06,-0.31,-0.08,0.69,0.78,-0.18,1.15,1005.94
2.754,0.15,0.98,-0.06,-0.85,0.55,1.12,0.78,-0.18,1.15,1005.94
2.771,0.13,0.98,-0.14,-0.85,0.55,1.12,0.78,-0.18,1.15,1005.94
2.772,0.12,0.98,-0.17,-0.85,0.55,1.12,0.78,-0.18,1.15,1005.94
2.772,0.14,0.99,-0.20,-0.85,0.55,1.12,0.78,-0.18,1.15,1005.94
2.781,0.14,0.99,-0.20,-0.85,0.55,1.12,0.78,-0.18,1.15,1005.92
2.809,0.14,0.99,-0.20,-0.85,0.55,1.12,0.77,-0.54,1.31,1005.92
2.811,0.14,0.99,-0.20,-1.23,0.61,0.35,0.77,-0.54,1.31,1005.92
2.829,0.15,1.00,-0.19,-1.23,0.61,0.35,0.77,-0.54,1.31,1005.92
